VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
1258,46,0.00083,-0.06663,0.07677,-0.42222,-0.6089,0.67154,-0.1058,-0.70265,-0.70362,-1,0.72317,0.40654,0.49706,0.49833,0.99999
1259,50,0.00097,-0.08038,0.05975,-0.4321,-0.70154,0.56668,-0.06745,-0.60147,-0.79604,-1,0.77136,0.40327,0.50543,0.50337,0.99996
1260,46,0.00083,-0.06663,0.07677,-0.42222,-0.6089,0.67154,-0.1058,-0.70265,-0.70362,-1,0.72317,0.40654,0.49706,0.49833,0.99999
1261,346,0.02539,-0.09046,0.06618,-0.39851,-0.69436,0.59922,-0.04934,-0.63616,-0.76998,-1,0.77259,0.34562,0.50479,0.50632,0.99994
1262,44,0.02386,-0.07454,0.08351,-0.38534,-0.59645,0.7041,-0.10061,-0.73133,-0.67457,-1,0.72085,0.35178,0.49471,0.49592,0.99996
1263,42,0.06088,-0.10417,0.0728,-0.37309,-0.68596,0.62471,-0.04575,-0.65891,-0.75083,-1,0.77879,0.26124,0.5054,0.50317,0.99996
1264,44,0.02386,-0.07454,0.08351,-0.38534,-0.59645,0.7041,-0.10061,-0.73133,-0.67457,-1,0.72085,0.35178,0.49471,0.49592,0.99996
1265,346,0.02539,-0.09046,0.06618,-0.39851,-0.69436,0.59922,-0.04934,-0.63616,-0.76998,-1,0.77259,0.34562,0.50479,0.50632,0.99994
1266,151,0.16611,0.12123,0.03138,-0.20423,0.95061,0.2293,-0.52655,-0.30228,0.79132,-1,0.14554,0.23858,0.49757,0.49507,0.99997
1267,133,0.19045,0.1231,0.0362,-0.15329,0.9313,0.32685,-0.46163,-0.35831,0.80811,-1,0.12329,0.18588,0.55719,0.41478,0.98935
1268,136,0.1871,0.12609,0.01475,-0.32984,0.90837,0.25704,-0.50717,-0.40015,0.76332,-1,0.10202,0.20825,0.50167,0.52286,0.99947
1269,133,0.19045,0.1231,0.0362,-0.15329,0.9313,0.32685,-0.46163,-0.35831,0.80811,-1,0.12329,0.18588,0.55719,0.41478,0.98935
1270,151,0.16611,0.12123,0.03138,-0.20423,0.95061,0.2293,-0.52655,-0.30228,0.79132,-1,0.14554,0.23858,0.49757,0.49507,0.99997
1271,154,0.16751,0.11479,0.0579,-0.21886,0.91751,0.32825,-0.50729,-0.39213,0.76283,-1,0.18668,0.20988,0.48907,0.50032,0.99988
1272,154,0.16751,0.11479,0.0579,-0.21886,0.91751,0.32825,-0.50729,-0.39213,0.76283,-1,0.18668,0.20988,0.48907,0.50032,0.99988
1273,144,0.19318,0.11999,0.05668,-0.29546,0.94651,0.12142,-0.37349,-0.22938,0.89501,-1,0.15339,0.16661,0.30806,0.6327,0.94221
1274,133,0.19045,0.1231,0.0362,-0.15329,0.9313,0.32685,-0.46163,-0.35831,0.80811,-1,0.12329,0.18588,0.55719,0.41478,0.98935
1275,161,0.11363,0.09588,0.06238,-0.34604,0.8543,0.38564,-0.5034,-0.51375,0.68898,-1,0.27096,0.30323,0.49783,0.5005,1
1276,347,0.11155,0.08132,0.08978,-0.10406,0.26528,0.95592,-0.50906,-0.83883,0.17694,-1,0.32093,0.27684,0.50428,0.49796,0.99998
1277,157,0.13948,0.09444,0.08472,-0.06678,0.31074,0.9448,-0.52989,-0.81177,0.22923,-1,0.27352,0.23038,0.50967,0.49587,0.99989
1278,347,0.11155,0.08132,0.08978,-0.10406,0.26528,0.95592,-0.50906,-0.83883,0.17694,-1,0.32093,0.27684,0.50428,0.49796,0.99998
1279,161,0.11363,0.09588,0.06238,-0.34604,0.8543,0.38564,-0.5034,-0.51375,0.68898,-1,0.27096,0.30323,0.49783,0.5005,1
1280,162,0.08611,0.08489,0.063,-0.34976,0.84188,0.40886,-0.4993,-0.53467,0.6759,-1,0.31568,0.35147,0.49582,0.50001,0.99998
1281,162,0.08611,0.08489,0.063,-0.34976,0.84188,0.40886,-0.4993,-0.53467,0.6759,-1,0.31568,0.35147,0.49582,0.50001,0.99998
1282,165,0.08448,0.06855,0.0899,-0.10547,0.2426,0.96173,-0.49027,-0.85315,0.16096,-1,0.36941,0.32254,0.50393,0.49875,0.99998
1283,347,0.11155,0.08132,0.08978,-0.10406,0.26528,0.95592,-0.50906,-0.83883,0.17694,-1,0.32093,0.27684,0.50428,0.49796,0.99998
1284,348,0.19991,-0.00431,-0.16841,0.19583,0.86232,0.4667,0.67175,-0.46381,0.57589,1,0.04475,0.45056,0.55872,0.49068,0.99645
1285,349,0.17779,-0.00819,-0.15249,-0.32757,0.86719,0.37417,0.18879,-0.32693,0.92515,1,0.03562,0.37098,0.20823,0.39267,0.8916
1286,350,0.18409,-0.01597,-0.15213,0.21493,0.95768,-0.18746,0.92465,-0.1383,0.3521,1,0.06259,0.38029,0.54091,0.4642,0.99704
1287,350,0.18409,-0.01597,-0.15213,0.21493,0.95768,-0.18746,0.92465,-0.1383,0.3521,1,0.06259,0.38029,0.54091,0.4642,0.99704
1288,351,0.20897,-0.01945,-0.16666,-0.23064,0.79616,-0.55758,0.88859,0.40539,0.21112,1,0.09562,0.45646,0.50727,0.49639,0.99993
1289,348,0.19991,-0.00431,-0.16841,0.19583,0.86232,0.4667,0.67175,-0.46381,0.57589,1,0.04475,0.45056,0.55872,0.49068,0.99645
1290,350,0.18409,-0.01597,-0.15213,0.21493,0.95768,-0.18746,0.92465,-0.1383,0.3521,1,0.06259,0.38029,0.54091,0.4642,0.99704
1291,349,0.17779,-0.00819,-0.15249,-0.32757,0.86719,0.37417,0.18879,-0.32693,0.92515,1,0.03562,0.37098,0.20823,0.39267,0.8916
1292,352,0.16082,-0.01068,-0.14812,-0.21907,0.24273,-0.94429,0.77701,0.62797,-0.01825,1,0.0301,0.31917,0.49784,0.4734,0.99929
1293,351,0.20897,-0.01945,-0.16666,-0.23064,0.79616,-0.55758,0.88859,0.40539,0.21112,1,0.09562,0.45646,0.50727,0.49639,0.99993
1294,350,0.18409,-0.01597,-0.15213,0.21493,0.95768,-0.18746,0.92465,-0.1383,0.3521,1,0.06259,0.38029,0.54091,0.4642,0.99704
1295,353,0.19246,-0.00085,-0.14831,-0.31558,0.30678,-0.89707,0.61651,0.78482,0.05222,1,0.11159,0.36895,0.49338,0.47946,0.99953
1296,353,0.19246,-0.00085,-0.14831,-0.31558,0.30678,-0.89707,0.61651,0.78482,0.05222,1,0.11159,0.36895,0.49338,0.47946,0.99953
1297,354,0.21644,-0.01263,-0.16719,-0.45212,0.37009,-0.81049,0.60331,0.79622,0.02765,1,0.12439,0.46224,0.49828,0.49897,1
1298,351,0.20897,-0.01945,-0.16666,-0.23064,0.79616,-0.55758,0.88859,0.40539,0.21112,1,0.09562,0.45646,0.50727,0.49639,0.99993
1299,355,0.16402,0.00911,-0.14318,-0.17642,0.29337,-0.93892,0.64967,0.75109,0.11322,1,0.07922,0.28898,0.50117,0.50037,1
1300,353,0.19246,-0.00085,-0.14831,-0.31558,0.30678,-0.89707,0.61651,0.78482,0.05222,1,0.11159,0.36895,0.49338,0.47946,0.99953
1301,350,0.18409,-0.01597,-0.15213,0.21493,0.95768,-0.18746,0.92465,-0.1383,0.3521,1,0.06259,0.38029,0.54091,0.4642,0.99704
1302,350,0.18409,-0.01597,-0.15213,0.21493,0.95768,-0.18746,0.92465,-0.1383,0.3521,1,0.06259,0.38029,0.54091,0.4642,0.99704
1303,352,0.16082,-0.01068,-0.14812,-0.21907,0.24273,-0.94429,0.77701,0.62797,-0.01825,1,0.0301,0.31917,0.49784,0.4734,0.99929
1304,355,0.16402,0.00911,-0.14318,-0.17642,0.29337,-0.93892,0.64967,0.75109,0.11322,1,0.07922,0.28898,0.50117,0.50037,1
1305,356,0.19259,0.01157,-0.14728,-0.55654,0.07131,-0.82713,0.52246,0.80387,-0.28175,1,0.13736,0.35027,0.41374,0.5549,0.98943
1306,353,0.19246,-0.00085,-0.14831,-0.31558,0.30678,-0.89707,0.61651,0.78482,0.05222,1,0.11159,0.36895,0.49338,0.47946,0.99953
1307,355,0.16402,0.00911,-0.14318,-0.17642,0.29337,-0.93892,0.64967,0.75109,0.11322,1,0.07922,0.28898,0.50117,0.50037,1
1308,357,0.22184,0.00138,-0.16714,-0.4854,0.28154,-0.82693,0.55969,0.82671,-0.0465,1,0.16266,0.45381,0.49505,0.50363,0.99996
1309,353,0.19246,-0.00085,-0.14831,-0.31558,0.30678,-0.89707,0.61651,0.78482,0.05222,1,0.11159,0.36895,0.49338,0.47946,0.99953
1310,356,0.19259,0.01157,-0.14728,-0.55654,0.07131,-0.82713,0.52246,0.80387,-0.28175,1,0.13736,0.35027,0.41374,0.5549,0.98943
1311,353,0.19246,-0.00085,-0.14831,-0.31558,0.30678,-0.89707,0.61651,0.78482,0.05222,1,0.11159,0.36895,0.49338,0.47946,0.99953
1312,357,0.22184,0.00138,-0.16714,-0.4854,0.28154,-0.82693,0.55969,0.82671,-0.0465,1,0.16266,0.45381,0.49505,0.50363,0.99996
1313,354,0.21644,-0.01263,-0.16719,-0.45212,0.37009,-0.81049,0.60331,0.79622,0.02765,1,0.12439,0.46224,0.49828,0.49897,1
1314,356,0.19259,0.01157,-0.14728,-0.55654,0.07131,-0.82713,0.52246,0.80387,-0.28175,1,0.13736,0.35027,0.41374,0.5549,0.98943
1315,358,0.22286,0.01401,-0.16336,-0.43012,-0.4154,-0.80135,0.67236,0.44374,-0.59105,1,0.19356,0.43207,0.38094,0.77906,0.89743
1316,357,0.22184,0.00138,-0.16714,-0.4854,0.28154,-0.82693,0.55969,0.82671,-0.0465,1,0.16266,0.45381,0.49505,0.50363,0.99996
1317,359,0.21604,0.00624,-0.16671,0.20257,-0.85364,0.47815,0.28166,-0.41733,-0.86379,1,0.20792,0.40466,0.5622,0.40793,0.9875
1318,358,0.22286,0.01401,-0.16336,-0.43012,-0.4154,-0.80135,0.67236,0.44374,-0.59105,1,0.19356,0.43207,0.38094,0.77906,0.89743
1319,356,0.19259,0.01157,-0.14728,-0.55654,0.07131,-0.82713,0.52246,0.80387,-0.28175,1,0.13736,0.35027,0.41374,0.5549,0.98943
1320,356,0.19259,0.01157,-0.14728,-0.55654,0.07131,-0.82713,0.52246,0.80387,-0.28175,1,0.13736,0.35027,0.41374,0.5549,0.98943
1321,360,0.20599,0.00958,-0.1682,-0.48829,-0.8404,-0.23378,0.28544,0.09824,-0.95279,1,0.20512,0.37414,0.5194,0.44348,0.99642
1322,359,0.21604,0.00624,-0.16671,0.20257,-0.85364,0.47815,0.28166,-0.41733,-0.86379,1,0.20792,0.40466,0.5622,0.40793,0.9875
1323,361,0.19686,0.07753,-0.14199,-0.50395,-0.17245,-0.84634,0.22961,-0.97136,0.0612,1,0.30487,0.04959,0.46989,0.50967,0.999
1324,362,0.20824,0.06961,-0.1424,-0.13198,-0.84683,-0.51523,0.52724,-0.50012,0.68695,1,0.32941,0.03111,0.40735,0.48769,0.99119
1325,363,0.17818,0.06583,-0.12848,-0.38191,0.42275,-0.82185,-0.22875,-0.90482,-0.35913,1,0.32104,0.10447,0.6923,0.48693,0.96135
1326,364,0.19243,0.08779,-0.13486,-0.79331,0.36692,-0.48583,-0.16481,-0.89762,-0.40881,1,0.27879,0.06281,0.49391,0.50691,0.99992
1327,361,0.19686,0.07753,-0.14199,-0.50395,-0.17245,-0.84634,0.22961,-0.97136,0.0612,1,0.30487,0.04959,0.46989,0.50967,0.999
1328,363,0.17818,0.06583,-0.12848,-0.38191,0.42275,-0.82185,-0.22875,-0.90482,-0.35913,1,0.32104,0.10447,0.6923,0.48693,0.96135
1329,364,0.19243,0.08779,-0.13486,-0.79331,0.36692,-0.48583,-0.16481,-0.89762,-0.40881,1,0.27879,0.06281,0.49391,0.50691,0.99992
1330,363,0.17818,0.06583,-0.12848,-0.38191,0.42275,-0.82185,-0.22875,-0.90482,-0.35913,1,0.32104,0.10447,0.6923,0.48693,0.96135
1331,365,0.18079,0.08494,-0.11039,-0.5979,0.68664,-0.41207,-0.43117,-0.70895,-0.55607,1,0.27582,0.12124,0.50935,0.50573,0.99988
1332,365,0.18079,0.08494,-0.11039,-0.5979,0.68664,-0.41207,-0.43117,-0.70895,-0.55607,1,0.27582,0.12124,0.50935,0.50573,0.99988
1333,366,0.19463,0.10589,-0.11974,-0.84913,0.52004,-0.08023,-0.40046,-0.73739,-0.54185,1,0.24021,0.07276,0.49386,0.50757,0.9999
1334,364,0.19243,0.08779,-0.13486,-0.79331,0.36692,-0.48583,-0.16481,-0.89762,-0.40881,1,0.27879,0.06281,0.49391,0.50691,0.99992
1335,366,0.19463,0.10589,-0.11974,-0.84913,0.52004,-0.08023,-0.40046,-0.73739,-0.54185,1,0.24021,0.07276,0.49386,0.50757,0.9999
1336,365,0.18079,0.08494,-0.11039,-0.5979,0.68664,-0.41207,-0.43117,-0.70895,-0.55607,1,0.27582,0.12124,0.50935,0.50573,0.99988
1337,367,0.19032,0.09809,-0.09634,-0.38168,0.22717,0.89507,-0.76552,-0.61867,-0.16899,1,0.22994,0.1276,0.46938,0.54998,0.99655
1338,367,0.19032,0.09809,-0.09634,-0.38168,0.22717,0.89507,-0.76552,-0.61867,-0.16899,1,0.22994,0.1276,0.46938,0.54998,0.99655
1339,368,0.20156,0.11652,-0.10405,-0.55028,0.59016,0.58843,-0.83164,-0.4337,-0.34278,1,0.20212,0.08489,0.53426,0.47611,0.99825
1340,366,0.19463,0.10589,-0.11974,-0.84913,0.52004,-0.08023,-0.40046,-0.73739,-0.54185,1,0.24021,0.07276,0.49386,0.50757,0.9999
1341,369,0.16059,0.06347,-0.12535,-0.25994,0.60093,-0.75585,-0.43541,-0.77161,-0.46372,1,0.3381,0.13904,0.48552,0.51646,0.99952
1342,365,0.18079,0.08494,-0.11039,-0.5979,0.68664,-0.41207,-0.43117,-0.70895,-0.55607,1,0.27582,0.12124,0.50935,0.50573,0.99988
1343,363,0.17818,0.06583,-0.12848,-0.38191,0.42275,-0.82185,-0.22875,-0.90482,-0.35913,1,0.32104,0.10447,0.6923,0.48693,0.96135
1344,370,0.16546,0.09138,-0.09187,-0.1286,0.70122,0.69937,-0.99013,-0.10393,-0.07777,1,0.26513,0.17109,0.61636,0.09937,0.7756
1345,365,0.18079,0.08494,-0.11039,-0.5979,0.68664,-0.41207,-0.43117,-0.70895,-0.55607,1,0.27582,0.12124,0.50935,0.50573,0.99988
1346,369,0.16059,0.06347,-0.12535,-0.25994,0.60093,-0.75585,-0.43541,-0.77161,-0.46372,1,0.3381,0.13904,0.48552,0.51646,0.99952
1347,370,0.16546,0.09138,-0.09187,-0.1286,0.70122,0.69937,-0.99013,-0.10393,-0.07777,1,0.26513,0.17109,0.61636,0.09937,0.7756
1348,367,0.19032,0.09809,-0.09634,-0.38168,0.22717,0.89507,-0.76552,-0.61867,-0.16899,1,0.22994,0.1276,0.46938,0.54998,0.99655
1349,365,0.18079,0.08494,-0.11039,-0.5979,0.68664,-0.41207,-0.43117,-0.70895,-0.55607,1,0.27582,0.12124,0.50935,0.50573,0.99988
1350,370,0.16546,0.09138,-0.09187,-0.1286,0.70122,0.69937,-0.99013,-0.10393,-0.07777,1,0.26513,0.17109,0.61636,0.09937,0.7756
1351,369,0.16059,0.06347,-0.12535,-0.25994,0.60093,-0.75585,-0.43541,-0.77161,-0.46372,1,0.3381,0.13904,0.48552,0.51646,0.99952
1352,371,0.13808,0.05894,-0.12048,-0.30078,0.60788,-0.73481,-0.44129,-0.77178,-0.45783,1,0.3628,0.1847,0.49878,0.49594,0.99998
1353,371,0.13808,0.05894,-0.12048,-0.30078,0.60788,-0.73481,-0.44129,-0.77178,-0.45783,1,0.3628,0.1847,0.49878,0.49594,0.99998
1354,372,0.14052,0.08485,-0.08917,-0.17127,0.73118,0.6583,-0.9824,-0.09132,-0.15419,1,0.29477,0.22097,0.50489,0.50897,0.9999
1355,370,0.16546,0.09138,-0.09187,-0.1286,0.70122,0.69937,-0.99013,-0.10393,-0.07777,1,0.26513,0.17109,0.61636,0.09937,0.7756
1356,372,0.14052,0.08485,-0.08917,-0.17127,0.73118,0.6583,-0.9824,-0.09132,-0.15419,1,0.29477,0.22097,0.50489,0.50897,0.9999
1357,371,0.13808,0.05894,-0.12048,-0.30078,0.60788,-0.73481,-0.44129,-0.77178,-0.45783,1,0.3628,0.1847,0.49878,0.49594,0.99998
1358,373,0.11142,0.0523,-0.11383,-0.34094,0.59285,-0.72953,-0.43535,-0.78739,-0.43643,1,0.39339,0.23917,0.49702,0.50257,0.99998
1359,373,0.11142,0.0523,-0.11383,-0.34094,0.59285,-0.72953,-0.43535,-0.78739,-0.43643,1,0.39339,0.23917,0.49702,0.50257,0.99998
1360,371,0.13808,0.05894,-0.12048,-0.30078,0.60788,-0.73481,-0.44129,-0.77178,-0.45783,1,0.3628,0.1847,0.49878,0.49594,0.99998
1361,374,0.13899,0.02441,-0.13714,-0.2779,0.32164,-0.90515,-0.34756,-0.9121,-0.21741,1,0.43985,0.14988,0.48968,0.49586,0.99988
1362,375,0.11333,0.01732,-0.12777,-0.3309,0.2939,-0.89588,-0.33942,-0.92305,-0.17841,1,0.46617,0.20602,0.4962,0.49917,0.99998
1363,373,0.11142,0.0523,-0.11383,-0.34094,0.59285,-0.72953,-0.43535,-0.78739,-0.43643,1,0.39339,0.23917,0.49702,0.50257,0.99998
1364,374,0.13899,0.02441,-0.13714,-0.2779,0.32164,-0.90515,-0.34756,-0.9121,-0.21741,1,0.43985,0.14988,0.48968,0.49586,0.99988
1365,376,0.08457,0.04513,-0.10626,-0.34869,0.56783,-0.7456,-0.42176,-0.80552,-0.41623,1,0.42452,0.29474,0.49506,0.50725,0.99992
1366,373,0.11142,0.0523,-0.11383,-0.34094,0.59285,-0.72953,-0.43535,-0.78739,-0.43643,1,0.39339,0.23917,0.49702,0.50257,0.99998
1367,375,0.11333,0.01732,-0.12777,-0.3309,0.2939,-0.89588,-0.33942,-0.92305,-0.17841,1,0.46617,0.20602,0.4962,0.49917,0.99998
1368,377,0.08656,0.01355,-0.1189,-0.34332,0.27711,-0.89657,-0.32826,-0.92995,-0.1627,1,0.49052,0.2643,0.50867,0.49789,0.99992
1369,376,0.08457,0.04513,-0.10626,-0.34869,0.56783,-0.7456,-0.42176,-0.80552,-0.41623,1,0.42452,0.29474,0.49506,0.50725,0.99992
1370,375,0.11333,0.01732,-0.12777,-0.3309,0.2939,-0.89588,-0.33942,-0.92305,-0.17841,1,0.46617,0.20602,0.4962,0.49917,0.99998
1371,378,0.11331,0.07355,-0.08751,-0.22416,0.70617,0.66984,-0.97245,-0.1914,-0.12362,1,0.33546,0.27148,0.50398,0.5018,0.99998
1372,373,0.11142,0.0523,-0.11383,-0.34094,0.59285,-0.72953,-0.43535,-0.78739,-0.43643,1,0.39339,0.23917,0.49702,0.50257,0.99998
1373,376,0.08457,0.04513,-0.10626,-0.34869,0.56783,-0.7456,-0.42176,-0.80552,-0.41623,1,0.42452,0.29474,0.49506,0.50725,0.99992
1374,373,0.11142,0.0523,-0.11383,-0.34094,0.59285,-0.72953,-0.43535,-0.78739,-0.43643,1,0.39339,0.23917,0.49702,0.50257,0.99998
1375,378,0.11331,0.07355,-0.08751,-0.22416,0.70617,0.66984,-0.97245,-0.1914,-0.12362,1,0.33546,0.27148,0.50398,0.5018,0.99998
1376,372,0.14052,0.08485,-0.08917,-0.17127,0.73118,0.6583,-0.9824,-0.09132,-0.15419,1,0.29477,0.22097,0.50489,0.50897,0.9999
1377,376,0.08457,0.04513,-0.10626,-0.34869,0.56783,-0.7456,-0.42176,-0.80552,-0.41623,1,0.42452,0.29474,0.49506,0.50725,0.99992
1378,379,0.08625,0.06338,-0.08564,-0.2867,0.72258,0.62711,-0.95631,-0.2365,-0.16468,1,0.37706,0.32041,0.48089,0.48185,0.9993
1379,378,0.11331,0.07355,-0.08751,-0.22416,0.70617,0.66984,-0.97245,-0.1914,-0.12362,1,0.33546,0.27148,0.50398,0.5018,0.99998
1380,380,0.05811,0.03907,-0.0973,-0.33513,0.53951,-0.77241,-0.40285,-0.82315,-0.40017,1,0.45207,0.35183,0.49583,0.50243,0.99998
1381,376,0.08457,0.04513,-0.10626,-0.34869,0.56783,-0.7456,-0.42176,-0.80552,-0.41623,1,0.42452,0.29474,0.49506,0.50725,0.99992
1382,377,0.08656,0.01355,-0.1189,-0.34332,0.27711,-0.89657,-0.32826,-0.92995,-0.1627,1,0.49052,0.2643,0.50867,0.49789,0.99992
1383,379,0.08625,0.06338,-0.08564,-0.2867,0.72258,0.62711,-0.95631,-0.2365,-0.16468,1,0.37706,0.32041,0.48089,0.48185,0.9993
1384,376,0.08457,0.04513,-0.10626,-0.34869,0.56783,-0.7456,-0.42176,-0.80552,-0.41623,1,0.42452,0.29474,0.49506,0.50725,0.99992
1385,380,0.05811,0.03907,-0.0973,-0.33513,0.53951,-0.77241,-0.40285,-0.82315,-0.40017,1,0.45207,0.35183,0.49583,0.50243,0.99998
1386,380,0.05811,0.03907,-0.0973,-0.33513,0.53951,-0.77241,-0.40285,-0.82315,-0.40017,1,0.45207,0.35183,0.49583,0.50243,0.99998
1387,377,0.08656,0.01355,-0.1189,-0.34332,0.27711,-0.89657,-0.32826,-0.92995,-0.1627,1,0.49052,0.2643,0.50867,0.49789,0.99992
1388,381,0.05877,0.01074,-0.10946,-0.33244,0.27456,-0.90144,-0.32342,-0.93118,-0.16532,1,0.51335,0.32598,0.48353,0.50148,0.99973
1389,380,0.05811,0.03907,-0.0973,-0.33513,0.53951,-0.77241,-0.40285,-0.82315,-0.40017,1,0.45207,0.35183,0.49583,0.50243,0.99998
1390,382,0.0597,0.05363,-0.08437,-0.29801,0.74514,-0.59629,-0.45049,-0.65973,-0.5995,1,0.41656,0.36819,0.49851,0.46808,0.99898
1391,379,0.08625,0.06338,-0.08564,-0.2867,0.72258,0.62711,-0.95631,-0.2365,-0.16468,1,0.37706,0.32041,0.48089,0.48185,0.9993
1392,383,0.02364,0.03861,-0.08356,-0.31117,0.60628,-0.73184,-0.4164,-0.7792,-0.46846,1,0.4713,0.43168,0.50008,0.49765,0.99999
1393,382,0.0597,0.05363,-0.08437,-0.29801,0.74514,-0.59629,-0.45049,-0.65973,-0.5995,1,0.41656,0.36819,0.49851,0.46808,0.99898
1394,380,0.05811,0.03907,-0.0973,-0.33513,0.53951,-0.77241,-0.40285,-0.82315,-0.40017,1,0.45207,0.35183,0.49583,0.50243,0.99998
1395,383,0.02364,0.03861,-0.08356,-0.31117,0.60628,-0.73184,-0.4164,-0.7792,-0.46846,1,0.4713,0.43168,0.50008,0.49765,0.99999
1396,380,0.05811,0.03907,-0.0973,-0.33513,0.53951,-0.77241,-0.40285,-0.82315,-0.40017,1,0.45207,0.35183,0.49583,0.50243,0.99998
1397,381,0.05877,0.01074,-0.10946,-0.33244,0.27456,-0.90144,-0.32342,-0.93118,-0.16532,1,0.51335,0.32598,0.48353,0.50148,0.99973
1398,383,0.02364,0.03861,-0.08356,-0.31117,0.60628,-0.73184,-0.4164,-0.7792,-0.46846,1,0.4713,0.43168,0.50008,0.49765,0.99999
1399,384,0.02661,0.05754,-0.0605,-0.25629,0.79768,-0.54538,-0.44497,-0.59711,-0.66506,1,0.4136,0.45764,0.51361,0.49128,0.99974
1400,382,0.0597,0.05363,-0.08437,-0.29801,0.74514,-0.59629,-0.45049,-0.65973,-0.5995,1,0.41656,0.36819,0.49851,0.46808,0.99898
1401,385,0.00364,0.05055,-0.06026,-0.1171,0.71777,-0.68431,-0.4652,-0.64902,-0.60157,1,0.44393,0.49868,0.50254,0.50075,0.99999
1402,384,0.02661,0.05754,-0.0605,-0.25629,0.79768,-0.54538,-0.44497,-0.59711,-0.66506,1,0.4136,0.45764,0.51361,0.49128,0.99974
1403,383,0.02364,0.03861,-0.08356,-0.31117,0.60628,-0.73184,-0.4164,-0.7792,-0.46846,1,0.4713,0.43168,0.50008,0.49765,0.99999
1404,385,0.00364,0.05055,-0.06026,-0.1171,0.71777,-0.68431,-0.4652,-0.64902,-0.60157,1,0.44393,0.49868,0.50254,0.50075,0.99999
1405,386,0.00484,0.05715,-0.05463,-0.06898,0.74516,-0.66116,-0.47994,-0.60638,-0.63363,1,0.42579,0.50506,0.51085,0.4994,0.99988
1406,384,0.02661,0.05754,-0.0605,-0.25629,0.79768,-0.54538,-0.44497,-0.59711,-0.66506,1,0.4136,0.45764,0.51361,0.49128,0.99974
1407,384,0.02661,0.05754,-0.0605,-0.25629,0.79768,-0.54538,-0.44497,-0.59711,-0.66506,1,0.4136,0.45764,0.51361,0.49128,0.99974
1408,386,0.00484,0.05715,-0.05463,-0.06898,0.74516,-0.66116,-0.47994,-0.60638,-0.63363,1,0.42579,0.50506,0.51085,0.4994,0.99988
1409,387,0.02831,0.06547,-0.04789,-0.24576,0.86038,-0.44561,-0.46959,-0.50675,-0.72096,1,0.38336,0.46954,0.48558,0.50433,0.99977
1410,383,0.02364,0.03861,-0.08356,-0.31117,0.60628,-0.73184,-0.4164,-0.7792,-0.46846,1,0.4713,0.43168,0.50008,0.49765,0.99999
1411,388,0.00181,0.03365,-0.07865,-0.23339,0.54737,-0.80209,-0.41008,-0.80378,-0.43018,1,0.49525,0.4773,0.499,0.49439,0.99997
1412,385,0.00364,0.05055,-0.06026,-0.1171,0.71777,-0.68431,-0.4652,-0.64902,-0.60157,1,0.44393,0.49868,0.50254,0.50075,0.99999
1413,386,0.00484,0.05715,-0.05463,-0.06898,0.74516,-0.66116,-0.47994,-0.60638,-0.63363,1,0.42579,0.50506,0.51085,0.4994,0.99988
1414,385,0.00364,0.05055,-0.06026,-0.1171,0.71777,-0.68431,-0.4652,-0.64902,-0.60157,1,0.44393,0.49868,0.50254,0.50075,0.99999
1415,389,-0.01998,0.05343,-0.05892,-0.07754,0.62429,-0.77734,-0.4454,-0.71923,-0.53319,1,0.46267,0.54679,0.48424,0.49339,0.99971
1416,389,-0.01998,0.05343,-0.05892,-0.07754,0.62429,-0.77734,-0.4454,-0.71923,-0.53319,1,0.46267,0.54679,0.48424,0.49339,0.99971
1417,385,0.00364,0.05055,-0.06026,-0.1171,0.71777,-0.68431,-0.4652,-0.64902,-0.60157,1,0.44393,0.49868,0.50254,0.50075,0.99999
1418,388,0.00181,0.03365,-0.07865,-0.23339,0.54737,-0.80209,-0.41008,-0.80378,-0.43018,1,0.49525,0.4773,0.499,0.49439,0.99997
1419,390,-0.02125,0.03302,-0.07368,-0.15121,0.48046,-0.86388,-0.40739,-0.82654,-0.38837,1,0.51505,0.52567,0.51384,0.50751,0.99975
1420,389,-0.01998,0.05343,-0.05892,-0.07754,0.62429,-0.77734,-0.4454,-0.71923,-0.53319,1,0.46267,0.54679,0.48424,0.49339,0.99971
1421,388,0.00181,0.03365,-0.07865,-0.23339,0.54737,-0.80209,-0.41008,-0.80378,-0.43018,1,0.49525,0.4773,0.499,0.49439,0.99997
1422,391,-0.04635,0.05021,-0.0582,-0.09171,0.55272,-0.8283,-0.39824,-0.78273,-0.4782,1,0.48685,0.5958,0.49255,0.50243,0.99994
1423,389,-0.01998,0.05343,-0.05892,-0.07754,0.62429,-0.77734,-0.4454,-0.71923,-0.53319,1,0.46267,0.54679,0.48424,0.49339,0.99971
1424,390,-0.02125,0.03302,-0.07368,-0.15121,0.48046,-0.86388,-0.40739,-0.82654,-0.38837,1,0.51505,0.52567,0.51384,0.50751,0.99975
1425,391,-0.04635,0.05021,-0.0582,-0.09171,0.55272,-0.8283,-0.39824,-0.78273,-0.4782,1,0.48685,0.5958,0.49255,0.50243,0.99994
