VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
961,454,-0.21759,0.01899,-0.07712,-0.50073,0.73944,0.45,0.83731,0.28194,0.46841,1,0.24918,0.69885,0.34031,0.96278,0.60166
962,450,-0.22336,0.01807,-0.08266,-0.34278,0.81847,0.46109,0.91694,0.18479,0.35366,1,0.23333,0.70584,0.40958,0.97748,0.61765
963,454,-0.21759,0.01899,-0.07712,-0.50073,0.73944,0.45,0.83731,0.28194,0.46841,1,0.24918,0.69885,0.34031,0.96278,0.60166
964,452,-0.22443,0.01647,-0.08063,-0.35025,0.80887,0.47229,0.91637,0.19155,0.35153,1,0.23146,0.69869,0.21654,0.72317,0.84619
965,455,-0.21935,0.01629,-0.07475,-0.50385,0.72652,0.46723,0.83728,0.27782,0.47093,1,0.2457,0.68812,0.22194,0.90422,0.40364
966,455,-0.21935,0.01629,-0.07475,-0.50385,0.72652,0.46723,0.83728,0.27782,0.47093,1,0.2457,0.68812,0.22194,0.90422,0.40364
967,456,-0.21006,0.02006,-0.07064,-0.36064,0.71458,0.59943,0.90259,0.1054,0.4174,1,0.26879,0.69266,0.36734,0.95967,0.64528
968,454,-0.21759,0.01899,-0.07712,-0.50073,0.73944,0.45,0.83731,0.28194,0.46841,1,0.24918,0.69885,0.34031,0.96278,0.60166
969,456,-0.21006,0.02006,-0.07064,-0.36064,0.71458,0.59943,0.90259,0.1054,0.4174,1,0.26879,0.69266,0.36734,0.95967,0.64528
970,455,-0.21935,0.01629,-0.07475,-0.50385,0.72652,0.46723,0.83728,0.27782,0.47093,1,0.2457,0.68812,0.22194,0.90422,0.40364
971,457,-0.21131,0.01705,-0.06787,-0.35903,0.70378,0.61302,0.90364,0.09778,0.41698,1,0.26899,0.68201,0.52626,0.9993,0.49641
972,457,-0.21131,0.01705,-0.06787,-0.35903,0.70378,0.61302,0.90364,0.09778,0.41698,1,0.26899,0.68201,0.52626,0.9993,0.49641
973,458,-0.19923,0.02042,-0.06773,-0.02603,0.67633,0.73614,0.95392,-0.20341,0.22062,1,0.29129,0.69521,0.47548,0.9563,0.70295
974,456,-0.21006,0.02006,-0.07064,-0.36064,0.71458,0.59943,0.90259,0.1054,0.4174,1,0.26879,0.69266,0.36734,0.95967,0.64528
975,458,-0.19923,0.02042,-0.06773,-0.02603,0.67633,0.73614,0.95392,-0.20341,0.22062,1,0.29129,0.69521,0.47548,0.9563,0.70295
976,457,-0.21131,0.01705,-0.06787,-0.35903,0.70378,0.61302,0.90364,0.09778,0.41698,1,0.26899,0.68201,0.52626,0.9993,0.49641
977,459,-0.19926,0.01712,-0.06475,-0.01595,0.67079,0.74148,0.94765,-0.22638,0.22518,1,0.29626,0.68501,0.55063,0.99742,0.49727
978,459,-0.19926,0.01712,-0.06475,-0.01595,0.67079,0.74148,0.94765,-0.22638,0.22518,1,0.29626,0.68501,0.55063,0.99742,0.49727
979,460,-0.18922,0.01996,-0.06936,0.32956,0.67113,0.66406,0.84689,-0.52104,0.10629,1,0.30893,0.70509,0.59691,0.95172,0.69119
980,458,-0.19923,0.02042,-0.06773,-0.02603,0.67633,0.73614,0.95392,-0.20341,0.22062,1,0.29129,0.69521,0.47548,0.9563,0.70295
981,460,-0.18922,0.01996,-0.06936,0.32956,0.67113,0.66406,0.84689,-0.52104,0.10629,1,0.30893,0.70509,0.59691,0.95172,0.69119
982,459,-0.19926,0.01712,-0.06475,-0.01595,0.67079,0.74148,0.94765,-0.22638,0.22518,1,0.29626,0.68501,0.55063,0.99742,0.49727
983,461,-0.18792,0.01651,-0.06653,0.34798,0.67185,0.65386,0.82518,-0.55052,0.1265,1,0.31824,0.69759,0.58017,0.99257,0.4692
984,461,-0.18792,0.01651,-0.06653,0.34798,0.67185,0.65386,0.82518,-0.55052,0.1265,1,0.31824,0.69759,0.58017,0.99257,0.4692
985,462,-0.18166,0.01881,-0.07497,0.63972,0.64554,0.41717,0.66855,-0.73513,0.11236,1,0.32002,0.72105,0.70444,0.9414,0.61561
986,460,-0.18922,0.01996,-0.06936,0.32956,0.67113,0.66406,0.84689,-0.52104,0.10629,1,0.30893,0.70509,0.59691,0.95172,0.69119
987,462,-0.18166,0.01881,-0.07497,0.63972,0.64554,0.41717,0.66855,-0.73513,0.11236,1,0.32002,0.72105,0.70444,0.9414,0.61561
988,461,-0.18792,0.01651,-0.06653,0.34798,0.67185,0.65386,0.82518,-0.55052,0.1265,1,0.31824,0.69759,0.58017,0.99257,0.4692
989,463,-0.17969,0.01538,-0.07266,0.63163,0.65358,0.41698,0.66356,-0.7339,0.14518,1,0.33079,0.71665,0.58044,0.98883,0.43232
990,463,-0.17969,0.01538,-0.07266,0.63163,0.65358,0.41698,0.66356,-0.7339,0.14518,1,0.33079,0.71665,0.58044,0.98883,0.43232
991,464,-0.17758,0.01728,-0.08304,0.75494,0.64127,0.13722,0.61732,-0.76554,0.18129,1,0.32388,0.74034,0.80748,0.89149,0.54681
992,462,-0.18166,0.01881,-0.07497,0.63972,0.64554,0.41717,0.66855,-0.73513,0.11236,1,0.32002,0.72105,0.70444,0.9414,0.61561
993,464,-0.17758,0.01728,-0.08304,0.75494,0.64127,0.13722,0.61732,-0.76554,0.18129,1,0.32388,0.74034,0.80748,0.89149,0.54681
994,463,-0.17969,0.01538,-0.07266,0.63163,0.65358,0.41698,0.66356,-0.7339,0.14518,1,0.33079,0.71665,0.58044,0.98883,0.43232
995,465,-0.17487,0.01391,-0.08197,0.74751,0.65217,0.12612,0.62869,-0.75591,0.18265,1,0.33483,0.73985,0.55339,0.989,0.41042
996,465,-0.17487,0.01391,-0.08197,0.74751,0.65217,0.12612,0.62869,-0.75591,0.18265,1,0.33483,0.73985,0.55339,0.989,0.41042
997,466,-0.17637,0.0157,-0.09165,0.75848,0.65169,0.00276,0.64436,-0.75057,0.14642,1,0.32357,0.76044,0.57407,0.99206,0.45114
998,464,-0.17758,0.01728,-0.08304,0.75494,0.64127,0.13722,0.61732,-0.76554,0.18129,1,0.32388,0.74034,0.80748,0.89149,0.54681
999,466,-0.17637,0.0157,-0.09165,0.75848,0.65169,0.00276,0.64436,-0.75057,0.14642,1,0.32357,0.76044,0.57407,0.99206,0.45114
1000,465,-0.17487,0.01391,-0.08197,0.74751,0.65217,0.12612,0.62869,-0.75591,0.18265,1,0.33483,0.73985,0.55339,0.989,0.41042
1001,467,-0.17384,0.01284,-0.08909,0.74485,0.66719,0.00775,0.66198,-0.74038,0.11673,1,0.33434,0.75581,0.49846,0.99994,0.50734
1002,468,-0.14646,0.01322,-0.09773,0.19657,0.73049,0.65402,0.8369,-0.47253,0.27624,1,0.37975,0.79606,0.64586,0.96033,0.62968
1003,469,-0.17384,0.01284,-0.08909,0.19223,0.74322,0.64083,0.86801,-0.43342,0.24229,1,0.33434,0.75581,0.49846,0.99994,0.50734
1004,470,-0.14483,0.01091,-0.09565,0.19692,0.72944,0.65509,0.8342,-0.47571,0.27894,1,0.38809,0.7926,0.60618,0.98295,0.42593
1005,469,-0.17384,0.01284,-0.08909,0.19223,0.74322,0.64083,0.86801,-0.43342,0.24229,1,0.33434,0.75581,0.49846,0.99994,0.50734
1006,468,-0.14646,0.01322,-0.09773,0.19657,0.73049,0.65402,0.8369,-0.47253,0.27624,1,0.37975,0.79606,0.64586,0.96033,0.62968
1007,471,-0.17637,0.0157,-0.09165,0.19195,0.74403,0.63998,0.86988,-0.4309,0.24005,1,0.32357,0.76044,0.57407,0.99206,0.45114
1008,472,-0.14798,0.00923,-0.10808,0.73838,0,-0.67438,-0.67343,-0.0533,-0.73733,1,0.5934,0.69165,0.75899,0.65666,0.10203
1009,473,-0.14283,-0.00997,-0.10244,0.73838,0,-0.67438,-0.67362,0.04747,-0.73755,1,0.58324,0.66818,0.70738,0.21714,0.14366
1010,474,-0.14798,-0.00923,-0.10808,0.73838,0,-0.67438,-0.67119,0.09721,-0.73488,1,0.5934,0.66818,0.7213,0.34404,0.07964
1011,473,-0.14283,-0.00997,-0.10244,0.73838,0,-0.67438,-0.67362,0.04747,-0.73755,1,0.58324,0.66818,0.70738,0.21714,0.14366
1012,472,-0.14798,0.00923,-0.10808,0.73838,0,-0.67438,-0.67343,-0.0533,-0.73733,1,0.5934,0.69165,0.75899,0.65666,0.10203
1013,475,-0.14283,0.00997,-0.10244,0.73838,0,-0.67438,-0.67119,-0.09721,-0.73488,1,0.58324,0.69165,0.67144,0.85265,0.18977
1014,476,-0.25493,0.02162,-0.05825,-0.42067,9.67E-07,-0.90722,0.9071,0.01597,-0.42061,1,0.72888,0.69195,0.1396,0.68705,0.20824
1015,477,-0.21935,-0.01629,-0.07475,-0.42067,9.43E-07,-0.90722,0.90719,0.00806,-0.42065,1,0.77062,0.71792,0.15726,0.1515,0.39474
1016,478,-0.25493,-0.02162,-0.05825,-0.42067,1.34E-06,-0.90722,0.89896,0.13461,-0.41684,1,0.72888,0.71792,0.05553,0.30735,0.37618
1017,477,-0.21935,-0.01629,-0.07475,-0.42067,9.43E-07,-0.90722,0.90719,0.00806,-0.42065,1,0.77062,0.71792,0.15726,0.1515,0.39474
1018,476,-0.25493,0.02162,-0.05825,-0.42067,9.67E-07,-0.90722,0.9071,0.01597,-0.42061,1,0.72888,0.69195,0.1396,0.68705,0.20824
1019,479,-0.21935,0.01629,-0.07475,-0.42067,4.92E-07,-0.90722,0.89896,-0.13461,-0.41684,1,0.77132,0.69195,0.22194,0.90422,0.40364
1020,480,-0.25284,0.02214,-0.05253,-0.93928,1.02E-06,0.34316,-0.34233,-0.06958,-0.937,1,0.72314,0.69195,0.24544,0.77405,0.83181
1021,481,-0.25493,-0.02162,-0.05825,-0.93927,-2.58E-06,0.34319,-0.34232,0.07122,-0.93688,1,0.72888,0.71792,0.05553,0.30735,0.37618
1022,482,-0.25284,-0.02214,-0.05253,-0.93927,-2.94E-06,0.34319,-0.34194,0.08538,-0.93584,1,0.72314,0.71792,0.35686,0.2317,0.89689
1023,481,-0.25493,-0.02162,-0.05825,-0.93927,-2.58E-06,0.34319,-0.34232,0.07122,-0.93688,1,0.72888,0.71792,0.05553,0.30735,0.37618
1024,480,-0.25284,0.02214,-0.05253,-0.93928,1.02E-06,0.34316,-0.34233,-0.06958,-0.937,1,0.72314,0.69195,0.24544,0.77405,0.83181
1025,483,-0.25493,0.02162,-0.05825,-0.93928,1.43E-06,0.34316,-0.34191,-0.08537,-0.93585,1,0.72888,0.69195,0.1396,0.68705,0.20824
1026,484,-0.24186,0.02176,-0.05283,-0.06968,-5.76E-07,0.99757,-0.99721,0.02687,-0.06965,1,0.71134,0.69195,0.48122,0.74631,0.93471
1027,485,-0.25284,-0.02214,-0.05253,0.02728,-2.34E-07,0.99963,-0.99935,-0.02362,0.02727,1,0.72314,0.71792,0.35686,0.2317,0.89689
1028,486,-0.24186,-0.02176,-0.05283,-0.06968,-5.03E-07,0.99757,-0.99722,-0.02641,-0.06966,1,0.71134,0.71792,0.46228,0.25363,0.93345
1029,485,-0.25284,-0.02214,-0.05253,0.02728,-2.34E-07,0.99963,-0.99935,-0.02362,0.02727,1,0.72314,0.71792,0.35686,0.2317,0.89689
1030,484,-0.24186,0.02176,-0.05283,-0.06968,-5.76E-07,0.99757,-0.99721,0.02687,-0.06965,1,0.71134,0.69195,0.48122,0.74631,0.93471
1031,487,-0.25284,0.02214,-0.05253,0.02728,-2.41E-07,0.99963,-0.99903,0.03469,0.02726,1,0.72314,0.69195,0.24544,0.77405,0.83181
1032,486,-0.24186,-0.02176,-0.05283,-0.06968,-5.03E-07,0.99757,-0.99722,-0.02641,-0.06966,1,0.71134,0.71792,0.46228,0.25363,0.93345
1033,488,-0.22808,0.02135,-0.05046,-0.28448,-1.01E-06,0.95868,-0.95866,0.00607,-0.28448,1,0.69649,0.69195,0.3826,0.74728,0.91842
1034,484,-0.24186,0.02176,-0.05283,-0.06968,-5.76E-07,0.99757,-0.99721,0.02687,-0.06965,1,0.71134,0.69195,0.48122,0.74631,0.93471
1035,488,-0.22808,0.02135,-0.05046,-0.28448,-1.01E-06,0.95868,-0.95866,0.00607,-0.28448,1,0.69649,0.69195,0.3826,0.74728,0.91842
1036,486,-0.24186,-0.02176,-0.05283,-0.06968,-5.03E-07,0.99757,-0.99722,-0.02641,-0.06966,1,0.71134,0.71792,0.46228,0.25363,0.93345
1037,489,-0.22808,-0.02135,-0.05046,-0.28448,-3.00E-07,0.95868,-0.9586,-0.01334,-0.28446,1,0.69649,0.71792,0.36084,0.25282,0.91175
1038,489,-0.22808,-0.02135,-0.05046,-0.28448,-3.00E-07,0.95868,-0.9586,-0.01334,-0.28446,1,0.69649,0.71792,0.36084,0.25282,0.91175
1039,490,-0.21244,0.02145,-0.0437,-0.57653,0,0.81708,-0.81648,-0.03805,-0.57611,1,0.6777,0.69195,0.24836,0.74736,0.85424
1040,488,-0.22808,0.02135,-0.05046,-0.28448,-1.01E-06,0.95868,-0.95866,0.00607,-0.28448,1,0.69649,0.69195,0.3826,0.74728,0.91842
1041,490,-0.21244,0.02145,-0.0437,-0.57653,0,0.81708,-0.81648,-0.03805,-0.57611,1,0.6777,0.69195,0.24836,0.74736,0.85424
1042,489,-0.22808,-0.02135,-0.05046,-0.28448,-3.00E-07,0.95868,-0.9586,-0.01334,-0.28446,1,0.69649,0.71792,0.36084,0.25282,0.91175
1043,491,-0.21244,-0.02145,-0.0437,-0.57653,4.32E-07,0.81707,-0.81686,0.02284,-0.57638,1,0.6777,0.71792,0.21741,0.25352,0.83074
1044,491,-0.21244,-0.02145,-0.0437,-0.57653,4.32E-07,0.81707,-0.81686,0.02284,-0.57638,1,0.6777,0.71792,0.21741,0.25352,0.83074
1045,492,-0.20022,0.0227,-0.03083,-0.80004,3.59E-07,0.59994,-0.59894,-0.05782,-0.7987,1,0.65786,0.69195,0.14172,0.73836,0.7546
1046,490,-0.21244,0.02145,-0.0437,-0.57653,0,0.81708,-0.81648,-0.03805,-0.57611,1,0.6777,0.69195,0.24836,0.74736,0.85424
1047,492,-0.20022,0.0227,-0.03083,-0.80004,3.59E-07,0.59994,-0.59894,-0.05782,-0.7987,1,0.65786,0.69195,0.14172,0.73836,0.7546
1048,491,-0.21244,-0.02145,-0.0437,-0.57653,4.32E-07,0.81707,-0.81686,0.02284,-0.57638,1,0.6777,0.71792,0.21741,0.25352,0.83074
1049,493,-0.20022,-0.0227,-0.03083,-0.80004,-1.15E-06,0.59995,-0.59887,0.05989,-0.7986,1,0.65786,0.71792,0.12974,0.26213,0.73733
1050,493,-0.20022,-0.0227,-0.03083,-0.80004,-1.15E-06,0.59995,-0.59887,0.05989,-0.7986,1,0.65786,0.71792,0.12974,0.26213,0.73733
1051,494,-0.19288,0.02382,-0.01852,-0.85878,-4.85E-07,0.51235,-0.51178,-0.04702,-0.85783,1,0.64248,0.69195,0.2725,0.7678,0.8557
1052,492,-0.20022,0.0227,-0.03083,-0.80004,3.59E-07,0.59994,-0.59894,-0.05782,-0.7987,1,0.65786,0.69195,0.14172,0.73836,0.7546
1053,494,-0.19288,0.02382,-0.01852,-0.85878,-4.85E-07,0.51235,-0.51178,-0.04702,-0.85783,1,0.64248,0.69195,0.2725,0.7678,0.8557
1054,493,-0.20022,-0.0227,-0.03083,-0.80004,-1.15E-06,0.59995,-0.59887,0.05989,-0.7986,1,0.65786,0.71792,0.12974,0.26213,0.73733
1055,495,-0.19288,-0.02382,-0.01852,-0.85878,-2.85E-06,0.51235,-0.51078,0.0783,-0.85614,1,0.64248,0.71792,0.36688,0.23541,0.90283
1056,496,-0.16685,0.02269,-0.01879,0.01066,-2.55E-07,0.99994,-0.99982,0.01593,0.01066,1,0.61454,0.69195,0.76136,0.77064,0.82931
1057,497,-0.19288,-0.02382,-0.01852,0.01066,-3.53E-07,0.99994,-0.99984,-0.01438,0.01066,1,0.64248,0.71792,0.36688,0.23541,0.90283
1058,498,-0.16685,-0.02269,-0.01879,0.01066,-4.47E-07,0.99994,-0.99901,-0.04327,0.01065,1,0.61454,0.71792,0.85669,0.23935,0.73417
1059,497,-0.19288,-0.02382,-0.01852,0.01066,-3.53E-07,0.99994,-0.99984,-0.01438,0.01066,1,0.64248,0.71792,0.36688,0.23541,0.90283
1060,496,-0.16685,0.02269,-0.01879,0.01066,-2.55E-07,0.99994,-0.99982,0.01593,0.01066,1,0.61454,0.69195,0.76136,0.77064,0.82931
1061,499,-0.19288,0.02382,-0.01852,0.01066,-1.66E-07,0.99994,-0.99901,0.04327,0.01065,1,0.64248,0.69195,0.2725,0.7678,0.8557
1062,500,-0.16514,0.02182,-0.02568,0.97045,-2.48E-06,0.24132,-0.24013,0.09933,0.96565,1,0.60693,0.69195,0.94232,0.71861,0.41899
1063,501,-0.16685,-0.02269,-0.01879,0.97044,-1.86E-06,0.24133,-0.24022,-0.09552,0.96601,1,0.61454,0.71792,0.85669,0.23935,0.73417
1064,502,-0.16514,-0.02182,-0.02568,0.97044,-1.78E-06,0.24133,-0.23953,-0.12182,0.96322,1,0.60693,0.71792,0.92366,0.28453,0.3448
1065,501,-0.16685,-0.02269,-0.01879,0.97044,-1.86E-06,0.24133,-0.24022,-0.09552,0.96601,1,0.61454,0.71792,0.85669,0.23935,0.73417
1066,500,-0.16514,0.02182,-0.02568,0.97045,-2.48E-06,0.24132,-0.24013,0.09933,0.96565,1,0.60693,0.69195,0.94232,0.71861,0.41899
1067,503,-0.16685,0.02269,-0.01879,0.97045,-2.55E-06,0.24132,-0.23952,0.12182,0.96322,1,0.61454,0.69195,0.76136,0.77064,0.82931
1068,504,-0.16971,0.02118,-0.03285,0.84308,-8.05E-07,-0.5378,0.53689,0.05788,0.84166,1,0.5978,0.69195,0.93604,0.73293,0.42509
1069,505,-0.16514,-0.02182,-0.02568,0.84308,2.31E-06,-0.53778,0.53694,-0.05606,0.84176,1,0.60693,0.71792,0.92366,0.28453,0.3448
1070,506,-0.16971,-0.02118,-0.03285,0.84309,2.86E-06,-0.53778,0.53623,-0.0758,0.84066,1,0.5978,0.71792,0.94204,0.26733,0.52171
1071,505,-0.16514,-0.02182,-0.02568,0.84308,2.31E-06,-0.53778,0.53694,-0.05606,0.84176,1,0.60693,0.71792,0.92366,0.28453,0.3448
1072,504,-0.16971,0.02118,-0.03285,0.84308,-8.05E-07,-0.5378,0.53689,0.05788,0.84166,1,0.5978,0.69195,0.93604,0.73293,0.42509
1073,507,-0.16514,0.02182,-0.02568,0.84307,-1.30E-06,-0.5378,0.53625,0.0758,0.84065,1,0.60693,0.69195,0.94232,0.71861,0.41899
1074,508,-0.16482,0.01972,-0.04343,0.7028,2.09E-06,0.71139,-0.70844,0.09108,0.69987,1,0.58528,0.69195,0.82671,0.74607,0.78759
1075,509,-0.16971,-0.02118,-0.03285,0.9075,2.03E-06,0.42005,-0.4188,-0.07702,0.90481,1,0.5978,0.71792,0.94204,0.26733,0.52171
1076,510,-0.16482,-0.01972,-0.04343,0.7028,1.44E-06,0.71139,-0.71059,-0.04755,0.702,1,0.58528,0.71792,0.77262,0.2536,0.83907
1077,509,-0.16971,-0.02118,-0.03285,0.9075,2.03E-06,0.42005,-0.4188,-0.07702,0.90481,1,0.5978,0.71792,0.94204,0.26733,0.52171
1078,508,-0.16482,0.01972,-0.04343,0.7028,2.09E-06,0.71139,-0.70844,0.09108,0.69987,1,0.58528,0.69195,0.82671,0.74607,0.78759
1079,511,-0.16971,0.02118,-0.03285,0.9075,3.41E-06,0.42005,-0.41679,0.12444,0.90045,1,0.5978,0.69195,0.93604,0.73293,0.42509
1080,510,-0.16482,-0.01972,-0.04343,0.7028,1.44E-06,0.71139,-0.71059,-0.04755,0.702,1,0.58528,0.71792,0.77262,0.2536,0.83907
1081,512,-0.088,0.01293,-0.07312,0.3605,1.81E-06,0.93276,-0.93214,-0.03653,0.36025,1,0.4969,0.69195,0.92206,0.75057,0.59528
1082,508,-0.16482,0.01972,-0.04343,0.7028,2.09E-06,0.71139,-0.70844,0.09108,0.69987,1,0.58528,0.69195,0.82671,0.74607,0.78759
1083,512,-0.088,0.01293,-0.07312,0.3605,1.81E-06,0.93276,-0.93214,-0.03653,0.36025,1,0.4969,0.69195,0.92206,0.75057,0.59528
1084,510,-0.16482,-0.01972,-0.04343,0.7028,1.44E-06,0.71139,-0.71059,-0.04755,0.702,1,0.58528,0.71792,0.77262,0.2536,0.83907
1085,513,-0.088,-0.01293,-0.07312,0.3605,2.28E-06,0.93276,-0.92961,-0.08207,0.35928,1,0.4969,0.71792,0.87407,0.17201,0.54994
1086,514,-0.09357,0.01166,-0.08601,0.31637,-7.92E-07,-0.94863,-0.94849,0.01719,-0.31633,1,0.51406,0.69165,0.74104,0.72464,0.12392
1087,515,-0.14283,-0.00997,-0.10244,0.31637,-2.76E-07,-0.94863,-0.94853,-0.01518,-0.31634,1,0.58324,0.66818,0.70738,0.21714,0.14366
1088,516,-0.14283,0.00997,-0.10244,0.31637,0,-0.94863,-0.94813,-0.03247,-0.31621,1,0.58324,0.69165,0.67144,0.85265,0.18977
1089,515,-0.14283,-0.00997,-0.10244,0.31637,-2.76E-07,-0.94863,-0.94853,-0.01518,-0.31634,1,0.58324,0.66818,0.70738,0.21714,0.14366
1090,514,-0.09357,0.01166,-0.08601,0.31637,-7.92E-07,-0.94863,-0.94849,0.01719,-0.31633,1,0.51406,0.69165,0.74104,0.72464,0.12392
1091,517,-0.09357,-0.01166,-0.08601,0.31637,-1.04E-06,-0.94863,-0.94813,0.03247,-0.31621,1,0.51406,0.66818,0.80354,0.27268,0.17413
1092,518,-0.14198,0.01406,-0.09228,0.02898,0.98057,-0.19401,0.94443,0.03672,0.32667,1,0.40039,0.78111,0.427,0.96917,0.34331
1093,519,-0.17004,0.0185,-0.08069,0.06389,0.97863,-0.19547,0.93611,0.00911,0.35158,1,0.35118,0.73563,0.3692,0.96125,0.3581
1094,520,-0.16779,0.02263,-0.04687,0.04555,0.99022,-0.13184,0.93392,0.00463,0.35744,1,0.38057,0.66678,0.60115,0.98966,0.50068
1095,519,-0.17004,0.0185,-0.08069,0.06389,0.97863,-0.19547,0.93611,0.00911,0.35158,1,0.35118,0.73563,0.3692,0.96125,0.3581
1096,518,-0.14198,0.01406,-0.09228,0.02898,0.98057,-0.19401,0.94443,0.03672,0.32667,1,0.40039,0.78111,0.427,0.96917,0.34331
1097,521,-0.16935,0.01672,-0.08533,0.00022,0.93412,-0.35697,0.92032,0.13944,0.36546,1,0.35032,0.74546,0.42443,0.92024,0.23984
1098,519,-0.17004,0.0185,-0.08069,0.06389,0.97863,-0.19547,0.93611,0.00911,0.35158,1,0.35118,0.73563,0.3692,0.96125,0.3581
1099,522,-0.17599,0.02015,-0.06948,0.04187,0.99139,-0.12403,0.9344,0.0051,0.35619,1,0.34593,0.70756,0.3474,0.94071,0.31975
1100,520,-0.16779,0.02263,-0.04687,0.04555,0.99022,-0.13184,0.93392,0.00463,0.35744,1,0.38057,0.66678,0.60115,0.98966,0.50068
1101,522,-0.17599,0.02015,-0.06948,0.04187,0.99139,-0.12403,0.9344,0.0051,0.35619,1,0.34593,0.70756,0.3474,0.94071,0.31975
1102,523,-0.18564,0.02146,-0.06224,0.03939,0.99178,-0.1217,0.93247,0.00728,0.36116,1,0.33029,0.68434,0.46686,0.97301,0.34137
1103,520,-0.16779,0.02263,-0.04687,0.04555,0.99022,-0.13184,0.93392,0.00463,0.35744,1,0.38057,0.66678,0.60115,0.98966,0.50068
1104,523,-0.18564,0.02146,-0.06224,0.03939,0.99178,-0.1217,0.93247,0.00728,0.36116,1,0.33029,0.68434,0.46686,0.97301,0.34137
1105,524,-0.1743,0.02463,-0.03281,0.04039,0.99184,-0.12091,0.94712,0,0.32087,1,0.37757,0.63191,0.66082,0.96447,0.40833
1106,520,-0.16779,0.02263,-0.04687,0.04555,0.99022,-0.13184,0.93392,0.00463,0.35744,1,0.38057,0.66678,0.60115,0.98966,0.50068
1107,524,-0.1743,0.02463,-0.03281,0.04039,0.99184,-0.12091,0.94712,0,0.32087,1,0.37757,0.63191,0.66082,0.96447,0.40833
1108,523,-0.18564,0.02146,-0.06224,0.03939,0.99178,-0.1217,0.93247,0.00728,0.36116,1,0.33029,0.68434,0.46686,0.97301,0.34137
1109,525,-0.19047,0.0265,-0.02287,-0.24035,0.96932,0.05151,0.89262,0.19986,0.40408,1,0.35124,0.59925,0.43833,0.99464,0.53907
1110,525,-0.19047,0.0265,-0.02287,-0.24035,0.96932,0.05151,0.89262,0.19986,0.40408,1,0.35124,0.59925,0.43833,0.99464,0.53907
1111,526,-0.16946,0.02533,-0.02524,0.04153,0.99207,-0.11866,0.94464,0,0.32811,1,0.39216,0.61811,0.70233,0.95364,0.44277
1112,524,-0.1743,0.02463,-0.03281,0.04039,0.99184,-0.12091,0.94712,0,0.32087,1,0.37757,0.63191,0.66082,0.96447,0.40833
1113,526,-0.16946,0.02533,-0.02524,0.04153,0.99207,-0.11866,0.94464,0,0.32811,1,0.39216,0.61811,0.70233,0.95364,0.44277
1114,525,-0.19047,0.0265,-0.02287,-0.24035,0.96932,0.05151,0.89262,0.19986,0.40408,1,0.35124,0.59925,0.43833,0.99464,0.53907
1115,527,-0.17,0.02561,-0.02308,0.04158,0.99211,-0.11829,0.92733,0.00576,0.37421,1,0.39252,0.61399,0.6036,0.96897,0.63903
1116,523,-0.18564,0.02146,-0.06224,0.03939,0.99178,-0.1217,0.93247,0.00728,0.36116,1,0.33029,0.68434,0.46686,0.97301,0.34137
1117,528,-0.19674,0.0255,-0.03337,-0.21185,0.97503,0.06659,0.90535,0.17014,0.38909,1,0.33057,0.61542,0.36346,0.97652,0.56547
1118,525,-0.19047,0.0265,-0.02287,-0.24035,0.96932,0.05151,0.89262,0.19986,0.40408,1,0.35124,0.59925,0.43833,0.99464,0.53907
1119,529,-0.20022,0.0227,-0.03083,-0.47012,0.83705,0.27987,0.84661,0.33804,0.41108,1,0.32344,0.60507,0.14172,0.73836,0.7546
1120,525,-0.19047,0.0265,-0.02287,-0.24035,0.96932,0.05151,0.89262,0.19986,0.40408,1,0.35124,0.59925,0.43833,0.99464,0.53907
1121,528,-0.19674,0.0255,-0.03337,-0.21185,0.97503,0.06659,0.90535,0.17014,0.38909,1,0.33057,0.61542,0.36346,0.97652,0.56547
1122,528,-0.19674,0.0255,-0.03337,-0.21185,0.97503,0.06659,0.90535,0.17014,0.38909,1,0.33057,0.61542,0.36346,0.97652,0.56547
1123,530,-0.21244,0.02145,-0.0437,-0.31906,0.85926,0.39985,0.90049,0.1433,0.41058,1,0.28901,0.62485,0.24836,0.74736,0.85424
1124,529,-0.20022,0.0227,-0.03083,-0.47012,0.83705,0.27987,0.84661,0.33804,0.41108,1,0.32344,0.60507,0.14172,0.73836,0.7546
1125,530,-0.21244,0.02145,-0.0437,-0.31906,0.85926,0.39985,0.90049,0.1433,0.41058,1,0.28901,0.62485,0.24836,0.74736,0.85424
1126,528,-0.19674,0.0255,-0.03337,-0.21185,0.97503,0.06659,0.90535,0.17014,0.38909,1,0.33057,0.61542,0.36346,0.97652,0.56547
1127,531,-0.20983,0.0241,-0.04732,-0.12905,0.98501,0.11445,0.91733,0.07475,0.39104,1,0.29238,0.63699,0.44738,0.99347,0.56097
1128,523,-0.18564,0.02146,-0.06224,0.03939,0.99178,-0.1217,0.93247,0.00728,0.36116,1,0.33029,0.68434,0.46686,0.97301,0.34137
1129,531,-0.20983,0.0241,-0.04732,-0.12905,0.98501,0.11445,0.91733,0.07475,0.39104,1,0.29238,0.63699,0.44738,0.99347,0.56097
