VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
5076,1363,0.01406,0.01266,-0.0902,0.71813,0.33118,-0.61204,1,0.50196,1,1,0.92243,0.11545,0.97226,-0.04826,0.22868,1,0.81679,0.54159,0.8846
5077,1373,0.00064,0.00627,-0.0905,0.65219,0.3013,-0.6956,1,0.50196,1,1,0.90176,0.13008,0.99271,0.00999,0.11995,1,0.68436,0.9051,0.72783
5078,1362,0.00047,0.0126,-0.09139,0.63744,0.35335,-0.68469,1,0.50196,1,1,0.90095,0.11704,0.99694,-0.00085,0.07786,1,0.82688,0.52869,0.87726
5079,1373,0.00064,0.00627,-0.0905,0.65219,0.3013,-0.6956,1,0.50196,1,1,0.90176,0.13008,0.99271,0.00999,0.11995,1,0.68436,0.9051,0.72783
5080,1363,0.01406,0.01266,-0.0902,0.71813,0.33118,-0.61204,1,0.50196,1,1,0.92243,0.11545,0.97226,-0.04826,0.22868,1,0.81679,0.54159,0.8846
5081,1374,0.01361,0.00689,-0.08707,0.73907,0.29316,-0.60647,1,0.50196,1,1,0.92582,0.129,0.94963,-0.02458,0.31229,1,0.41196,0.9359,0.27143
5082,1365,0.02621,0.01282,-0.08649,0.78011,0.31522,-0.54043,1,0.50196,1,1,0.94302,0.11302,0.91775,0.01185,0.39698,1,0.51815,0.65953,0.97352
5083,1374,0.01361,0.00689,-0.08707,0.73907,0.29316,-0.60647,1,0.50196,1,1,0.92582,0.129,0.94963,-0.02458,0.31229,1,0.41196,0.9359,0.27143
5084,1363,0.01406,0.01266,-0.0902,0.71813,0.33118,-0.61204,1,0.50196,1,1,0.92243,0.11545,0.97226,-0.04826,0.22868,1,0.81679,0.54159,0.8846
5085,1374,0.01361,0.00689,-0.08707,0.73907,0.29316,-0.60647,1,0.50196,1,1,0.92582,0.129,0.94963,-0.02458,0.31229,1,0.41196,0.9359,0.27143
5086,1365,0.02621,0.01282,-0.08649,0.78011,0.31522,-0.54043,1,0.50196,1,1,0.94302,0.11302,0.91775,0.01185,0.39698,1,0.51815,0.65953,0.97352
5087,1369,0.02443,0.00904,-0.08383,0.79072,0.2926,-0.53772,1,0.50196,1,1,0.94747,0.12271,0.87213,0.01118,0.48914,1,0.84435,0.85294,0.58279
5088,1368,0.03307,0.01746,-0.08041,0.81093,0.3401,-0.47615,1,0.50196,1,1,0.95769,0.10451,0.8995,0.18902,0.39392,1,0.61077,0.01303,0.52429
5089,1375,0.03973,0.01783,-0.07846,0.83138,0.3303,-0.44688,1,0.50196,1,1,0.96745,0.10652,0.67069,0.23222,0.70444,1,0.29895,0.58027,0.9507
5090,1367,0.03381,0.01441,-0.0826,0.8127,0.31513,-0.49011,1,0.50196,1,1,0.9578,0.10989,0.8416,0.1645,0.51444,1,0.43895,0.61599,0.98251
5091,1375,0.03973,0.01783,-0.07846,0.83138,0.3303,-0.44688,1,0.50196,1,1,0.96745,0.10652,0.67069,0.23222,0.70444,1,0.29895,0.58027,0.9507
5092,1368,0.03307,0.01746,-0.08041,0.81093,0.3401,-0.47615,1,0.50196,1,1,0.95769,0.10451,0.8995,0.18902,0.39392,1,0.61077,0.01303,0.52429
5093,1376,0.0386,0.01932,-0.07726,0.8287,0.3449,-0.44079,1,0.50196,1,1,0.96807,0.10441,0.84162,0.2259,0.49055,1,0.65068,0.02428,0.53141
5094,1377,0.03861,0.01611,-0.0772,0.83593,0.32189,-0.44454,1,0.50196,1,1,0.96871,0.1094,0.53369,0.20261,0.82105,1,0.68824,0.9538,0.59293
5095,1367,0.03381,0.01441,-0.0826,0.8127,0.31513,-0.49011,1,0.50196,1,1,0.9578,0.10989,0.8416,0.1645,0.51444,1,0.43895,0.61599,0.98251
5096,1375,0.03973,0.01783,-0.07846,0.83138,0.3303,-0.44688,1,0.50196,1,1,0.96745,0.10652,0.67069,0.23222,0.70444,1,0.29895,0.58027,0.9507
5097,1367,0.03381,0.01441,-0.0826,0.8127,0.31513,-0.49011,1,0.50196,1,1,0.9578,0.10989,0.8416,0.1645,0.51444,1,0.43895,0.61599,0.98251
5098,1377,0.03861,0.01611,-0.0772,0.83593,0.32189,-0.44454,1,0.50196,1,1,0.96871,0.1094,0.53369,0.20261,0.82105,1,0.68824,0.9538,0.59293
5099,1370,0.0345,0.0127,-0.07976,0.82515,0.30627,-0.47468,1,0.50196,1,1,0.96005,0.11686,0.72721,0.20266,0.65581,1,0.73774,0.92951,0.59487
5100,1376,0.0386,0.01932,-0.07726,0.8287,0.3449,-0.44079,1,0.50196,1,1,0.96807,0.10441,0.84162,0.2259,0.49055,1,0.65068,0.02428,0.53141
5101,1378,0.0425,0.02062,-0.07439,0.84326,0.34872,-0.40904,1,0.50196,1,1,0.97418,0.10387,0.59062,0.20052,0.78164,1,0.86498,0.23308,0.7134
5102,1375,0.03973,0.01783,-0.07846,0.83138,0.3303,-0.44688,1,0.50196,1,1,0.96745,0.10652,0.67069,0.23222,0.70444,1,0.29895,0.58027,0.9507
5103,1375,0.03973,0.01783,-0.07846,0.83138,0.3303,-0.44688,1,0.50196,1,1,0.96745,0.10652,0.67069,0.23222,0.70444,1,0.29895,0.58027,0.9507
5104,1378,0.0425,0.02062,-0.07439,0.84326,0.34872,-0.40904,1,0.50196,1,1,0.97418,0.10387,0.59062,0.20052,0.78164,1,0.86498,0.23308,0.7134
5105,1377,0.03861,0.01611,-0.0772,0.83593,0.32189,-0.44454,1,0.50196,1,1,0.96871,0.1094,0.53369,0.20261,0.82105,1,0.68824,0.9538,0.59293
5106,1379,-0.03739,0.01105,-0.09204,0.24045,0.33316,-0.91169,1,0.50196,1,1,0.8489,0.11638,0.99807,0.06195,-0.00061,1,0.36508,0.97062,0.39843
5107,1358,-0.02573,0.0163,-0.09081,0.40504,0.41322,-0.81559,1,0.50196,1,1,0.86418,0.1071,0.99815,0.01148,0.05961,1,0.76854,0.51819,0.92138
5108,1371,-0.02599,0.00889,-0.092,0.40044,0.33939,-0.85115,1,0.50196,1,1,0.86234,0.12193,0.99891,0.04163,0.02083,1,0.29447,0.91044,0.30177
5109,1358,-0.02573,0.0163,-0.09081,0.40504,0.41322,-0.81559,1,0.50196,1,1,0.86418,0.1071,0.99815,0.01148,0.05961,1,0.76854,0.51819,0.92138
5110,1379,-0.03739,0.01105,-0.09204,0.24045,0.33316,-0.91169,1,0.50196,1,1,0.8489,0.11638,0.99807,0.06195,-0.00061,1,0.36508,0.97062,0.39843
5111,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5112,1381,-0.05067,0.01271,-0.09081,0.05441,0.32765,-0.9431,1,0.50196,1,1,0.82719,0.11029,0.99413,0.00618,-0.10652,1,0.519,0.79553,0.90287
5113,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5114,1379,-0.03739,0.01105,-0.09204,0.24045,0.33316,-0.91169,1,0.50196,1,1,0.8489,0.11638,0.99807,0.06195,-0.00061,1,0.36508,0.97062,0.39843
5115,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5116,1381,-0.05067,0.01271,-0.09081,0.05441,0.32765,-0.9431,1,0.50196,1,1,0.82719,0.11029,0.99413,0.00618,-0.10652,1,0.519,0.79553,0.90287
5117,1382,-0.05167,0.02049,-0.08853,0.07228,0.41555,-0.90654,1,0.50196,1,1,0.82598,0.09777,0.99455,-0.04609,-0.0918,1,0.63217,0.52729,0.98144
5118,1381,-0.05067,0.01271,-0.09081,0.05441,0.32765,-0.9431,1,0.50196,1,1,0.82719,0.11029,0.99413,0.00618,-0.10652,1,0.519,0.79553,0.90287
5119,1383,-0.06716,0.02354,-0.08646,-0.13702,0.40025,-0.90611,1,0.50196,1,1,0.79937,0.09403,0.99355,-0.01851,-0.1119,1,0.45618,0.55859,0.99462
5120,1382,-0.05167,0.02049,-0.08853,0.07228,0.41555,-0.90654,1,0.50196,1,1,0.82598,0.09777,0.99455,-0.04609,-0.0918,1,0.63217,0.52729,0.98144
5121,1383,-0.06716,0.02354,-0.08646,-0.13702,0.40025,-0.90611,1,0.50196,1,1,0.79937,0.09403,0.99355,-0.01851,-0.1119,1,0.45618,0.55859,0.99462
5122,1381,-0.05067,0.01271,-0.09081,0.05441,0.32765,-0.9431,1,0.50196,1,1,0.82719,0.11029,0.99413,0.00618,-0.10652,1,0.519,0.79553,0.90287
5123,1384,-0.06876,0.01711,-0.08721,-0.17809,0.32156,-0.92999,1,0.50196,1,1,0.79955,0.10617,0.98708,-0.08129,-0.13807,1,0.91848,0.60621,0.24783
5124,1385,-0.0502,0.02716,-0.08529,0.1239,0.51046,-0.85075,1,0.50196,1,1,0.82476,0.08526,0.99258,-0.09881,-0.06861,1,0.48999,0.00141,0.53614
5125,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5126,1382,-0.05167,0.02049,-0.08853,0.07228,0.41555,-0.90654,1,0.50196,1,1,0.82598,0.09777,0.99455,-0.04609,-0.0918,1,0.63217,0.52729,0.98144
5127,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5128,1385,-0.0502,0.02716,-0.08529,0.1239,0.51046,-0.85075,1,0.50196,1,1,0.82476,0.08526,0.99258,-0.09881,-0.06861,1,0.48999,0.00141,0.53614
5129,1386,-0.03593,0.02542,-0.08491,0.32189,0.51025,-0.79751,1,0.50196,1,1,0.84742,0.08686,0.99575,-0.0611,0.06889,1,0.38747,0.22784,0.09594
5130,1387,-0.08571,0.01943,-0.08456,-0.34836,0.28925,-0.89162,1,0.50196,1,1,0.76772,0.10249,0.97781,0.01955,-0.2086,1,0.36578,0.48933,0.98153
5131,1383,-0.06716,0.02354,-0.08646,-0.13702,0.40025,-0.90611,1,0.50196,1,1,0.79937,0.09403,0.99355,-0.01851,-0.1119,1,0.45618,0.55859,0.99462
5132,1384,-0.06876,0.01711,-0.08721,-0.17809,0.32156,-0.92999,1,0.50196,1,1,0.79955,0.10617,0.98708,-0.08129,-0.13807,1,0.91848,0.60621,0.24783
5133,1359,-0.02472,0.0236,-0.08529,0.44657,0.49102,-0.74797,1,0.50196,1,1,0.86398,0.08992,0.99663,-0.01916,0.07962,1,0.67808,0.05934,0.65527
5134,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5135,1386,-0.03593,0.02542,-0.08491,0.32189,0.51025,-0.79751,1,0.50196,1,1,0.84742,0.08686,0.99575,-0.0611,0.06889,1,0.38747,0.22784,0.09594
5136,1380,-0.03849,0.01869,-0.09083,0.2556,0.42713,-0.86731,1,0.50196,1,1,0.84886,0.10193,0.99983,0.00516,0.01731,1,0.7064,0.506,0.95537
5137,1359,-0.02472,0.0236,-0.08529,0.44657,0.49102,-0.74797,1,0.50196,1,1,0.86398,0.08992,0.99663,-0.01916,0.07962,1,0.67808,0.05934,0.65527
5138,1358,-0.02573,0.0163,-0.09081,0.40504,0.41322,-0.81559,1,0.50196,1,1,0.86418,0.1071,0.99815,0.01148,0.05961,1,0.76854,0.51819,0.92138
5139,1388,-0.06592,0.03004,-0.08351,-0.08931,0.48271,-0.87121,1,0.50196,1,1,0.80003,0.08468,0.9984,0.02895,-0.04854,1,0.43225,0.9201,0.23746
5140,1382,-0.05167,0.02049,-0.08853,0.07228,0.41555,-0.90654,1,0.50196,1,1,0.82598,0.09777,0.99455,-0.04609,-0.0918,1,0.63217,0.52729,0.98144
5141,1383,-0.06716,0.02354,-0.08646,-0.13702,0.40025,-0.90611,1,0.50196,1,1,0.79937,0.09403,0.99355,-0.01851,-0.1119,1,0.45618,0.55859,0.99462
5142,1382,-0.05167,0.02049,-0.08853,0.07228,0.41555,-0.90654,1,0.50196,1,1,0.82598,0.09777,0.99455,-0.04609,-0.0918,1,0.63217,0.52729,0.98144
5143,1388,-0.06592,0.03004,-0.08351,-0.08931,0.48271,-0.87121,1,0.50196,1,1,0.80003,0.08468,0.9984,0.02895,-0.04854,1,0.43225,0.9201,0.23746
5144,1385,-0.0502,0.02716,-0.08529,0.1239,0.51046,-0.85075,1,0.50196,1,1,0.82476,0.08526,0.99258,-0.09881,-0.06861,1,0.48999,0.00141,0.53614
5145,1387,-0.08571,0.01943,-0.08456,-0.34836,0.28925,-0.89162,1,0.50196,1,1,0.76772,0.10249,0.97781,0.01955,-0.2086,1,0.36578,0.48933,0.98153
5146,1261,-0.08492,0.03279,-0.08039,-0.28896,0.4445,-0.84789,1,0.50196,1,1,0.76939,0.0768,0.97873,-0.02442,-0.20368,1,0.38058,0.58463,0.9781
5147,1383,-0.06716,0.02354,-0.08646,-0.13702,0.40025,-0.90611,1,0.50196,1,1,0.79937,0.09403,0.99355,-0.01851,-0.1119,1,0.45618,0.55859,0.99462
5148,1261,-0.08492,0.03279,-0.08039,-0.28896,0.4445,-0.84789,1,0.50196,1,1,0.76939,0.0768,0.97873,-0.02442,-0.20368,1,0.38058,0.58463,0.9781
5149,1388,-0.06592,0.03004,-0.08351,-0.08931,0.48271,-0.87121,1,0.50196,1,1,0.80003,0.08468,0.9984,0.02895,-0.04854,1,0.43225,0.9201,0.23746
5150,1383,-0.06716,0.02354,-0.08646,-0.13702,0.40025,-0.90611,1,0.50196,1,1,0.79937,0.09403,0.99355,-0.01851,-0.1119,1,0.45618,0.55859,0.99462
5151,1260,-0.10314,0.02259,-0.07938,-0.48306,0.27078,-0.83267,1,0.50196,1,1,0.73842,0.09618,0.96554,0.03462,-0.25794,1,0.29163,0.49552,0.95449
5152,1261,-0.08492,0.03279,-0.08039,-0.28896,0.4445,-0.84789,1,0.50196,1,1,0.76939,0.0768,0.97873,-0.02442,-0.20368,1,0.38058,0.58463,0.9781
5153,1387,-0.08571,0.01943,-0.08456,-0.34836,0.28925,-0.89162,1,0.50196,1,1,0.76772,0.10249,0.97781,0.01955,-0.2086,1,0.36578,0.48933,0.98153
5154,1387,-0.08571,0.01943,-0.08456,-0.34836,0.28925,-0.89162,1,0.50196,1,1,0.76772,0.10249,0.97781,0.01955,-0.2086,1,0.36578,0.48933,0.98153
5155,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5156,1260,-0.10314,0.02259,-0.07938,-0.48306,0.27078,-0.83267,1,0.50196,1,1,0.73842,0.09618,0.96554,0.03462,-0.25794,1,0.29163,0.49552,0.95449
5157,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5158,1260,-0.10314,0.02259,-0.07938,-0.48306,0.27078,-0.83267,1,0.50196,1,1,0.73842,0.09618,0.96554,0.03462,-0.25794,1,0.29163,0.49552,0.95449
5159,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5160,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5161,1240,-0.12424,-0.0086,-0.07565,-0.65887,-0.07428,-0.74858,1,0.50196,1,1,0.70355,0.14348,0.91914,0.11164,-0.37779,1,0.24353,0.50671,0.92916
5162,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5163,1240,-0.12424,-0.0086,-0.07565,-0.65887,-0.07428,-0.74858,1,0.50196,1,1,0.70355,0.14348,0.91914,0.11164,-0.37779,1,0.24353,0.50671,0.92916
5164,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5165,1391,-0.1075,-0.01166,-0.08201,-0.56553,-0.08431,-0.8204,1,0.50196,1,1,0.73086,0.151,0.91787,0.09794,-0.3846,1,0.31133,0.50209,0.96303
5166,1260,-0.10314,0.02259,-0.07938,-0.48306,0.27078,-0.83267,1,0.50196,1,1,0.73842,0.09618,0.96554,0.03462,-0.25794,1,0.29163,0.49552,0.95449
5167,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5168,1258,-0.12082,0.02501,-0.07289,-0.59784,0.2589,-0.75866,1,0.50196,1,1,0.70867,0.08991,0.95396,0.03562,-0.29781,1,0.24188,0.50738,0.92816
5169,1392,-0.14295,0.01259,-0.06853,-0.73397,0.09476,-0.67254,1,0.50196,1,1,0.67423,0.10871,0.90007,0.10773,-0.42223,1,0.23338,0.50185,0.92298
5170,1258,-0.12082,0.02501,-0.07289,-0.59784,0.2589,-0.75866,1,0.50196,1,1,0.70867,0.08991,0.95396,0.03562,-0.29781,1,0.24188,0.50738,0.92816
5171,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5172,1392,-0.14295,0.01259,-0.06853,-0.73397,0.09476,-0.67254,1,0.50196,1,1,0.67423,0.10871,0.90007,0.10773,-0.42223,1,0.23338,0.50185,0.92298
5173,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5174,1393,-0.14333,0.0081,-0.06817,-0.74192,0.05607,-0.66814,1,0.50196,1,1,0.67383,0.11234,0.88641,0.09134,-0.45379,1,0.23404,0.53599,0.92187
5175,1258,-0.12082,0.02501,-0.07289,-0.59784,0.2589,-0.75866,1,0.50196,1,1,0.70867,0.08991,0.95396,0.03562,-0.29781,1,0.24188,0.50738,0.92816
5176,1392,-0.14295,0.01259,-0.06853,-0.73397,0.09476,-0.67254,1,0.50196,1,1,0.67423,0.10871,0.90007,0.10773,-0.42223,1,0.23338,0.50185,0.92298
5177,1256,-0.13908,0.02881,-0.06605,-0.69916,0.25082,-0.66953,1,0.50196,1,1,0.67802,0.08333,0.92679,0.01799,-0.37514,1,0.21836,0.51471,0.91287
5178,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5179,1387,-0.08571,0.01943,-0.08456,-0.34836,0.28925,-0.89162,1,0.50196,1,1,0.76772,0.10249,0.97781,0.01955,-0.2086,1,0.36578,0.48933,0.98153
5180,1394,-0.08752,0.00412,-0.08903,-0.39571,0.11693,-0.9109,1,0.50196,1,1,0.76768,0.12868,0.96282,0.08993,-0.25472,1,0.36846,0.4505,0.97984
5181,1394,-0.08752,0.00412,-0.08903,-0.39571,0.11693,-0.9109,1,0.50196,1,1,0.76768,0.12868,0.96282,0.08993,-0.25472,1,0.36846,0.4505,0.97984
5182,1395,-0.08833,-0.00543,-0.09062,-0.41573,0.01741,-0.90932,1,0.50196,1,1,0.76585,0.14431,0.929,0.09857,-0.35671,1,0.4444,0.47213,0.99612
5183,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5184,1395,-0.08833,-0.00543,-0.09062,-0.41573,0.01741,-0.90932,1,0.50196,1,1,0.76585,0.14431,0.929,0.09857,-0.35671,1,0.4444,0.47213,0.99612
5185,1391,-0.1075,-0.01166,-0.08201,-0.56553,-0.08431,-0.8204,1,0.50196,1,1,0.73086,0.151,0.91787,0.09794,-0.3846,1,0.31133,0.50209,0.96303
5186,1389,-0.10496,0.00709,-0.08371,-0.52042,0.10843,-0.847,1,0.50196,1,1,0.73798,0.12112,0.94993,0.07282,-0.30387,1,0.29636,0.46997,0.95566
5187,1395,-0.08833,-0.00543,-0.09062,-0.41573,0.01741,-0.90932,1,0.50196,1,1,0.76585,0.14431,0.929,0.09857,-0.35671,1,0.4444,0.47213,0.99612
5188,1396,-0.08914,-0.01518,-0.08939,-0.44194,-0.0941,-0.8921,1,0.50196,1,1,0.76137,0.16029,0.91025,0.10533,-0.40043,1,0.45378,0.43851,0.99405
5189,1391,-0.1075,-0.01166,-0.08201,-0.56553,-0.08431,-0.8204,1,0.50196,1,1,0.73086,0.151,0.91787,0.09794,-0.3846,1,0.31133,0.50209,0.96303
5190,1396,-0.08914,-0.01518,-0.08939,-0.44194,-0.0941,-0.8921,1,0.50196,1,1,0.76137,0.16029,0.91025,0.10533,-0.40043,1,0.45378,0.43851,0.99405
5191,1245,-0.1083,-0.02043,-0.08071,-0.57594,-0.16587,-0.80049,1,0.50196,1,1,0.72729,0.16493,0.90261,0.10429,-0.41763,1,0.32113,0.45877,0.96509
5192,1391,-0.1075,-0.01166,-0.08201,-0.56553,-0.08431,-0.8204,1,0.50196,1,1,0.73086,0.151,0.91787,0.09794,-0.3846,1,0.31133,0.50209,0.96303
5193,1240,-0.12424,-0.0086,-0.07565,-0.65887,-0.07428,-0.74858,1,0.50196,1,1,0.70355,0.14348,0.91914,0.11164,-0.37779,1,0.24353,0.50671,0.92916
5194,1391,-0.1075,-0.01166,-0.08201,-0.56553,-0.08431,-0.8204,1,0.50196,1,1,0.73086,0.151,0.91787,0.09794,-0.3846,1,0.31133,0.50209,0.96303
5195,1245,-0.1083,-0.02043,-0.08071,-0.57594,-0.16587,-0.80049,1,0.50196,1,1,0.72729,0.16493,0.90261,0.10429,-0.41763,1,0.32113,0.45877,0.96509
5196,1245,-0.1083,-0.02043,-0.08071,-0.57594,-0.16587,-0.80049,1,0.50196,1,1,0.72729,0.16493,0.90261,0.10429,-0.41763,1,0.32113,0.45877,0.96509
5197,1396,-0.08914,-0.01518,-0.08939,-0.44194,-0.0941,-0.8921,1,0.50196,1,1,0.76137,0.16029,0.91025,0.10533,-0.40043,1,0.45378,0.43851,0.99405
5198,1397,-0.09022,-0.02554,-0.0911,-0.44861,-0.18946,-0.87342,1,0.50196,1,1,0.75717,0.17622,0.86548,0.09791,-0.49128,1,0.52963,0.4376,0.99521
5199,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5200,1398,-0.14409,-0.00088,-0.06746,-0.75339,-0.02459,-0.65712,1,0.50196,1,1,0.67192,0.12448,0.89178,-0.00215,-0.45247,1,0.22795,0.5029,0.9195
5201,1393,-0.14333,0.0081,-0.06817,-0.74192,0.05607,-0.66814,1,0.50196,1,1,0.67383,0.11234,0.88641,0.09134,-0.45379,1,0.23404,0.53599,0.92187
5202,1398,-0.14409,-0.00088,-0.06746,-0.75339,-0.02459,-0.65712,1,0.50196,1,1,0.67192,0.12448,0.89178,-0.00215,-0.45247,1,0.22795,0.5029,0.9195
5203,1390,-0.12327,0.01006,-0.07699,-0.63178,0.10175,-0.76844,1,0.50196,1,1,0.70723,0.11447,0.93552,0.09264,-0.34092,1,0.24711,0.51078,0.9312
5204,1240,-0.12424,-0.0086,-0.07565,-0.65887,-0.07428,-0.74858,1,0.50196,1,1,0.70355,0.14348,0.91914,0.11164,-0.37779,1,0.24353,0.50671,0.92916
5205,1236,-0.15929,-0.00376,-0.05812,-0.82811,-0.06257,-0.55706,1,0.50196,1,1,0.64324,0.13226,0.76726,0.00143,-0.64133,1,0.28092,0.49253,0.94939
5206,1393,-0.14333,0.0081,-0.06817,-0.74192,0.05607,-0.66814,1,0.50196,1,1,0.67383,0.11234,0.88641,0.09134,-0.45379,1,0.23404,0.53599,0.92187
5207,1398,-0.14409,-0.00088,-0.06746,-0.75339,-0.02459,-0.65712,1,0.50196,1,1,0.67192,0.12448,0.89178,-0.00215,-0.45247,1,0.22795,0.5029,0.9195
5208,1393,-0.14333,0.0081,-0.06817,-0.74192,0.05607,-0.66814,1,0.50196,1,1,0.67383,0.11234,0.88641,0.09134,-0.45379,1,0.23404,0.53599,0.92187
5209,1236,-0.15929,-0.00376,-0.05812,-0.82811,-0.06257,-0.55706,1,0.50196,1,1,0.64324,0.13226,0.76726,0.00143,-0.64133,1,0.28092,0.49253,0.94939
5210,1248,-0.15947,0.0151,-0.05866,-0.81655,0.09595,-0.56925,1,0.50196,1,1,0.64475,0.10393,0.78805,0.01596,-0.6154,1,0.26408,0.50664,0.94079
5211,1248,-0.15947,0.0151,-0.05866,-0.81655,0.09595,-0.56925,1,0.50196,1,1,0.64475,0.10393,0.78805,0.01596,-0.6154,1,0.26408,0.50664,0.94079
5212,1256,-0.13908,0.02881,-0.06605,-0.69916,0.25082,-0.66953,1,0.50196,1,1,0.67802,0.08333,0.92679,0.01799,-0.37514,1,0.21836,0.51471,0.91287
5213,1392,-0.14295,0.01259,-0.06853,-0.73397,0.09476,-0.67254,1,0.50196,1,1,0.67423,0.10871,0.90007,0.10773,-0.42223,1,0.23338,0.50185,0.92298
5214,1393,-0.14333,0.0081,-0.06817,-0.74192,0.05607,-0.66814,1,0.50196,1,1,0.67383,0.11234,0.88641,0.09134,-0.45379,1,0.23404,0.53599,0.92187
5215,1248,-0.15947,0.0151,-0.05866,-0.81655,0.09595,-0.56925,1,0.50196,1,1,0.64475,0.10393,0.78805,0.01596,-0.6154,1,0.26408,0.50664,0.94079
5216,1392,-0.14295,0.01259,-0.06853,-0.73397,0.09476,-0.67254,1,0.50196,1,1,0.67423,0.10871,0.90007,0.10773,-0.42223,1,0.23338,0.50185,0.92298
5217,1236,-0.15929,-0.00376,-0.05812,-0.82811,-0.06257,-0.55706,1,0.50196,1,1,0.64324,0.13226,0.76726,0.00143,-0.64133,1,0.28092,0.49253,0.94939
5218,1398,-0.14409,-0.00088,-0.06746,-0.75339,-0.02459,-0.65712,1,0.50196,1,1,0.67192,0.12448,0.89178,-0.00215,-0.45247,1,0.22795,0.5029,0.9195
5219,1239,-0.14447,-0.00537,-0.06711,-0.75742,-0.06393,-0.64979,1,0.50196,1,1,0.66987,0.13583,0.88782,0.02676,-0.45941,1,0.22512,0.49294,0.9176
5220,1398,-0.14409,-0.00088,-0.06746,-0.75339,-0.02459,-0.65712,1,0.50196,1,1,0.67192,0.12448,0.89178,-0.00215,-0.45247,1,0.22795,0.5029,0.9195
5221,1240,-0.12424,-0.0086,-0.07565,-0.65887,-0.07428,-0.74858,1,0.50196,1,1,0.70355,0.14348,0.91914,0.11164,-0.37779,1,0.24353,0.50671,0.92916
5222,1239,-0.14447,-0.00537,-0.06711,-0.75742,-0.06393,-0.64979,1,0.50196,1,1,0.66987,0.13583,0.88782,0.02676,-0.45941,1,0.22512,0.49294,0.9176
