VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
353,164,-0.32785,-0.01456,0.05121,-0.1202,-0.98921,0.08378,-0.89287,0.14461,0.42647,-1,1.6705,0.51009,0.24012,0.10409,0.33961
354,163,-0.28466,-0.0212,0.03514,-0.12028,-0.98905,0.08553,-0.89328,0.14541,0.42533,-1,1.50189,0.52478,0.43979,0.00546,0.54253
355,162,-0.3104,-0.01912,0.0227,-0.12089,-0.98915,0.08349,-0.89318,0.14509,0.42566,-1,1.56703,0.44394,0.14972,0.16372,0.38077
356,165,-0.29327,-0.02163,0.01776,-0.12106,-0.98921,0.08255,-0.89296,0.14485,0.4262,-1,1.50189,0.45453,0.43936,0.00538,0.54095
357,164,-0.32785,-0.01456,0.05121,-0.1202,-0.98921,0.08378,-0.89287,0.14461,0.42647,-1,1.6705,0.51009,0.24012,0.10409,0.33961
358,163,-0.28466,-0.0212,0.03514,-0.12028,-0.98905,0.08553,-0.89328,0.14541,0.42533,-1,1.50189,0.52478,0.43979,0.00546,0.54253
359,166,-0.27791,-0.0216,0.03994,-0.12023,-0.98906,0.08553,-0.89327,0.14537,0.42536,-1,1.48677,0.55101,0.60837,0.15486,0.84516
360,167,-0.34302,-0.01105,0.07099,-0.11745,-0.98939,0.08553,-0.8919,0.14296,0.42905,-1,1.75479,0.55091,0.28377,0.17253,0.80985
361,164,-0.32785,-0.01456,0.05121,-0.1202,-0.98921,0.08378,-0.89287,0.14461,0.42647,-1,1.6705,0.51009,0.24012,0.10409,0.33961
362,166,-0.27791,-0.0216,0.03994,-0.12023,-0.98906,0.08553,-0.89327,0.14537,0.42536,-1,1.48677,0.55101,0.60837,0.15486,0.84516
363,164,-0.32785,-0.01456,0.05121,-0.1202,-0.98921,0.08378,-0.89287,0.14461,0.42647,-1,1.6705,0.51009,0.24012,0.10409,0.33961
364,167,-0.34302,-0.01105,0.07099,-0.11745,-0.98939,0.08553,-0.8919,0.14296,0.42905,-1,1.75479,0.55091,0.28377,0.17253,0.80985
365,168,-0.34903,-0.01118,0.06142,-0.11614,-0.98946,0.08654,-0.89148,0.14226,0.43014,-1,1.75479,0.51009,0.12822,0.26926,0.25806
366,169,-0.30294,-0.02153,0.00447,-0.12166,-0.98929,0.08066,-0.89299,0.14457,0.42622,-1,1.51314,0.39597,0.37977,0.17167,0.14258
367,165,-0.29327,-0.02163,0.01776,-0.12106,-0.98921,0.08255,-0.89296,0.14485,0.4262,-1,1.50189,0.45453,0.43936,0.00538,0.54095
368,162,-0.3104,-0.01912,0.0227,-0.12089,-0.98915,0.08349,-0.89318,0.14509,0.42566,-1,1.56703,0.44394,0.14972,0.16372,0.38077
369,165,-0.29327,-0.02163,0.01776,-0.12106,-0.98921,0.08255,-0.89296,0.14485,0.4262,-1,1.50189,0.45453,0.43936,0.00538,0.54095
370,169,-0.30294,-0.02153,0.00447,-0.12166,-0.98929,0.08066,-0.89299,0.14457,0.42622,-1,1.51314,0.39597,0.37977,0.17167,0.14258
371,170,-0.29583,-0.02227,0.0061,-0.12172,-0.98928,0.08071,-0.89298,0.14465,0.42621,-1,1.49214,0.41237,0.53673,0.12719,0.16884
372,171,-0.27791,-0.0216,0.03994,0.42979,-0.00105,0.90293,0.01255,0.99991,-0.00481,-1,1.33239,0.56408,0.60837,0.15486,0.84516
373,172,-0.3438,-0.00504,0.07132,0.43089,0.00434,0.90239,-0.10674,0.99321,0.04619,-1,1.34732,0.47198,0.50462,0.47097,0.99914
374,173,-0.34302,-0.01105,0.07099,0.4311,0.00538,0.90229,-0.12954,0.98999,0.05598,-1,1.33239,0.47198,0.28377,0.17253,0.80985
375,172,-0.3438,-0.00504,0.07132,0.43089,0.00434,0.90239,-0.10674,0.99321,0.04619,-1,1.34732,0.47198,0.50462,0.47097,0.99914
376,171,-0.27791,-0.0216,0.03994,0.42979,-0.00105,0.90293,0.01255,0.99991,-0.00481,-1,1.33239,0.56408,0.60837,0.15486,0.84516
377,174,-0.27758,-0.00541,0.03981,0.42972,-0.00142,0.90296,0.02062,0.99975,-0.00824,-1,1.34732,0.56408,0.71486,0.49929,0.95148
378,175,-0.30294,-0.02153,0.00447,0.21988,-0.01711,-0.97538,0.02626,0.99959,-0.01162,-1,1.33239,0.35845,0.37977,0.17167,0.14258
379,176,-0.29538,-0.00549,0.0059,0.21799,-0.01618,-0.97582,0.02476,0.99963,-0.01105,-1,1.34732,0.34905,0.60945,0.49168,0.0122
380,177,-0.29583,-0.02227,0.0061,0.22092,-0.01763,-0.97513,0.02709,0.99956,-0.01193,-1,1.33239,0.34905,0.53673,0.12719,0.16884
381,176,-0.29538,-0.00549,0.0059,0.21799,-0.01618,-0.97582,0.02476,0.99963,-0.01105,-1,1.34732,0.34905,0.60945,0.49168,0.0122
382,175,-0.30294,-0.02153,0.00447,0.21988,-0.01711,-0.97538,0.02626,0.99959,-0.01162,-1,1.33239,0.35845,0.37977,0.17167,0.14258
383,178,-0.30256,-0.00548,0.0043,0.21688,-0.01564,-0.97607,0.02388,0.99966,-0.01071,-1,1.34732,0.35845,0.1588,0.5017,0.13452
384,179,-0.3104,-0.01912,0.0227,-0.89307,0.00814,-0.44984,0.01171,0.99992,-0.00515,-1,1.33239,0.38387,0.14972,0.16372,0.38077
385,180,-0.30256,-0.00548,0.0043,-0.92339,0.01327,-0.38364,0.01768,0.99981,-0.00796,-1,1.34732,0.35845,0.1588,0.5017,0.13452
386,181,-0.30294,-0.02153,0.00447,-0.92455,0.01801,-0.38063,0.02388,0.99966,-0.01071,-1,1.33239,0.35845,0.37977,0.17167,0.14258
387,180,-0.30256,-0.00548,0.0043,-0.92339,0.01327,-0.38364,0.01768,0.99981,-0.00796,-1,1.34732,0.35845,0.1588,0.5017,0.13452
388,179,-0.3104,-0.01912,0.0227,-0.89307,0.00814,-0.44984,0.01171,0.99992,-0.00515,-1,1.33239,0.38387,0.14972,0.16372,0.38077
389,182,-0.31029,-0.00542,0.02265,-0.88928,0.00257,-0.45736,0.0037,0.99999,-0.00157,-1,1.34732,0.38387,0.06181,0.49733,0.25921
390,183,-0.32785,-0.01456,0.05121,-0.69299,-0.01214,-0.72085,-0.03481,0.99926,0.01665,-1,1.33239,0.42703,0.24012,0.10409,0.33961
391,182,-0.31029,-0.00542,0.02265,-0.88928,0.00257,-0.45736,0.0037,0.99999,-0.00157,-1,1.34732,0.38387,0.06181,0.49733,0.25921
392,179,-0.3104,-0.01912,0.0227,-0.89307,0.00814,-0.44984,0.01171,0.99992,-0.00515,-1,1.33239,0.38387,0.14972,0.16372,0.38077
393,182,-0.31029,-0.00542,0.02265,-0.88928,0.00257,-0.45736,0.0037,0.99999,-0.00157,-1,1.34732,0.38387,0.06181,0.49733,0.25921
394,183,-0.32785,-0.01456,0.05121,-0.69299,-0.01214,-0.72085,-0.03481,0.99926,0.01665,-1,1.33239,0.42703,0.24012,0.10409,0.33961
395,184,-0.32824,-0.00524,0.05138,-0.66095,-0.01481,-0.75028,-0.04828,0.99857,0.02282,-1,1.34732,0.42703,0.20356,0.494,0.0974
396,185,-0.34903,-0.01118,0.06142,-0.43405,-0.00534,-0.90087,-0.1072,0.99318,0.04576,-1,1.33239,0.45741,0.12822,0.26926,0.25806
397,184,-0.32824,-0.00524,0.05138,-0.66095,-0.01481,-0.75028,-0.04828,0.99857,0.02282,-1,1.34732,0.42703,0.20356,0.494,0.0974
398,183,-0.32785,-0.01456,0.05121,-0.69299,-0.01214,-0.72085,-0.03481,0.99926,0.01665,-1,1.33239,0.42703,0.24012,0.10409,0.33961
399,184,-0.32824,-0.00524,0.05138,-0.66095,-0.01481,-0.75028,-0.04828,0.99857,0.02282,-1,1.34732,0.42703,0.20356,0.494,0.0974
400,185,-0.34903,-0.01118,0.06142,-0.43405,-0.00534,-0.90087,-0.1072,0.99318,0.04576,-1,1.33239,0.45741,0.12822,0.26926,0.25806
401,186,-0.34979,-0.00511,0.06175,-0.43384,-0.00624,-0.90097,-0.12461,0.99078,0.05314,-1,1.34732,0.45741,0.0056,0.43454,0.53584
402,187,-0.34302,-0.01105,0.07099,-0.83896,-0.13771,0.52647,-0.12798,0.99025,0.05508,-1,1.33239,0.47198,0.28377,0.17253,0.80985
403,188,-0.34979,-0.00511,0.06175,-0.83862,-0.13559,0.52758,-0.12616,0.99054,0.05404,-1,1.34732,0.45741,0.0056,0.43454,0.53584
404,189,-0.34903,-0.01118,0.06142,-0.83831,-0.13378,0.52852,-0.12461,0.99078,0.05314,-1,1.33239,0.45741,0.12822,0.26926,0.25806
405,188,-0.34979,-0.00511,0.06175,-0.83862,-0.13559,0.52758,-0.12616,0.99054,0.05404,-1,1.34732,0.45741,0.0056,0.43454,0.53584
406,187,-0.34302,-0.01105,0.07099,-0.83896,-0.13771,0.52647,-0.12798,0.99025,0.05508,-1,1.33239,0.47198,0.28377,0.17253,0.80985
407,190,-0.3438,-0.00504,0.07132,-0.83926,-0.13953,0.52552,-0.12954,0.98999,0.05598,-1,1.34732,0.47198,0.50462,0.47097,0.99914
408,191,-0.43128,0.00471,0.12311,-0.0327,0.99906,0.02845,-0.87729,-0.04233,0.47809,1,1.4698,0.15885,0.67688,0.96055,0.58126
409,192,-0.44228,0.00377,0.14668,-0.03424,0.99915,0.02306,-0.87706,-0.04111,0.47861,1,1.51768,0.19412,0.46136,0.93394,0.74536
410,193,-0.42857,0.00469,0.12807,-0.03441,0.99912,0.02404,-0.87729,-0.04172,0.47815,1,1.46978,0.17177,0.7739,0.80292,0.21152
411,192,-0.44228,0.00377,0.14668,-0.03424,0.99915,0.02306,-0.87706,-0.04111,0.47861,1,1.51768,0.19412,0.46136,0.93394,0.74536
412,191,-0.43128,0.00471,0.12311,-0.0327,0.99906,0.02845,-0.87729,-0.04233,0.47809,1,1.4698,0.15885,0.67688,0.96055,0.58126
413,194,-0.46742,0.00349,0.12482,-0.03296,0.99916,0.0243,-0.87704,-0.04057,0.4787,1,1.54433,0.12261,0.19022,0.89183,0.47756
414,195,-0.39847,0.00618,0.10994,-0.03581,0.99916,0.01996,-0.8772,-0.041,0.47838,1,1.38944,0.1683,0.39606,0.92442,0.74304
415,194,-0.46742,0.00349,0.12482,-0.03296,0.99916,0.0243,-0.87704,-0.04057,0.4787,1,1.54433,0.12261,0.19022,0.89183,0.47756
416,191,-0.43128,0.00471,0.12311,-0.0327,0.99906,0.02845,-0.87729,-0.04233,0.47809,1,1.4698,0.15885,0.67688,0.96055,0.58126
417,194,-0.46742,0.00349,0.12482,-0.03296,0.99916,0.0243,-0.87704,-0.04057,0.4787,1,1.54433,0.12261,0.19022,0.89183,0.47756
418,195,-0.39847,0.00618,0.10994,-0.03581,0.99916,0.01996,-0.8772,-0.041,0.47838,1,1.38944,0.1683,0.39606,0.92442,0.74304
419,196,-0.26947,0.01242,0.01682,-0.04198,0.99908,0.00864,-0.87724,-0.041,0.4783,1,1.02829,0.12261,0.40535,0.97252,0.36672
420,197,-0.37215,0.00741,0.09784,-0.04195,0.99907,0.01041,-0.87725,-0.04182,0.47822,1,1.32329,0.17281,0.68878,0.95021,0.60804
421,196,-0.26947,0.01242,0.01682,-0.04198,0.99908,0.00864,-0.87724,-0.041,0.4783,1,1.02829,0.12261,0.40535,0.97252,0.36672
422,195,-0.39847,0.00618,0.10994,-0.03581,0.99916,0.01996,-0.8772,-0.041,0.47838,1,1.38944,0.1683,0.39606,0.92442,0.74304
423,196,-0.26947,0.01242,0.01682,-0.04198,0.99908,0.00864,-0.87724,-0.041,0.4783,1,1.02829,0.12261,0.40535,0.97252,0.36672
424,197,-0.37215,0.00741,0.09784,-0.04195,0.99907,0.01041,-0.87725,-0.04182,0.47822,1,1.32329,0.17281,0.68878,0.95021,0.60804
425,198,-0.25412,0.01285,0.04522,-0.04256,0.99906,0.00782,-0.87725,-0.04112,0.47827,1,1.02846,0.19633,0.67329,0.72431,0.91189
426,199,-0.37081,0.00734,0.10356,-0.03764,0.99907,0.02118,-0.87723,-0.04319,0.47812,1,1.32684,0.18577,0.78852,0.87573,0.34004
427,197,-0.37215,0.00741,0.09784,-0.04195,0.99907,0.01041,-0.87725,-0.04182,0.47822,1,1.32329,0.17281,0.68878,0.95021,0.60804
428,195,-0.39847,0.00618,0.10994,-0.03581,0.99916,0.01996,-0.8772,-0.041,0.47838,1,1.38944,0.1683,0.39606,0.92442,0.74304
429,199,-0.37081,0.00734,0.10356,-0.03764,0.99907,0.02118,-0.87723,-0.04319,0.47812,1,1.32684,0.18577,0.78852,0.87573,0.34004
430,195,-0.39847,0.00618,0.10994,-0.03581,0.99916,0.01996,-0.8772,-0.041,0.47838,1,1.38944,0.1683,0.39606,0.92442,0.74304
431,200,-0.39368,0.00614,0.11937,-0.0388,0.99908,0.01841,-0.87724,-0.04288,0.47814,1,1.39012,0.19247,0.36255,0.9793,0.46286
432,200,-0.39368,0.00614,0.11937,-0.0388,0.99908,0.01841,-0.87724,-0.04288,0.47814,1,1.39012,0.19247,0.36255,0.9793,0.46286
433,192,-0.44228,0.00377,0.14668,-0.03424,0.99915,0.02306,-0.87706,-0.04111,0.47861,1,1.51768,0.19412,0.46136,0.93394,0.74536
434,201,-0.25243,0.01194,0.10892,-0.03981,0.99902,0.01943,-0.87718,-0.04425,0.47811,1,1.0947,0.32611,0.51192,0.97255,0.66296
435,192,-0.44228,0.00377,0.14668,-0.03424,0.99915,0.02306,-0.87706,-0.04111,0.47861,1,1.51768,0.19412,0.46136,0.93394,0.74536
436,200,-0.39368,0.00614,0.11937,-0.0388,0.99908,0.01841,-0.87724,-0.04288,0.47814,1,1.39012,0.19247,0.36255,0.9793,0.46286
437,202,-0.41989,0.00496,0.12912,-0.03684,0.99911,0.02076,-0.87726,-0.04228,0.47815,1,1.45348,0.18338,0.43905,0.73022,0.06036
438,192,-0.44228,0.00377,0.14668,-0.03424,0.99915,0.02306,-0.87706,-0.04111,0.47861,1,1.51768,0.19412,0.46136,0.93394,0.74536
439,202,-0.41989,0.00496,0.12912,-0.03684,0.99911,0.02076,-0.87726,-0.04228,0.47815,1,1.45348,0.18338,0.43905,0.73022,0.06036
440,193,-0.42857,0.00469,0.12807,-0.03441,0.99912,0.02404,-0.87729,-0.04172,0.47815,1,1.46978,0.17177,0.7739,0.80292,0.21152
441,203,-0.36489,0.0075,0.10668,-0.03934,0.99906,0.01846,-0.87722,-0.04338,0.47812,1,1.31836,0.19851,0.54801,0.81438,0.11417
442,199,-0.37081,0.00734,0.10356,-0.03764,0.99907,0.02118,-0.87723,-0.04319,0.47812,1,1.32684,0.18577,0.78852,0.87573,0.34004
443,200,-0.39368,0.00614,0.11937,-0.0388,0.99908,0.01841,-0.87724,-0.04288,0.47814,1,1.39012,0.19247,0.36255,0.9793,0.46286
444,201,-0.25243,0.01194,0.10892,-0.03981,0.99902,0.01943,-0.87718,-0.04425,0.47811,1,1.0947,0.32611,0.51192,0.97255,0.66296
445,203,-0.36489,0.0075,0.10668,-0.03934,0.99906,0.01846,-0.87722,-0.04338,0.47812,1,1.31836,0.19851,0.54801,0.81438,0.11417
446,200,-0.39368,0.00614,0.11937,-0.0388,0.99908,0.01841,-0.87724,-0.04288,0.47814,1,1.39012,0.19247,0.36255,0.9793,0.46286
447,201,-0.25243,0.01194,0.10892,-0.03981,0.99902,0.01943,-0.87718,-0.04425,0.47811,1,1.0947,0.32611,0.51192,0.97255,0.66296
448,204,-0.22898,0.01341,0.08197,-0.03981,0.99901,0.01971,-0.87718,-0.04439,0.47811,1,1.01808,0.29766,0.42222,0.85539,0.157
449,203,-0.36489,0.0075,0.10668,-0.03934,0.99906,0.01846,-0.87722,-0.04338,0.47812,1,1.31836,0.19851,0.54801,0.81438,0.11417
450,205,-0.39368,-0.00614,0.11937,-0.89174,-6.05E-06,0.45255,0,1,0,1,0.34732,0.44129,0.26683,0.06428,0.42396
451,206,-0.39847,0.00618,0.10994,-0.89174,-4.99E-06,0.45255,0,1,0,1,0.36706,0.46708,0.39606,0.92442,0.74304
452,207,-0.39847,-0.00618,0.10994,-0.89174,-0.00001,0.45254,0,1,0,1,0.34732,0.46708,0.43302,0.02492,0.64075
453,206,-0.39847,0.00618,0.10994,-0.89174,-4.99E-06,0.45255,0,1,0,1,0.36706,0.46708,0.39606,0.92442,0.74304
454,205,-0.39368,-0.00614,0.11937,-0.89174,-6.05E-06,0.45255,0,1,0,1,0.34732,0.44129,0.26683,0.06428,0.42396
455,208,-0.39368,0.00614,0.11937,-0.89174,0,0.45255,0,1,0,1,0.36706,0.44129,0.36255,0.9793,0.46286
456,209,-0.44228,0.00377,0.14668,0.19504,6.49E-06,0.98079,0,1,0,1,0.33239,0.434,0.46136,0.93394,0.74536
457,210,-0.25243,-0.01194,0.10892,0.19504,1.10E-06,0.98079,0,1,0,1,0.31703,0.33711,0.53737,0.08618,0.77813
458,211,-0.25243,0.01194,0.10892,0.19504,9.44E-07,0.98079,0,1,0,1,0.33239,0.33711,0.51192,0.97255,0.66296
459,210,-0.25243,-0.01194,0.10892,0.19504,1.10E-06,0.98079,0,1,0,1,0.31703,0.33711,0.53737,0.08618,0.77813
460,209,-0.44228,0.00377,0.14668,0.19504,6.49E-06,0.98079,0,1,0,1,0.33239,0.434,0.46136,0.93394,0.74536
461,212,-0.44228,-0.00377,0.14668,0.19504,6.94E-06,0.98079,0,1,0,1,0.31703,0.434,0.38784,0.06772,0.72484
462,213,-0.46742,0.00349,0.12482,-0.65622,7.52E-06,0.75457,0,1,0,1,0.33239,0.45068,0.19022,0.89183,0.47756
463,214,-0.44228,-0.00377,0.14668,-0.65622,-1.23E-06,0.75457,0,1,0,1,0.31703,0.434,0.38784,0.06772,0.72484
464,215,-0.44228,0.00377,0.14668,-0.65622,-2.83E-06,0.75457,0,1,0,1,0.33239,0.434,0.46136,0.93394,0.74536
465,214,-0.44228,-0.00377,0.14668,-0.65622,-1.23E-06,0.75457,0,1,0,1,0.31703,0.434,0.38784,0.06772,0.72484
466,213,-0.46742,0.00349,0.12482,-0.65622,7.52E-06,0.75457,0,1,0,1,0.33239,0.45068,0.19022,0.89183,0.47756
467,216,-0.46742,-0.00349,0.12482,-0.65622,9.22E-06,0.75457,0,1,0,1,0.31703,0.45068,0.3096,0.03773,0.49254
468,217,-0.36489,0.0075,0.10668,-0.17884,-1.56E-06,-0.98388,0,1,0,1,0.39378,0.45932,0.54801,0.81438,0.11417
469,218,-0.22898,-0.01341,0.08197,-0.17884,2.12E-07,-0.98388,0,1,0,1,0.36706,0.56273,0.41068,0.27551,0.06225
470,219,-0.36489,-0.0075,0.10668,-0.17884,-1.82E-06,-0.98388,0,1,0,1,0.36706,0.45932,0.52426,0.07249,0.24184
471,218,-0.22898,-0.01341,0.08197,-0.17884,2.12E-07,-0.98388,0,1,0,1,0.36706,0.56273,0.41068,0.27551,0.06225
472,217,-0.36489,0.0075,0.10668,-0.17884,-1.56E-06,-0.98388,0,1,0,1,0.39378,0.45932,0.54801,0.81438,0.11417
473,220,-0.22898,0.01341,0.08197,-0.17884,3.66E-07,-0.98388,0,1,0,1,0.39378,0.56273,0.42222,0.85539,0.157
474,221,-0.36489,0.0075,0.10668,0.46644,-3.72E-07,-0.88455,0,1,0,1,0.39378,0.45932,0.54801,0.81438,0.11417
475,222,-0.37081,-0.00734,0.10356,0.79021,1.26E-06,-0.61284,0,1,0,1,0.36706,0.45432,0.72474,0.12461,0.25798
476,223,-0.37081,0.00734,0.10356,0.79021,3.07E-06,-0.61284,0,1,0,1,0.39378,0.45432,0.78852,0.87573,0.34004
477,222,-0.37081,-0.00734,0.10356,0.79021,1.26E-06,-0.61284,0,1,0,1,0.36706,0.45432,0.72474,0.12461,0.25798
478,221,-0.36489,0.0075,0.10668,0.46644,-3.72E-07,-0.88455,0,1,0,1,0.39378,0.45932,0.54801,0.81438,0.11417
479,224,-0.36489,-0.0075,0.10668,0.46643,4.74E-06,-0.88456,0,1,0,1,0.36706,0.45932,0.52426,0.07249,0.24184
480,225,-0.37215,-0.00741,0.09784,0.97362,2.13E-06,-0.22818,0,1,0,1,0.36706,0.44992,0.8116,0.14592,0.66592
481,223,-0.37081,0.00734,0.10356,0.79021,3.07E-06,-0.61284,0,1,0,1,0.39378,0.45432,0.78852,0.87573,0.34004
482,222,-0.37081,-0.00734,0.10356,0.79021,1.26E-06,-0.61284,0,1,0,1,0.36706,0.45432,0.72474,0.12461,0.25798
483,223,-0.37081,0.00734,0.10356,0.79021,3.07E-06,-0.61284,0,1,0,1,0.39378,0.45432,0.78852,0.87573,0.34004
484,225,-0.37215,-0.00741,0.09784,0.97362,2.13E-06,-0.22818,0,1,0,1,0.36706,0.44992,0.8116,0.14592,0.66592
485,226,-0.37215,0.00741,0.09784,0.97361,0.00001,-0.2282,0,1,0,1,0.39378,0.44992,0.68878,0.95021,0.60804
486,227,-0.25412,0.01285,0.04522,0.40719,-3.37E-07,0.91334,0,1,0,1,0.39378,0.35318,0.67329,0.72431,0.91189
487,228,-0.37215,-0.00741,0.09784,0.40719,1.55E-06,0.91334,0,1,0,1,0.36706,0.44992,0.8116,0.14592,0.66592
488,229,-0.25412,-0.01285,0.04522,0.40719,-5.11E-07,0.91334,0,1,0,1,0.36706,0.35318,0.62958,0.14497,0.82735
489,228,-0.37215,-0.00741,0.09784,0.40719,1.55E-06,0.91334,0,1,0,1,0.36706,0.44992,0.8116,0.14592,0.66592
490,227,-0.25412,0.01285,0.04522,0.40719,-3.37E-07,0.91334,0,1,0,1,0.39378,0.35318,0.67329,0.72431,0.91189
491,230,-0.37215,0.00741,0.09784,0.40719,1.84E-06,0.91334,0,1,0,1,0.39378,0.44992,0.68878,0.95021,0.60804
492,231,-0.46742,0.00349,0.12482,-0.47895,2.65E-06,-0.87784,0,1,0,1,0.33239,0.45068,0.19022,0.89183,0.47756
493,232,-0.26947,-0.01242,0.01682,-0.47895,2.02E-07,-0.87784,0,1,0,1,0.31703,0.56354,0.351,0.08623,0.26211
494,233,-0.46742,-0.00349,0.12482,-0.47895,2.83E-06,-0.87784,0,1,0,1,0.31703,0.45068,0.3096,0.03773,0.49254
495,232,-0.26947,-0.01242,0.01682,-0.47895,2.02E-07,-0.87784,0,1,0,1,0.31703,0.56354,0.351,0.08623,0.26211
496,231,-0.46742,0.00349,0.12482,-0.47895,2.65E-06,-0.87784,0,1,0,1,0.33239,0.45068,0.19022,0.89183,0.47756
497,234,-0.26947,0.01242,0.01682,-0.47895,1.47E-07,-0.87784,0,1,0,1,0.33239,0.56354,0.40535,0.97252,0.36672
498,235,-0.43128,-0.00471,0.12311,-0.0327,-0.99906,0.02845,-0.87729,0.04233,0.47809,-1,0.4698,0.15885,0.80298,0.12186,0.62335
499,236,-0.44228,-0.00377,0.14668,-0.03424,-0.99915,0.02306,-0.87706,0.04111,0.47862,-1,0.51768,0.19412,0.38784,0.06772,0.72484
500,237,-0.46742,-0.00349,0.12482,-0.03296,-0.99916,0.0243,-0.87704,0.04057,0.4787,-1,0.54433,0.12261,0.3096,0.03773,0.49254
501,236,-0.44228,-0.00377,0.14668,-0.03424,-0.99915,0.02306,-0.87706,0.04111,0.47862,-1,0.51768,0.19412,0.38784,0.06772,0.72484
502,235,-0.43128,-0.00471,0.12311,-0.0327,-0.99906,0.02845,-0.87729,0.04233,0.47809,-1,0.4698,0.15885,0.80298,0.12186,0.62335
503,238,-0.42857,-0.00469,0.12807,-0.0344,-0.99912,0.02404,-0.87728,0.04172,0.47816,-1,0.46978,0.17177,0.65865,0.19784,0.13459
504,237,-0.46742,-0.00349,0.12482,-0.03296,-0.99916,0.0243,-0.87704,0.04057,0.4787,-1,0.54433,0.12261,0.3096,0.03773,0.49254
505,239,-0.39847,-0.00618,0.10994,-0.03581,-0.99916,0.01996,-0.8772,0.041,0.47838,-1,0.38944,0.1683,0.43302,0.02492,0.64075
506,235,-0.43128,-0.00471,0.12311,-0.0327,-0.99906,0.02845,-0.87729,0.04233,0.47809,-1,0.4698,0.15885,0.80298,0.12186,0.62335
507,239,-0.39847,-0.00618,0.10994,-0.03581,-0.99916,0.01996,-0.8772,0.041,0.47838,-1,0.38944,0.1683,0.43302,0.02492,0.64075
508,237,-0.46742,-0.00349,0.12482,-0.03296,-0.99916,0.0243,-0.87704,0.04057,0.4787,-1,0.54433,0.12261,0.3096,0.03773,0.49254
509,240,-0.26947,-0.01242,0.01682,-0.04198,-0.99908,0.00864,-0.87724,0.041,0.4783,-1,0.02829,0.12261,0.351,0.08623,0.26211
510,240,-0.26947,-0.01242,0.01682,-0.04198,-0.99908,0.00864,-0.87724,0.041,0.4783,-1,0.02829,0.12261,0.351,0.08623,0.26211
511,241,-0.37215,-0.00741,0.09784,-0.04195,-0.99907,0.01041,-0.87725,0.04182,0.47822,-1,0.32329,0.17281,0.8116,0.14592,0.66592
512,239,-0.39847,-0.00618,0.10994,-0.03581,-0.99916,0.01996,-0.8772,0.041,0.47838,-1,0.38944,0.1683,0.43302,0.02492,0.64075
513,241,-0.37215,-0.00741,0.09784,-0.04195,-0.99907,0.01041,-0.87725,0.04182,0.47822,-1,0.32329,0.17281,0.8116,0.14592,0.66592
514,240,-0.26947,-0.01242,0.01682,-0.04198,-0.99908,0.00864,-0.87724,0.041,0.4783,-1,0.02829,0.12261,0.351,0.08623,0.26211
515,242,-0.25412,-0.01285,0.04522,-0.04256,-0.99906,0.00782,-0.87725,0.04112,0.47827,-1,0.02846,0.19633,0.62958,0.14497,0.82735
516,243,-0.37081,-0.00734,0.10356,-0.03764,-0.99907,0.02118,-0.87723,0.04318,0.47812,-1,0.32684,0.18577,0.72474,0.12461,0.25798
517,239,-0.39847,-0.00618,0.10994,-0.03581,-0.99916,0.01996,-0.8772,0.041,0.47838,-1,0.38944,0.1683,0.43302,0.02492,0.64075
518,241,-0.37215,-0.00741,0.09784,-0.04195,-0.99907,0.01041,-0.87725,0.04182,0.47822,-1,0.32329,0.17281,0.8116,0.14592,0.66592
519,243,-0.37081,-0.00734,0.10356,-0.03764,-0.99907,0.02118,-0.87723,0.04318,0.47812,-1,0.32684,0.18577,0.72474,0.12461,0.25798
520,244,-0.39368,-0.00614,0.11937,-0.0388,-0.99908,0.01841,-0.87724,0.04288,0.47814,-1,0.39012,0.19247,0.26683,0.06428,0.42396
521,239,-0.39847,-0.00618,0.10994,-0.03581,-0.99916,0.01996,-0.8772,0.041,0.47838,-1,0.38944,0.1683,0.43302,0.02492,0.64075
522,244,-0.39368,-0.00614,0.11937,-0.0388,-0.99908,0.01841,-0.87724,0.04288,0.47814,-1,0.39012,0.19247,0.26683,0.06428,0.42396
523,236,-0.44228,-0.00377,0.14668,-0.03424,-0.99915,0.02306,-0.87706,0.04111,0.47862,-1,0.51768,0.19412,0.38784,0.06772,0.72484
524,245,-0.41989,-0.00496,0.12912,-0.03684,-0.99911,0.02075,-0.87726,0.04228,0.47815,-1,0.45348,0.18338,0.44567,0.13853,0.15885
525,236,-0.44228,-0.00377,0.14668,-0.03424,-0.99915,0.02306,-0.87706,0.04111,0.47862,-1,0.51768,0.19412,0.38784,0.06772,0.72484
526,238,-0.42857,-0.00469,0.12807,-0.0344,-0.99912,0.02404,-0.87728,0.04172,0.47816,-1,0.46978,0.17177,0.65865,0.19784,0.13459
527,245,-0.41989,-0.00496,0.12912,-0.03684,-0.99911,0.02075,-0.87726,0.04228,0.47815,-1,0.45348,0.18338,0.44567,0.13853,0.15885
528,236,-0.44228,-0.00377,0.14668,-0.03424,-0.99915,0.02306,-0.87706,0.04111,0.47862,-1,0.51768,0.19412,0.38784,0.06772,0.72484
