VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
4361, 1145, -0.09249, -0.07805,  0.04296, -0.16844, -0.91551,  0.3606,  0.34404,  0.39811,  0.02193,  0.02338
4362, 1147, -0.04733, -0.08892,  0.05005, -0.23983, -0.90429,  0.35301,  0.34324,  0.35746,  0.02193,  0.02322
4363, 1149, -0.08998, -0.08704,  0.00159, -0.16683, -0.98357,  0.00014,  0.38005,  0.40133,  0.02207,  0.02339
4364, 1150, -0.04489, -0.10123, -0.00133, -0.24038, -0.97055, -0.01506,  0.38714,  0.36058,  0.0221,  0.02324
4365, 1151,  0.00514, -0.11266, -0.00191, -0.17271, -0.98459, -0.01313,  0.39542,  0.3159,  0.02213,  0.02306
4366, 1147, -0.04733, -0.08892,  0.05005, -0.23983, -0.90429,  0.35301,  0.34324,  0.35746,  0.02193,  0.02322
4367, 1150, -0.04489, -0.10123, -0.00133, -0.24038, -0.97055, -0.01506,  0.38714,  0.36058,  0.0221,  0.02324
4368, 1152, -0.04933, -0.0871, -0.05158, -0.26108, -0.88112, -0.39421,  0.42875,  0.37333,  0.02226,  0.02329
4369, 1151,  0.00514, -0.11266, -0.00191, -0.17271, -0.98459, -0.01313,  0.39542,  0.3159,  0.02213,  0.02306
4370, 1150, -0.04489, -0.10123, -0.00133, -0.24038, -0.97055, -0.01506,  0.38714,  0.36058,  0.0221,  0.02324
4371, 1149, -0.08998, -0.08704,  0.00159, -0.16683, -0.98357,  0.00014,  0.38005,  0.40133,  0.02207,  0.02339
4372, 1152, -0.04933, -0.0871, -0.05158, -0.26108, -0.88112, -0.39421,  0.42875,  0.37333,  0.02226,  0.02329
4373, 1150, -0.04489, -0.10123, -0.00133, -0.24038, -0.97055, -0.01506,  0.38714,  0.36058,  0.0221,  0.02324
4374, 1151,  0.00514, -0.11266, -0.00191, -0.17271, -0.98459, -0.01313,  0.39542,  0.3159,  0.02213,  0.02306
4375, 1152, -0.04933, -0.0871, -0.05158, -0.26108, -0.88112, -0.39421,  0.42875,  0.37333,  0.02226,  0.02329
4376, 1153,  0.00487, -0.09724, -0.06326, -0.18983, -0.89586, -0.40135,  0.44618,  0.32912,  0.02232,  0.02311
4377, 1153,  0.00487, -0.09724, -0.06326, -0.18983, -0.89586, -0.40135,  0.44618,  0.32912,  0.02232,  0.02311
4378, 1154,  0.06575, -0.12024, -0.0028, -0.03834, -0.99852, -0.02027,  0.40539,  0.26396,  0.02217,  0.02286
4379, 1151,  0.00514, -0.11266, -0.00191, -0.17271, -0.98459, -0.01313,  0.39542,  0.3159,  0.02213,  0.02306
4380, 1154,  0.06575, -0.12024, -0.0028, -0.03834, -0.99852, -0.02027,  0.40539,  0.26396,  0.02217,  0.02286
4381, 1155,  0.00755, -0.09923,  0.06065, -0.20636, -0.91137,  0.35599,  0.34241,  0.30911,  0.02192,  0.02304
4382, 1151,  0.00514, -0.11266, -0.00191, -0.17271, -0.98459, -0.01313,  0.39542,  0.3159,  0.02213,  0.02306
4383, 1147, -0.04733, -0.08892,  0.05005, -0.23983, -0.90429,  0.35301,  0.34324,  0.35746,  0.02193,  0.02322
4384, 1151,  0.00514, -0.11266, -0.00191, -0.17271, -0.98459, -0.01313,  0.39542,  0.3159,  0.02213,  0.02306
4385, 1155,  0.00755, -0.09923,  0.06065, -0.20636, -0.91137,  0.35599,  0.34241,  0.30911,  0.02192,  0.02304
4386, 1155,  0.00755, -0.09923,  0.06065, -0.20636, -0.91137,  0.35599,  0.34241,  0.30911,  0.02192,  0.02304
4387, 1148, -0.05313, -0.06077,  0.09434, -0.31048, -0.65596,  0.68741,  0.29931,  0.35945,  0.02176,  0.02323
4388, 1147, -0.04733, -0.08892,  0.05005, -0.23983, -0.90429,  0.35301,  0.34324,  0.35746,  0.02193,  0.02322
4389, 1155,  0.00755, -0.09923,  0.06065, -0.20636, -0.91137,  0.35599,  0.34241,  0.30911,  0.02192,  0.02304
4390, 1154,  0.06575, -0.12024, -0.0028, -0.03834, -0.99852, -0.02027,  0.40539,  0.26396,  0.02217,  0.02286
4391, 1156,  0.07378, -0.10992,  0.06895, -0.16465, -0.92617,  0.33901,  0.34132,  0.25317,  0.02192,  0.02282
4392, 1156,  0.07378, -0.10992,  0.06895, -0.16465, -0.92617,  0.33901,  0.34132,  0.25317,  0.02192,  0.02282
4393, 1157,  0.00088, -0.06609,  0.11521, -0.29864, -0.66155,  0.68671,  0.29015,  0.31237,  0.02172,  0.02305
4394, 1155,  0.00755, -0.09923,  0.06065, -0.20636, -0.91137,  0.35599,  0.34241,  0.30911,  0.02192,  0.02304
4395, 1148, -0.05313, -0.06077,  0.09434, -0.31048, -0.65596,  0.68741,  0.29931,  0.35945,  0.02176,  0.02323
4396, 1155,  0.00755, -0.09923,  0.06065, -0.20636, -0.91137,  0.35599,  0.34241,  0.30911,  0.02192,  0.02304
4397, 1157,  0.00088, -0.06609,  0.11521, -0.29864, -0.66155,  0.68671,  0.29015,  0.31237,  0.02172,  0.02305
4398, 1157,  0.00088, -0.06609,  0.11521, -0.29864, -0.66155,  0.68671,  0.29015,  0.31237,  0.02172,  0.02305
4399, 1156,  0.07378, -0.10992,  0.06895, -0.16465, -0.92617,  0.33901,  0.34132,  0.25317,  0.02192,  0.02282
4400, 1158,  0.06296, -0.07092,  0.13464, -0.26748, -0.67445,  0.68666,  0.2802,  0.25955,  0.02168,  0.02285
4401, 1159,  0.08203, -0.11916, -0.00299,  0.03379, -0.99756, -0.04743,  0.4081,  0.25006,  0.02218,  0.02281
4402, 1156,  0.07378, -0.10992,  0.06895, -0.16465, -0.92617,  0.33901,  0.34132,  0.25317,  0.02192,  0.02282
4403, 1154,  0.06575, -0.12024, -0.0028, -0.03834, -0.99852, -0.02027,  0.40539,  0.26396,  0.02217,  0.02286
4404, 1160,  0.06638, -0.10447, -0.07128, -0.17018, -0.90929, -0.37607,  0.46531,  0.28092,  0.0224,  0.02293
4405, 1159,  0.08203, -0.11916, -0.00299,  0.03379, -0.99756, -0.04743,  0.4081,  0.25006,  0.02218,  0.02281
4406, 1154,  0.06575, -0.12024, -0.0028, -0.03834, -0.99852, -0.02027,  0.40539,  0.26396,  0.02217,  0.02286
4407, 1154,  0.06575, -0.12024, -0.0028, -0.03834, -0.99852, -0.02027,  0.40539,  0.26396,  0.02217,  0.02286
4408, 1153,  0.00487, -0.09724, -0.06326, -0.18983, -0.89586, -0.40135,  0.44618,  0.32912,  0.02232,  0.02311
4409, 1160,  0.06638, -0.10447, -0.07128, -0.17018, -0.90929, -0.37607,  0.46531,  0.28092,  0.0224,  0.02293
4410, 1153,  0.00487, -0.09724, -0.06326, -0.18983, -0.89586, -0.40135,  0.44618,  0.32912,  0.02232,  0.02311
4411, 1161,  0.05792, -0.05778, -0.13951, -0.19435, -0.53485, -0.82207,  0.52242,  0.30728,  0.02262,  0.02303
4412, 1160,  0.06638, -0.10447, -0.07128, -0.17018, -0.90929, -0.37607,  0.46531,  0.28092,  0.0224,  0.02293
4413, 1161,  0.05792, -0.05778, -0.13951, -0.19435, -0.53485, -0.82207,  0.52242,  0.30728,  0.02262,  0.02303
4414, 1153,  0.00487, -0.09724, -0.06326, -0.18983, -0.89586, -0.40135,  0.44618,  0.32912,  0.02232,  0.02311
4415, 1162, -0.00439, -0.05756, -0.11822, -0.30472, -0.54862, -0.77676,  0.49527,  0.35249,  0.02251,  0.0232
4416, 1163, -0.01819, -0.0058, -0.12984, -0.42834,  0.002, -0.90332,  0.52925,  0.38059,  0.02265,  0.02331
4417, 1161,  0.05792, -0.05778, -0.13951, -0.19435, -0.53485, -0.82207,  0.52242,  0.30728,  0.02262,  0.02303
4418, 1162, -0.00439, -0.05756, -0.11822, -0.30472, -0.54862, -0.77676,  0.49527,  0.35249,  0.02251,  0.0232
4419, 1161,  0.05792, -0.05778, -0.13951, -0.19435, -0.53485, -0.82207,  0.52242,  0.30728,  0.02262,  0.02303
4420, 1163, -0.01819, -0.0058, -0.12984, -0.42834,  0.002, -0.90332,  0.52925,  0.38059,  0.02265,  0.02331
4421, 1164,  0.03803,  0.00696, -0.15318, -0.37616,  0.0334, -0.925,  0.56413,  0.34272,  0.02278,  0.02317
4422, 1165, -0.02632,  0.04969, -0.10767, -0.46285,  0.51356, -0.72163,  0.56166,  0.41667,  0.02277,  0.02345
4423, 1164,  0.03803,  0.00696, -0.15318, -0.37616,  0.0334, -0.925,  0.56413,  0.34272,  0.02278,  0.02317
4424, 1163, -0.01819, -0.0058, -0.12984, -0.42834,  0.002, -0.90332,  0.52925,  0.38059,  0.02265,  0.02331
4425, 1164,  0.03803,  0.00696, -0.15318, -0.37616,  0.0334, -0.925,  0.56413,  0.34272,  0.02278,  0.02317
4426, 1165, -0.02632,  0.04969, -0.10767, -0.46285,  0.51356, -0.72163,  0.56166,  0.41667,  0.02277,  0.02345
4427, 1166,  0.02896,  0.07147, -0.12699, -0.44497,  0.51841, -0.72965,  0.60268,  0.38384,  0.02293,  0.02333
4428, 1166,  0.02896,  0.07147, -0.12699, -0.44497,  0.51841, -0.72965,  0.60268,  0.38384,  0.02293,  0.02333
4429, 1167,  0.10102,  0.02417, -0.17255, -0.28253,  0.06116, -0.95634,  0.6023,  0.30155,  0.02293,  0.02301
4430, 1164,  0.03803,  0.00696, -0.15318, -0.37616,  0.0334, -0.925,  0.56413,  0.34272,  0.02278,  0.02317
4431, 1167,  0.10102,  0.02417, -0.17255, -0.28253,  0.06116, -0.95634,  0.6023,  0.30155,  0.02293,  0.02301
4432, 1166,  0.02896,  0.07147, -0.12699, -0.44497,  0.51841, -0.72965,  0.60268,  0.38384,  0.02293,  0.02333
4433, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4434, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4435, 1169,  0.17392,  0.04662, -0.19281, -0.28927,  0.09623, -0.9524,  0.64716,  0.25256,  0.0231,  0.02282
4436, 1167,  0.10102,  0.02417, -0.17255, -0.28253,  0.06116, -0.95634,  0.6023,  0.30155,  0.02293,  0.02301
4437, 1169,  0.17392,  0.04662, -0.19281, -0.28927,  0.09623, -0.9524,  0.64716,  0.25256,  0.0231,  0.02282
4438, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4439, 1170,  0.17239,  0.12566, -0.16729, -0.3663,  0.46815, -0.80389,  0.7055,  0.29258,  0.02333,  0.02297
4440, 1171, -0.02682,  0.083, -0.05662, -0.43473,  0.80604, -0.398,  0.58915,  0.45836,  0.02288,  0.02361
4441, 1166,  0.02896,  0.07147, -0.12699, -0.44497,  0.51841, -0.72965,  0.60268,  0.38384,  0.02293,  0.02333
4442, 1165, -0.02632,  0.04969, -0.10767, -0.46285,  0.51356, -0.72163,  0.56166,  0.41667,  0.02277,  0.02345
4443, 1166,  0.02896,  0.07147, -0.12699, -0.44497,  0.51841, -0.72965,  0.60268,  0.38384,  0.02293,  0.02333
4444, 1171, -0.02682,  0.083, -0.05662, -0.43473,  0.80604, -0.398,  0.58915,  0.45836,  0.02288,  0.02361
4445, 1172,  0.02811,  0.10971, -0.0686, -0.43675,  0.81262, -0.38501,  0.63418,  0.43078,  0.02305,  0.02351
4446, 1172,  0.02811,  0.10971, -0.0686, -0.43675,  0.81262, -0.38501,  0.63418,  0.43078,  0.02305,  0.02351
4447, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4448, 1166,  0.02896,  0.07147, -0.12699, -0.44497,  0.51841, -0.72965,  0.60268,  0.38384,  0.02293,  0.02333
4449, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4450, 1160,  0.06638, -0.10447, -0.07128, -0.17018, -0.90929, -0.37607,  0.46531,  0.28092,  0.0224,  0.02293
4451, 1161,  0.05792, -0.05778, -0.13951, -0.19435, -0.53485, -0.82207,  0.52242,  0.30728,  0.02262,  0.02303
4452, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4453, 1164,  0.03803,  0.00696, -0.15318, -0.37616,  0.0334, -0.925,  0.56413,  0.34272,  0.02278,  0.02317
4454, 1167,  0.10102,  0.02417, -0.17255, -0.28253,  0.06116, -0.95634,  0.6023,  0.30155,  0.02293,  0.02301
4455, 1164,  0.03803,  0.00696, -0.15318, -0.37616,  0.0334, -0.925,  0.56413,  0.34272,  0.02278,  0.02317
4456, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4457, 1161,  0.05792, -0.05778, -0.13951, -0.19435, -0.53485, -0.82207,  0.52242,  0.30728,  0.02262,  0.02303
4458, 1169,  0.17392,  0.04662, -0.19281, -0.28927,  0.09623, -0.9524,  0.64716,  0.25256,  0.0231,  0.02282
4459, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4460, 1167,  0.10102,  0.02417, -0.17255, -0.28253,  0.06116, -0.95634,  0.6023,  0.30155,  0.02293,  0.02301
4461, 1160,  0.06638, -0.10447, -0.07128, -0.17018, -0.90929, -0.37607,  0.46531,  0.28092,  0.0224,  0.02293
4462, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4463, 1174,  0.13237, -0.0887, -0.13023, -0.26927, -0.75438, -0.59868,  0.52561,  0.23753,  0.02263,  0.02276
4464, 1174,  0.13237, -0.0887, -0.13023, -0.26927, -0.75438, -0.59868,  0.52561,  0.23753,  0.02263,  0.02276
4465, 1175,  0.11276, -0.1097, -0.08388, -0.18713, -0.90926, -0.3718,  0.47962,  0.24411,  0.02245,  0.02279
4466, 1160,  0.06638, -0.10447, -0.07128, -0.17018, -0.90929, -0.37607,  0.46531,  0.28092,  0.0224,  0.02293
4467, 1176,  0.16516, -0.05142, -0.17142, -0.15596, -0.35113, -0.92245,  0.57088,  0.23061,  0.02281,  0.02273
4468, 1174,  0.13237, -0.0887, -0.13023, -0.26927, -0.75438, -0.59868,  0.52561,  0.23753,  0.02263,  0.02276
4469, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4470, 1173,  0.12615, -0.05638, -0.16293, -0.21949, -0.48515, -0.84503,  0.55461,  0.2544,  0.02274,  0.02283
4471, 1169,  0.17392,  0.04662, -0.19281, -0.28927,  0.09623, -0.9524,  0.64716,  0.25256,  0.0231,  0.02282
4472, 1176,  0.16516, -0.05142, -0.17142, -0.15596, -0.35113, -0.92245,  0.57088,  0.23061,  0.02281,  0.02273
4473, 1170,  0.17239,  0.12566, -0.16729, -0.3663,  0.46815, -0.80389,  0.7055,  0.29258,  0.02333,  0.02297
4474, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4475, 1177,  0.10331,  0.14021, -0.08594, -0.3754,  0.82859, -0.41534,  0.69212,  0.39238,  0.02328,  0.02336
4476, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4477, 1178,  0.07097,  0.12912, -0.07874, -0.39958,  0.84282, -0.36053,  0.66807,  0.40909,  0.02318,  0.02342
4478, 1177,  0.10331,  0.14021, -0.08594, -0.3754,  0.82859, -0.41534,  0.69212,  0.39238,  0.02328,  0.02336
4479, 1168,  0.08532,  0.09467, -0.1457, -0.42077,  0.53327, -0.73356,  0.64705,  0.34789,  0.0231,  0.02319
4480, 1172,  0.02811,  0.10971, -0.0686, -0.43675,  0.81262, -0.38501,  0.63418,  0.43078,  0.02305,  0.02351
4481, 1178,  0.07097,  0.12912, -0.07874, -0.39958,  0.84282, -0.36053,  0.66807,  0.40909,  0.02318,  0.02342
4482, 1179,  0.059,  0.14592, -0.01299, -0.36235,  0.92741, -0.08557,  0.68731,  0.46265,  0.02326,  0.02363
4483, 1177,  0.10331,  0.14021, -0.08594, -0.3754,  0.82859, -0.41534,  0.69212,  0.39238,  0.02328,  0.02336
4484, 1178,  0.07097,  0.12912, -0.07874, -0.39958,  0.84282, -0.36053,  0.66807,  0.40909,  0.02318,  0.02342
4485, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4486, 1172,  0.02811,  0.10971, -0.0686, -0.43675,  0.81262, -0.38501,  0.63418,  0.43078,  0.02305,  0.02351
4487, 1171, -0.02682,  0.083, -0.05662, -0.43473,  0.80604, -0.398,  0.58915,  0.45836,  0.02288,  0.02361
4488, 1172,  0.02811,  0.10971, -0.0686, -0.43675,  0.81262, -0.38501,  0.63418,  0.43078,  0.02305,  0.02351
4489, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4490, 1181,  0.02483,  0.13293, -0.00996, -0.4404,  0.89564, -0.05013,  0.66071,  0.47877,  0.02315,  0.02369
4491, 1181,  0.02483,  0.13293, -0.00996, -0.4404,  0.89564, -0.05013,  0.66071,  0.47877,  0.02315,  0.02369
4492, 1178,  0.07097,  0.12912, -0.07874, -0.39958,  0.84282, -0.36053,  0.66807,  0.40909,  0.02318,  0.02342
4493, 1172,  0.02811,  0.10971, -0.0686, -0.43675,  0.81262, -0.38501,  0.63418,  0.43078,  0.02305,  0.02351
4494, 1178,  0.07097,  0.12912, -0.07874, -0.39958,  0.84282, -0.36053,  0.66807,  0.40909,  0.02318,  0.02342
4495, 1181,  0.02483,  0.13293, -0.00996, -0.4404,  0.89564, -0.05013,  0.66071,  0.47877,  0.02315,  0.02369
4496, 1179,  0.059,  0.14592, -0.01299, -0.36235,  0.92741, -0.08557,  0.68731,  0.46265,  0.02326,  0.02363
4497, 1181,  0.02483,  0.13293, -0.00996, -0.4404,  0.89564, -0.05013,  0.66071,  0.47877,  0.02315,  0.02369
4498, 1182,  0.04304,  0.13264,  0.06, -0.36971,  0.87221,  0.31914,  0.69504,  0.53356,  0.02329,  0.02391
4499, 1179,  0.059,  0.14592, -0.01299, -0.36235,  0.92741, -0.08557,  0.68731,  0.46265,  0.02326,  0.02363
4500, 1182,  0.04304,  0.13264,  0.06, -0.36971,  0.87221,  0.31914,  0.69504,  0.53356,  0.02329,  0.02391
4501, 1181,  0.02483,  0.13293, -0.00996, -0.4404,  0.89564, -0.05013,  0.66071,  0.47877,  0.02315,  0.02369
4502, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
4503, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4504, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
4505, 1181,  0.02483,  0.13293, -0.00996, -0.4404,  0.89564, -0.05013,  0.66071,  0.47877,  0.02315,  0.02369
4506, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
4507, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4508, 1184, -0.02307,  0.09394,  0.05296, -0.48979,  0.78182,  0.38042,  0.6316,  0.54817,  0.02304,  0.02396
4509, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4510, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4511, 1184, -0.02307,  0.09394,  0.05296, -0.48979,  0.78182,  0.38042,  0.6316,  0.54817,  0.02304,  0.02396
4512, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4513, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4514, 1186, -0.07398,  0.07896, -0.00108, -0.42057,  0.90297, -0.02589,  0.57079,  0.51795,  0.02281,  0.02385
4515, 1187, -0.06555,  0.03632,  0.08796, -0.46061,  0.66487,  0.58769,  0.59104,  0.59993,  0.02288,  0.02416
4516, 1184, -0.02307,  0.09394,  0.05296, -0.48979,  0.78182,  0.38042,  0.6316,  0.54817,  0.02304,  0.02396
4517, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4518, 1184, -0.02307,  0.09394,  0.05296, -0.48979,  0.78182,  0.38042,  0.6316,  0.54817,  0.02304,  0.02396
4519, 1187, -0.06555,  0.03632,  0.08796, -0.46061,  0.66487,  0.58769,  0.59104,  0.59993,  0.02288,  0.02416
4520, 1188, -0.01328,  0.06493,  0.09939, -0.50256,  0.67449,  0.53951,  0.64124,  0.59454,  0.02308,  0.02414
4521, 1188, -0.01328,  0.06493,  0.09939, -0.50256,  0.67449,  0.53951,  0.64124,  0.59454,  0.02308,  0.02414
4522, 1189,  0.02148,  0.09726,  0.09142, -0.50365,  0.69094,  0.51749,  0.67543,  0.57188,  0.02321,  0.02405
4523, 1184, -0.02307,  0.09394,  0.05296, -0.48979,  0.78182,  0.38042,  0.6316,  0.54817,  0.02304,  0.02396
4524, 1189,  0.02148,  0.09726,  0.09142, -0.50365,  0.69094,  0.51749,  0.67543,  0.57188,  0.02321,  0.02405
4525, 1183,  0.0284,  0.12658,  0.05873, -0.44219,  0.82964,  0.33949,  0.68204,  0.53623,  0.02324,  0.02392
4526, 1184, -0.02307,  0.09394,  0.05296, -0.48979,  0.78182,  0.38042,  0.6316,  0.54817,  0.02304,  0.02396
4527, 1189,  0.02148,  0.09726,  0.09142, -0.50365,  0.69094,  0.51749,  0.67543,  0.57188,  0.02321,  0.02405
4528, 1188, -0.01328,  0.06493,  0.09939, -0.50256,  0.67449,  0.53951,  0.64124,  0.59454,  0.02308,  0.02414
4529, 1190,  0.02295,  0.0863,  0.10743, -0.51633,  0.6882,  0.50851,  0.67684,  0.58703,  0.02322,  0.02411
4530, 1191, -0.12167,  0.05656, -0.00124, -0.48654,  0.86608, -0.04796,  0.53349,  0.53338,  0.02266,  0.02391
4531, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4532, 1186, -0.07398,  0.07896, -0.00108, -0.42057,  0.90297, -0.02589,  0.57079,  0.51795,  0.02281,  0.02385
4533, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4534, 1191, -0.12167,  0.05656, -0.00124, -0.48654,  0.86608, -0.04796,  0.53349,  0.53338,  0.02266,  0.02391
4535, 1192, -0.12026,  0.04517,  0.04167, -0.48273,  0.75828,  0.43097,  0.54332,  0.56821,  0.0227,  0.02404
4536, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4537, 1193, -0.11383,  0.01796,  0.07521, -0.48384,  0.6374,  0.59558,  0.54937,  0.60469,  0.02272,  0.02418
4538, 1187, -0.06555,  0.03632,  0.08796, -0.46061,  0.66487,  0.58769,  0.59104,  0.59993,  0.02288,  0.02416
4539, 1193, -0.11383,  0.01796,  0.07521, -0.48384,  0.6374,  0.59558,  0.54937,  0.60469,  0.02272,  0.02418
4540, 1185, -0.07519,  0.06574,  0.04863, -0.44794,  0.78207,  0.43088,  0.58228,  0.55928,  0.02285,  0.02401
4541, 1192, -0.12026,  0.04517,  0.04167, -0.48273,  0.75828,  0.43097,  0.54332,  0.56821,  0.0227,  0.02404
4542, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4543, 1194, -0.07555,  0.06283, -0.04762, -0.42935,  0.80159, -0.41419,  0.55084,  0.4814,  0.02273,  0.0237
4544, 1186, -0.07398,  0.07896, -0.00108, -0.42057,  0.90297, -0.02589,  0.57079,  0.51795,  0.02281,  0.02385
4545, 1194, -0.07555,  0.06283, -0.04762, -0.42935,  0.80159, -0.41419,  0.55084,  0.4814,  0.02273,  0.0237
4546, 1191, -0.12167,  0.05656, -0.00124, -0.48654,  0.86608, -0.04796,  0.53349,  0.53338,  0.02266,  0.02391
4547, 1186, -0.07398,  0.07896, -0.00108, -0.42057,  0.90297, -0.02589,  0.57079,  0.51795,  0.02281,  0.02385
4548, 1194, -0.07555,  0.06283, -0.04762, -0.42935,  0.80159, -0.41419,  0.55084,  0.4814,  0.02273,  0.0237
4549, 1180, -0.02998,  0.10169, -0.005, -0.51135,  0.85716, -0.04014,  0.61218,  0.50028,  0.02297,  0.02378
4550, 1171, -0.02682,  0.083, -0.05662, -0.43473,  0.80604, -0.398,  0.58915,  0.45836,  0.02288,  0.02361
4551, 1171, -0.02682,  0.083, -0.05662, -0.43473,  0.80604, -0.398,  0.58915,  0.45836,  0.02288,  0.02361
4552, 1195, -0.07235,  0.03261, -0.09048, -0.45654,  0.49656, -0.73786,  0.52749,  0.44356,  0.02264,  0.02356
4553, 1194, -0.07555,  0.06283, -0.04762, -0.42935,  0.80159, -0.41419,  0.55084,  0.4814,  0.02273,  0.0237
4554, 1195, -0.07235,  0.03261, -0.09048, -0.45654,  0.49656, -0.73786,  0.52749,  0.44356,  0.02264,  0.02356
4555, 1171, -0.02682,  0.083, -0.05662, -0.43473,  0.80604, -0.398,  0.58915,  0.45836,  0.02288,  0.02361
4556, 1165, -0.02632,  0.04969, -0.10767, -0.46285,  0.51356, -0.72163,  0.56166,  0.41667,  0.02277,  0.02345
4557, 1165, -0.02632,  0.04969, -0.10767, -0.46285,  0.51356, -0.72163,  0.56166,  0.41667,  0.02277,  0.02345
4558, 1196, -0.06595, -0.01426, -0.10578, -0.42224, -0.02978, -0.90532,  0.4991,  0.41389,  0.02253,  0.02344
4559, 1195, -0.07235,  0.03261, -0.09048, -0.45654,  0.49656, -0.73786,  0.52749,  0.44356,  0.02264,  0.02356
4560, 1196, -0.06595, -0.01426, -0.10578, -0.42224, -0.02978, -0.90532,  0.4991,  0.41389,  0.02253,  0.02344
4561, 1165, -0.02632,  0.04969, -0.10767, -0.46285,  0.51356, -0.72163,  0.56166,  0.41667,  0.02277,  0.02345
4562, 1163, -0.01819, -0.0058, -0.12984, -0.42834,  0.002, -0.90332,  0.52925,  0.38059,  0.02265,  0.02331
4563, 1163, -0.01819, -0.0058, -0.12984, -0.42834,  0.002, -0.90332,  0.52925,  0.38059,  0.02265,  0.02331
4564, 1197, -0.05684, -0.0546, -0.09599, -0.33626, -0.56755, -0.75095,  0.47168,  0.39198,  0.02242,  0.02336
4565, 1196, -0.06595, -0.01426, -0.10578, -0.42224, -0.02978, -0.90532,  0.4991,  0.41389,  0.02253,  0.02344
4566, 1197, -0.05684, -0.0546, -0.09599, -0.33626, -0.56755, -0.75095,  0.47168,  0.39198,  0.02242,  0.02336
4567, 1163, -0.01819, -0.0058, -0.12984, -0.42834,  0.002, -0.90332,  0.52925,  0.38059,  0.02265,  0.02331
