VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
6472, 1721, -0.42093,  0.10345,  0.00152,  0.12318,  0.97653, -0.17667,  0.28408,  0.83358,  0.0049,  0.061
6473, 1729, -0.39698,  0.099,  0.00829,  0.28661,  0.95028, -0.12174,  0.28582,  0.81991,  0.0049,  0.06098
6474, 1728, -0.37467,  0.088,  0.00127,  0.52847,  0.81208, -0.24747,  0.27961,  0.80718,  0.00489,  0.06096
6475, 1729, -0.39698,  0.099,  0.00829,  0.28661,  0.95028, -0.12174,  0.28582,  0.81991,  0.0049,  0.06098
6476, 1730, -0.37859,  0.09282,  0.01631,  0.45697,  0.88733, -0.06185,  0.28839,  0.80835,  0.00491,  0.06096
6477, 1731, -0.35823,  0.07384,  0.00975,  0.70211,  0.6685, -0.24526,  0.28128,  0.79416,  0.0049,  0.06094
6478, 1727, -0.37061,  0.07826, -0.01364,  0.55848,  0.75938, -0.33383,  0.26981,  0.80427,  0.00488,  0.06095
6479, 1728, -0.37467,  0.088,  0.00127,  0.52847,  0.81208, -0.24747,  0.27961,  0.80718,  0.00489,  0.06096
6480, 1730, -0.37859,  0.09282,  0.01631,  0.45697,  0.88733, -0.06185,  0.28839,  0.80835,  0.00491,  0.06096
6481, 1732, -0.35726,  0.07942,  0.03168,  0.58282,  0.80557, -0.10664,  0.29363,  0.79261,  0.00492,  0.06093
6482, 1728, -0.37467,  0.088,  0.00127,  0.52847,  0.81208, -0.24747,  0.27961,  0.80718,  0.00489,  0.06096
6483, 1724, -0.42179,  0.10506,  0.03013,  0.10063,  0.99444,  0.03088,  0.3009,  0.83223,  0.00493,  0.061
6484, 1733, -0.39776,  0.09966,  0.02238,  0.27529,  0.96096,  0.02767,  0.29377,  0.81921,  0.00492,  0.06098
6485, 1721, -0.42093,  0.10345,  0.00152,  0.12318,  0.97653, -0.17667,  0.28408,  0.83358,  0.0049,  0.061
6486, 1733, -0.39776,  0.09966,  0.02238,  0.27529,  0.96096,  0.02767,  0.29377,  0.81921,  0.00492,  0.06098
6487, 1730, -0.37859,  0.09282,  0.01631,  0.45697,  0.88733, -0.06185,  0.28839,  0.80835,  0.00491,  0.06096
6488, 1729, -0.39698,  0.099,  0.00829,  0.28661,  0.95028, -0.12174,  0.28582,  0.81991,  0.0049,  0.06098
6489, 1729, -0.39698,  0.099,  0.00829,  0.28661,  0.95028, -0.12174,  0.28582,  0.81991,  0.0049,  0.06098
6490, 1721, -0.42093,  0.10345,  0.00152,  0.12318,  0.97653, -0.17667,  0.28408,  0.83358,  0.0049,  0.061
6491, 1733, -0.39776,  0.09966,  0.02238,  0.27529,  0.96096,  0.02767,  0.29377,  0.81921,  0.00492,  0.06098
6492, 1733, -0.39776,  0.09966,  0.02238,  0.27529,  0.96096,  0.02767,  0.29377,  0.81921,  0.00492,  0.06098
6493, 1724, -0.42179,  0.10506,  0.03013,  0.10063,  0.99444,  0.03088,  0.3009,  0.83223,  0.00493,  0.061
6494, 1734, -0.39879,  0.09767,  0.04288,  0.30657,  0.94237,  0.134,  0.30477,  0.81713,  0.00493,  0.06097
6495, 1734, -0.39879,  0.09767,  0.04288,  0.30657,  0.94237,  0.134,  0.30477,  0.81713,  0.00493,  0.06097
6496, 1735, -0.38093,  0.09267,  0.03392,  0.43118,  0.89353,  0.12527,  0.29828,  0.80823,  0.00492,  0.06096
6497, 1733, -0.39776,  0.09966,  0.02238,  0.27529,  0.96096,  0.02767,  0.29377,  0.81921,  0.00492,  0.06098
6498, 1730, -0.37859,  0.09282,  0.01631,  0.45697,  0.88733, -0.06185,  0.28839,  0.80835,  0.00491,  0.06096
6499, 1733, -0.39776,  0.09966,  0.02238,  0.27529,  0.96096,  0.02767,  0.29377,  0.81921,  0.00492,  0.06098
6500, 1735, -0.38093,  0.09267,  0.03392,  0.43118,  0.89353,  0.12527,  0.29828,  0.80823,  0.00492,  0.06096
6501, 1735, -0.38093,  0.09267,  0.03392,  0.43118,  0.89353,  0.12527,  0.29828,  0.80823,  0.00492,  0.06096
6502, 1734, -0.39879,  0.09767,  0.04288,  0.30657,  0.94237,  0.134,  0.30477,  0.81713,  0.00493,  0.06097
6503, 1736, -0.38544,  0.09058,  0.05206,  0.41047,  0.89425,  0.17841,  0.30836,  0.80766,  0.00494,  0.06096
6504, 1736, -0.38544,  0.09058,  0.05206,  0.41047,  0.89425,  0.17841,  0.30836,  0.80766,  0.00494,  0.06096
6505, 1737, -0.36652,  0.08192,  0.04508,  0.57002,  0.81708,  0.08643,  0.30244,  0.79706,  0.00493,  0.06094
6506, 1735, -0.38093,  0.09267,  0.03392,  0.43118,  0.89353,  0.12527,  0.29828,  0.80823,  0.00492,  0.06096
6507, 1737, -0.36652,  0.08192,  0.04508,  0.57002,  0.81708,  0.08643,  0.30244,  0.79706,  0.00493,  0.06094
6508, 1736, -0.38544,  0.09058,  0.05206,  0.41047,  0.89425,  0.17841,  0.30836,  0.80766,  0.00494,  0.06096
6509, 1738, -0.36752,  0.08265,  0.05097,  0.52687,  0.8498, -0.01585,  0.30582,  0.79616,  0.00494,  0.06094
6510, 1739, -0.36566,  0.08278,  0.03499,  0.55652,  0.82387,  0.10737,  0.29692,  0.79806,  0.00492,  0.06094
6511, 1735, -0.38093,  0.09267,  0.03392,  0.43118,  0.89353,  0.12527,  0.29828,  0.80823,  0.00492,  0.06096
6512, 1737, -0.36652,  0.08192,  0.04508,  0.57002,  0.81708,  0.08643,  0.30244,  0.79706,  0.00493,  0.06094
6513, 1735, -0.38093,  0.09267,  0.03392,  0.43118,  0.89353,  0.12527,  0.29828,  0.80823,  0.00492,  0.06096
6514, 1739, -0.36566,  0.08278,  0.03499,  0.55652,  0.82387,  0.10737,  0.29692,  0.79806,  0.00492,  0.06094
6515, 1730, -0.37859,  0.09282,  0.01631,  0.45697,  0.88733, -0.06185,  0.28839,  0.80835,  0.00491,  0.06096
6516, 1738, -0.36752,  0.08265,  0.05097,  0.52687,  0.8498, -0.01585,  0.30582,  0.79616,  0.00494,  0.06094
6517, 1740, -0.3579,  0.07383,  0.05119,  0.65507,  0.75217,  0.0716,  0.30491,  0.79047,  0.00493,  0.06093
6518, 1737, -0.36652,  0.08192,  0.04508,  0.57002,  0.81708,  0.08643,  0.30244,  0.79706,  0.00493,  0.06094
6519, 1737, -0.36652,  0.08192,  0.04508,  0.57002,  0.81708,  0.08643,  0.30244,  0.79706,  0.00493,  0.06094
6520, 1740, -0.3579,  0.07383,  0.05119,  0.65507,  0.75217,  0.0716,  0.30491,  0.79047,  0.00493,  0.06093
6521, 1739, -0.36566,  0.08278,  0.03499,  0.55652,  0.82387,  0.10737,  0.29692,  0.79806,  0.00492,  0.06094
6522, 1741, -0.33899,  0.03085,  0.157,  0.34884,  0.81704,  0.45909,  0.43262,  0.84424,  0.00514,  0.06102
6523, 1742, -0.36147,  0.04795,  0.14071,  0.28948,  0.87373,  0.39089,  0.41586,  0.84577,  0.00512,  0.06102
6524, 1743, -0.36188,  0.04125,  0.15589,  0.29433,  0.83386,  0.46695,  0.42209,  0.85176,  0.00513,  0.06103
6525, 1742, -0.36147,  0.04795,  0.14071,  0.28948,  0.87373,  0.39089,  0.41586,  0.84577,  0.00512,  0.06102
6526, 1652, -0.38457,  0.04912,  0.15331,  0.16172,  0.84433,  0.51083,  0.41191,  0.85911,  0.00511,  0.06104
6527, 1743, -0.36188,  0.04125,  0.15589,  0.29433,  0.83386,  0.46695,  0.42209,  0.85176,  0.00513,  0.06103
6528, 1652, -0.38457,  0.04912,  0.15331,  0.16172,  0.84433,  0.51083,  0.41191,  0.85911,  0.00511,  0.06104
6529, 1744, -0.36236,  0.03402,  0.16682,  0.2453,  0.78907,  0.5632,  0.42648,  0.85572,  0.00513,  0.06104
6530, 1743, -0.36188,  0.04125,  0.15589,  0.29433,  0.83386,  0.46695,  0.42209,  0.85176,  0.00513,  0.06103
6531, 1743, -0.36188,  0.04125,  0.15589,  0.29433,  0.83386,  0.46695,  0.42209,  0.85176,  0.00513,  0.06103
6532, 1744, -0.36236,  0.03402,  0.16682,  0.2453,  0.78907,  0.5632,  0.42648,  0.85572,  0.00513,  0.06104
6533, 1741, -0.33899,  0.03085,  0.157,  0.34884,  0.81704,  0.45909,  0.43262,  0.84424,  0.00514,  0.06102
6534, 1744, -0.36236,  0.03402,  0.16682,  0.2453,  0.78907,  0.5632,  0.42648,  0.85572,  0.00513,  0.06104
6535, 1652, -0.38457,  0.04912,  0.15331,  0.16172,  0.84433,  0.51083,  0.41191,  0.85911,  0.00511,  0.06104
6536, 1745, -0.38439,  0.0346,  0.17126,  0.0979,  0.7689,  0.63184,  0.42182,  0.8667,  0.00512,  0.06105
6537, 1653, -0.41911,  0.0567,  0.14777,  0.01368,  0.83964,  0.54298,  0.3973,  0.86996,  0.00508,  0.06106
6538, 1745, -0.38439,  0.0346,  0.17126,  0.0979,  0.7689,  0.63184,  0.42182,  0.8667,  0.00512,  0.06105
6539, 1652, -0.38457,  0.04912,  0.15331,  0.16172,  0.84433,  0.51083,  0.41191,  0.85911,  0.00511,  0.06104
6540, 1745, -0.38439,  0.0346,  0.17126,  0.0979,  0.7689,  0.63184,  0.42182,  0.8667,  0.00512,  0.06105
6541, 1653, -0.41911,  0.0567,  0.14777,  0.01368,  0.83964,  0.54298,  0.3973,  0.86996,  0.00508,  0.06106
6542, 1746, -0.41647,  0.03455,  0.17328, -0.02705,  0.7522,  0.65838,  0.41427,  0.88149,  0.00511,  0.06108
6543, 1747, -0.46332,  0.06005,  0.13738, -0.13532,  0.82401,  0.55018,  0.37884,  0.88336,  0.00505,  0.06108
6544, 1746, -0.41647,  0.03455,  0.17328, -0.02705,  0.7522,  0.65838,  0.41427,  0.88149,  0.00511,  0.06108
6545, 1653, -0.41911,  0.0567,  0.14777,  0.01368,  0.83964,  0.54298,  0.3973,  0.86996,  0.00508,  0.06106
6546, 1653, -0.41911,  0.0567,  0.14777,  0.01368,  0.83964,  0.54298,  0.3973,  0.86996,  0.00508,  0.06106
6547, 1645, -0.46413,  0.07592,  0.10412, -0.07225,  0.93381,  0.35041,  0.35929,  0.87053,  0.00502,  0.06106
6548, 1747, -0.46332,  0.06005,  0.13738, -0.13532,  0.82401,  0.55018,  0.37884,  0.88336,  0.00505,  0.06108
6549, 1746, -0.41647,  0.03455,  0.17328, -0.02705,  0.7522,  0.65838,  0.41427,  0.88149,  0.00511,  0.06108
6550, 1747, -0.46332,  0.06005,  0.13738, -0.13532,  0.82401,  0.55018,  0.37884,  0.88336,  0.00505,  0.06108
6551, 1748, -0.46054,  0.03304,  0.16788, -0.16306,  0.73132,  0.66226,  0.39793,  0.89667,  0.00509,  0.0611
6552, 1747, -0.46332,  0.06005,  0.13738, -0.13532,  0.82401,  0.55018,  0.37884,  0.88336,  0.00505,  0.06108
6553, 1655, -0.50656,  0.02778,  0.1575, -0.28448,  0.70056,  0.65443,  0.37995,  0.91244,  0.00506,  0.06113
6554, 1748, -0.46054,  0.03304,  0.16788, -0.16306,  0.73132,  0.66226,  0.39793,  0.89667,  0.00509,  0.0611
6555, 1655, -0.50656,  0.02778,  0.1575, -0.28448,  0.70056,  0.65443,  0.37995,  0.91244,  0.00506,  0.06113
6556, 1747, -0.46332,  0.06005,  0.13738, -0.13532,  0.82401,  0.55018,  0.37884,  0.88336,  0.00505,  0.06108
6557, 1642, -0.50927,  0.05668,  0.12554, -0.27323,  0.78917,  0.55005,  0.36128,  0.8998,  0.00503,  0.06111
6558, 1645, -0.46413,  0.07592,  0.10412, -0.07225,  0.93381,  0.35041,  0.35929,  0.87053,  0.00502,  0.06106
6559, 1642, -0.50927,  0.05668,  0.12554, -0.27323,  0.78917,  0.55005,  0.36128,  0.8998,  0.00503,  0.06111
6560, 1747, -0.46332,  0.06005,  0.13738, -0.13532,  0.82401,  0.55018,  0.37884,  0.88336,  0.00505,  0.06108
6561, 1652, -0.38457,  0.04912,  0.15331,  0.16172,  0.84433,  0.51083,  0.41191,  0.85911,  0.00511,  0.06104
6562, 1742, -0.36147,  0.04795,  0.14071,  0.28948,  0.87373,  0.39089,  0.41586,  0.84577,  0.00512,  0.06102
6563, 1650, -0.3841,  0.06109,  0.12588,  0.21884,  0.90237,  0.37127,  0.39896,  0.84794,  0.00509,  0.06102
6564, 1749, -0.36333,  0.0771,  0.06845,  0.42346,  0.79115,  0.44132,  0.31976,  0.79525,  0.00496,  0.06094
6565, 1750, -0.38044,  0.09239,  0.05458,  0.43609,  0.88257,  0.17575,  0.3117,  0.80691,  0.00495,  0.06096
6566, 1751, -0.38316,  0.09288,  0.05919,  0.32028,  0.86682,  0.38215,  0.31496,  0.80923,  0.00495,  0.06096
6567, 1750, -0.38044,  0.09239,  0.05458,  0.43609,  0.88257,  0.17575,  0.3117,  0.80691,  0.00495,  0.06096
6568, 1687, -0.40006,  0.09967,  0.05197,  0.17421,  0.94041,  0.29204,  0.3126,  0.81961,  0.00495,  0.06098
6569, 1751, -0.38316,  0.09288,  0.05919,  0.32028,  0.86682,  0.38215,  0.31496,  0.80923,  0.00495,  0.06096
6570, 1687, -0.40006,  0.09967,  0.05197,  0.17421,  0.94041,  0.29204,  0.3126,  0.81961,  0.00495,  0.06098
6571, 1750, -0.38044,  0.09239,  0.05458,  0.43609,  0.88257,  0.17575,  0.3117,  0.80691,  0.00495,  0.06096
6572, 1752, -0.398,  0.10058,  0.04349,  0.21162,  0.96645,  0.14555,  0.30685,  0.81805,  0.00494,  0.06098
6573, 1749, -0.36333,  0.0771,  0.06845,  0.42346,  0.79115,  0.44132,  0.31976,  0.79525,  0.00496,  0.06094
6574, 1751, -0.38316,  0.09288,  0.05919,  0.32028,  0.86682,  0.38215,  0.31496,  0.80923,  0.00495,  0.06096
6575, 1753, -0.38554,  0.09016,  0.06355,  0.21276,  0.79061,  0.57417,  0.31825,  0.80977,  0.00496,  0.06096
6576, 1687, -0.40006,  0.09967,  0.05197,  0.17421,  0.94041,  0.29204,  0.3126,  0.81961,  0.00495,  0.06098
6577, 1753, -0.38554,  0.09016,  0.06355,  0.21276,  0.79061,  0.57417,  0.31825,  0.80977,  0.00496,  0.06096
6578, 1751, -0.38316,  0.09288,  0.05919,  0.32028,  0.86682,  0.38215,  0.31496,  0.80923,  0.00495,  0.06096
6579, 1752, -0.398,  0.10058,  0.04349,  0.21162,  0.96645,  0.14555,  0.30685,  0.81805,  0.00494,  0.06098
6580, 1683, -0.4219,  0.10372,  0.04497,  0.04329,  0.97426,  0.22122,  0.31033,  0.83193,  0.00494,  0.061
6581, 1687, -0.40006,  0.09967,  0.05197,  0.17421,  0.94041,  0.29204,  0.3126,  0.81961,  0.00495,  0.06098
6582, 1683, -0.4219,  0.10372,  0.04497,  0.04329,  0.97426,  0.22122,  0.31033,  0.83193,  0.00494,  0.061
6583, 1752, -0.398,  0.10058,  0.04349,  0.21162,  0.96645,  0.14555,  0.30685,  0.81805,  0.00494,  0.06098
6584, 1724, -0.42179,  0.10506,  0.03013,  0.10063,  0.99444,  0.03088,  0.3009,  0.83223,  0.00493,  0.061
6585, 1724, -0.42179,  0.10506,  0.03013,  0.10063,  0.99444,  0.03088,  0.3009,  0.83223,  0.00493,  0.061
6586, 1674, -0.46587,  0.10487,  0.03374, -0.11369,  0.98126,  0.15559,  0.30687,  0.85603,  0.00494,  0.06104
6587, 1683, -0.4219,  0.10372,  0.04497,  0.04329,  0.97426,  0.22122,  0.31033,  0.83193,  0.00494,  0.061
6588, 1674, -0.46587,  0.10487,  0.03374, -0.11369,  0.98126,  0.15559,  0.30687,  0.85603,  0.00494,  0.06104
6589, 1724, -0.42179,  0.10506,  0.03013,  0.10063,  0.99444,  0.03088,  0.3009,  0.83223,  0.00493,  0.061
6590, 1723, -0.46551,  0.105,  0.00968, -0.08333,  0.995, -0.0551,  0.29161,  0.85666,  0.00491,  0.06104
6591, 1672, -0.51017,  0.09603, -0.01432, -0.21517,  0.96255, -0.1649,  0.27878,  0.88067,  0.00489,  0.06108
6592, 1674, -0.46587,  0.10487,  0.03374, -0.11369,  0.98126,  0.15559,  0.30687,  0.85603,  0.00494,  0.06104
6593, 1723, -0.46551,  0.105,  0.00968, -0.08333,  0.995, -0.0551,  0.29161,  0.85666,  0.00491,  0.06104
6594, 1753, -0.38554,  0.09016,  0.06355,  0.21276,  0.79061,  0.57417,  0.31825,  0.80977,  0.00496,  0.06096
6595, 1687, -0.40006,  0.09967,  0.05197,  0.17421,  0.94041,  0.29204,  0.3126,  0.81961,  0.00495,  0.06098
6596, 1686, -0.4005,  0.09588,  0.06021,  0.17153,  0.73802,  0.65261,  0.31799,  0.81918,  0.00496,  0.06098
6597, 1672, -0.51017,  0.09603, -0.01432, -0.21517,  0.96255, -0.1649,  0.27878,  0.88067,  0.00489,  0.06108
6598, 1723, -0.46551,  0.105,  0.00968, -0.08333,  0.995, -0.0551,  0.29161,  0.85666,  0.00491,  0.06104
6599, 1722, -0.46471,  0.10262, -0.00868, -0.04097,  0.97438, -0.22113,  0.27965,  0.85732,  0.00489,  0.06104
6600, 1718, -0.46202,  0.0935, -0.03732,  0.00853,  0.9393, -0.343,  0.26165,  0.85811,  0.00486,  0.06104
6601, 1672, -0.51017,  0.09603, -0.01432, -0.21517,  0.96255, -0.1649,  0.27878,  0.88067,  0.00489,  0.06108
6602, 1722, -0.46471,  0.10262, -0.00868, -0.04097,  0.97438, -0.22113,  0.27965,  0.85732,  0.00489,  0.06104
6603, 1672, -0.51017,  0.09603, -0.01432, -0.21517,  0.96255, -0.1649,  0.27878,  0.88067,  0.00489,  0.06108
6604, 1718, -0.46202,  0.0935, -0.03732,  0.00853,  0.9393, -0.343,  0.26165,  0.85811,  0.00486,  0.06104
6605, 1682, -0.50814,  0.08175, -0.05931, -0.17057,  0.96937, -0.17671,  0.25186,  0.88523,  0.00485,  0.06108
6606, 1686, -0.4005,  0.09588,  0.06021,  0.17153,  0.73802,  0.65261,  0.31799,  0.81918,  0.00496,  0.06098
6607, 1685, -0.42136,  0.08851,  0.06682,  0.02359,  0.63644,  0.77097,  0.32703,  0.8307,  0.00497,  0.061
6608, 1754, -0.39974,  0.08837,  0.0631,  0.22951,  0.36977,  0.90033,  0.32241,  0.81808,  0.00496,  0.06098
6609, 1686, -0.4005,  0.09588,  0.06021,  0.17153,  0.73802,  0.65261,  0.31799,  0.81918,  0.00496,  0.06098
6610, 1754, -0.39974,  0.08837,  0.0631,  0.22951,  0.36977,  0.90033,  0.32241,  0.81808,  0.00496,  0.06098
6611, 1755, -0.39171,  0.08766,  0.06072,  0.29366,  0.36908,  0.88178,  0.32105,  0.81304,  0.00496,  0.06097
6612, 1639, -0.55551,  0.07004,  0.05888, -0.41857,  0.86406,  0.27966,  0.31861,  0.90662,  0.00496,  0.06112
6613, 1641, -0.50961,  0.08125,  0.06595, -0.20812,  0.88822,  0.40958,  0.32841,  0.88252,  0.00497,  0.06108
6614, 1671, -0.51009,  0.08958,  0.05299, -0.24714,  0.88275,  0.39959,  0.3189,  0.88028,  0.00496,  0.06108
6615, 1641, -0.50961,  0.08125,  0.06595, -0.20812,  0.88822,  0.40958,  0.32841,  0.88252,  0.00497,  0.06108
6616, 1673, -0.46593,  0.09794,  0.05444, -0.11701,  0.87678,  0.46643,  0.32192,  0.8565,  0.00496,  0.06104
6617, 1671, -0.51009,  0.08958,  0.05299, -0.24714,  0.88275,  0.39959,  0.3189,  0.88028,  0.00496,  0.06108
6618, 1673, -0.46593,  0.09794,  0.05444, -0.11701,  0.87678,  0.46643,  0.32192,  0.8565,  0.00496,  0.06104
6619, 1641, -0.50961,  0.08125,  0.06595, -0.20812,  0.88822,  0.40958,  0.32841,  0.88252,  0.00497,  0.06108
6620, 1646, -0.46518,  0.08506,  0.07045, -0.07616,  0.87886,  0.47096,  0.33854,  0.85837,  0.00499,  0.06104
6621, 1639, -0.55551,  0.07004,  0.05888, -0.41857,  0.86406,  0.27966,  0.31861,  0.90662,  0.00496,  0.06112
6622, 1658, -0.586,  0.06147,  0.02109, -0.6351,  0.76614,  0.09843,  0.29737,  0.92046,  0.00492,  0.06114
6623, 1644, -0.5866,  0.05158,  0.0554, -0.61627,  0.73851,  0.27353,  0.31396,  0.92477,  0.00495,  0.06115
6624, 1711, -0.45946,  0.08235, -0.08274, -0.01677,  0.97295, -0.2304,  0.23118,  0.86521,  0.00481,  0.06105
6625, 1695, -0.50527,  0.0685, -0.10617, -0.20771,  0.85095, -0.48243,  0.22069,  0.89577,  0.0048,  0.0611
6626, 1717, -0.5079,  0.08132, -0.0728, -0.18412,  0.96164, -0.20334,  0.24259,  0.88822,  0.00483,  0.06109
6627, 1695, -0.50527,  0.0685, -0.10617, -0.20771,  0.85095, -0.48243,  0.22069,  0.89577,  0.0048,  0.0611
6628, 1711, -0.45946,  0.08235, -0.08274, -0.01677,  0.97295, -0.2304,  0.23118,  0.86521,  0.00481,  0.06105
6629, 1697, -0.45712,  0.07028, -0.11731, -0.0732,  0.86437, -0.4975,  0.21076,  0.87213,  0.00478,  0.06106
6630, 1693, -0.5516,  0.05797, -0.09555, -0.38489,  0.82123, -0.42124,  0.23466,  0.91675,  0.00482,  0.06114
6631, 1717, -0.5079,  0.08132, -0.0728, -0.18412,  0.96164, -0.20334,  0.24259,  0.88822,  0.00483,  0.06109
6632, 1695, -0.50527,  0.0685, -0.10617, -0.20771,  0.85095, -0.48243,  0.22069,  0.89577,  0.0048,  0.0611
6633, 1717, -0.5079,  0.08132, -0.0728, -0.18412,  0.96164, -0.20334,  0.24259,  0.88822,  0.00483,  0.06109
6634, 1693, -0.5516,  0.05797, -0.09555, -0.38489,  0.82123, -0.42124,  0.23466,  0.91675,  0.00482,  0.06114
6635, 1680, -0.55378,  0.06934, -0.05923, -0.37579,  0.88407, -0.27786,  0.25485,  0.90992,  0.00485,  0.06112
6636, 1681, -0.64883, -0.0307, -0.04317, -0.88931,  0.43879, -0.12877,  0.26968,  0.98633,  0.00488,  0.06125
6637, 1688, -0.62037, -0.00335, -0.09652, -0.77056,  0.48727, -0.41086,  0.24429,  0.96692,  0.00484,  0.06122
6638, 1756, -0.63098, -0.03173, -0.1028, -0.80536,  0.39629, -0.44086,  0.24105,  0.98633,  0.00483,  0.06125
6639, 1757, -0.59086, -0.01208, -0.13857, -0.58104,  0.44906, -0.67877,  0.21994,  0.96786,  0.0048,  0.06122
6640, 1756, -0.63098, -0.03173, -0.1028, -0.80536,  0.39629, -0.44086,  0.24105,  0.98633,  0.00483,  0.06125
6641, 1688, -0.62037, -0.00335, -0.09652, -0.77056,  0.48727, -0.41086,  0.24429,  0.96692,  0.00484,  0.06122
6642, 1756, -0.63098, -0.03173, -0.1028, -0.80536,  0.39629, -0.44086,  0.24105,  0.98633,  0.00483,  0.06125
6643, 1757, -0.59086, -0.01208, -0.13857, -0.58104,  0.44906, -0.67877,  0.21994,  0.96786,  0.0048,  0.06122
6644, 1758, -0.59696, -0.03602, -0.14669, -0.59308,  0.38346, -0.70796,  0.21477,  0.98633,  0.00479,  0.06125
6645, 1688, -0.62037, -0.00335, -0.09652, -0.77056,  0.48727, -0.41086,  0.24429,  0.96692,  0.00484,  0.06122
6646, 1692, -0.58236,  0.00869, -0.12966, -0.5531,  0.53216, -0.64101,  0.22449,  0.95251,  0.0048,  0.06119
6647, 1757, -0.59086, -0.01208, -0.13857, -0.58104,  0.44906, -0.67877,  0.21994,  0.96786,  0.0048,  0.06122
6648, 1759, -0.54663,  0.00005, -0.1559, -0.33748,  0.50703, -0.79311,  0.20219,  0.94885,  0.00477,  0.06119
6649, 1757, -0.59086, -0.01208, -0.13857, -0.58104,  0.44906, -0.67877,  0.21994,  0.96786,  0.0048,  0.06122
6650, 1692, -0.58236,  0.00869, -0.12966, -0.5531,  0.53216, -0.64101,  0.22449,  0.95251,  0.0048,  0.06119
6651, 1757, -0.59086, -0.01208, -0.13857, -0.58104,  0.44906, -0.67877,  0.21994,  0.96786,  0.0048,  0.06122
6652, 1759, -0.54663,  0.00005, -0.1559, -0.33748,  0.50703, -0.79311,  0.20219,  0.94885,  0.00477,  0.06119
6653, 1760, -0.54625, -0.02117, -0.17063, -0.34605,  0.44682, -0.82499,  0.19424,  0.96555,  0.00475,  0.06121
6654, 1760, -0.54625, -0.02117, -0.17063, -0.34605,  0.44682, -0.82499,  0.19424,  0.96555,  0.00475,  0.06121
6655, 1758, -0.59696, -0.03602, -0.14669, -0.59308,  0.38346, -0.70796,  0.21477,  0.98633,  0.00479,  0.06125
6656, 1757, -0.59086, -0.01208, -0.13857, -0.58104,  0.44906, -0.67877,  0.21994,  0.96786,  0.0048,  0.06122
6657, 1692, -0.58236,  0.00869, -0.12966, -0.5531,  0.53216, -0.64101,  0.22449,  0.95251,  0.0048,  0.06119
6658, 1761, -0.54769,  0.02289, -0.14203, -0.34253,  0.57948, -0.73951,  0.20938,  0.93643,  0.00478,  0.06117
6659, 1759, -0.54663,  0.00005, -0.1559, -0.33748,  0.50703, -0.79311,  0.20219,  0.94885,  0.00477,  0.06119
6660, 1761, -0.54769,  0.02289, -0.14203, -0.34253,  0.57948, -0.73951,  0.20938,  0.93643,  0.00478,  0.06117
6661, 1692, -0.58236,  0.00869, -0.12966, -0.5531,  0.53216, -0.64101,  0.22449,  0.95251,  0.0048,  0.06119
6662, 1691, -0.57087,  0.02694, -0.12296, -0.50212,  0.63789, -0.58393,  0.22508,  0.94022,  0.0048,  0.06117
6663, 1762, -0.49521, -0.00206, -0.17167, -0.16259,  0.518, -0.83979,  0.1769,  0.94096,  0.00473,  0.06117
6664, 1760, -0.54625, -0.02117, -0.17063, -0.34605,  0.44682, -0.82499,  0.19424,  0.96555,  0.00475,  0.06121
6665, 1759, -0.54663,  0.00005, -0.1559, -0.33748,  0.50703, -0.79311,  0.20219,  0.94885,  0.00477,  0.06119
6666, 1761, -0.54769,  0.02289, -0.14203, -0.34253,  0.57948, -0.73951,  0.20938,  0.93643,  0.00478,  0.06117
6667, 1762, -0.49521, -0.00206, -0.17167, -0.16259,  0.518, -0.83979,  0.1769,  0.94096,  0.00473,  0.06117
6668, 1759, -0.54663,  0.00005, -0.1559, -0.33748,  0.50703, -0.79311,  0.20219,  0.94885,  0.00477,  0.06119
6669, 1760, -0.54625, -0.02117, -0.17063, -0.34605,  0.44682, -0.82499,  0.19424,  0.96555,  0.00475,  0.06121
6670, 1762, -0.49521, -0.00206, -0.17167, -0.16259,  0.518, -0.83979,  0.1769,  0.94096,  0.00473,  0.06117
6671, 1763, -0.4929, -0.02854, -0.18795, -0.17071,  0.42593, -0.8885,  0.16824,  0.96291,  0.00471,  0.06121
6672, 1762, -0.49521, -0.00206, -0.17167, -0.16259,  0.518, -0.83979,  0.1769,  0.94096,  0.00473,  0.06117
6673, 1764, -0.44366, -0.03431, -0.19764, -0.08775,  0.44385, -0.89179,  0.14501,  0.96284,  0.00467,  0.06121
6674, 1763, -0.4929, -0.02854, -0.18795, -0.17071,  0.42593, -0.8885,  0.16824,  0.96291,  0.00471,  0.06121
6675, 1764, -0.44366, -0.03431, -0.19764, -0.08775,  0.44385, -0.89179,  0.14501,  0.96284,  0.00467,  0.06121
6676, 1762, -0.49521, -0.00206, -0.17167, -0.16259,  0.518, -0.83979,  0.1769,  0.94096,  0.00473,  0.06117
6677, 1765, -0.44797, -0.00205, -0.1776, -0.07074,  0.53291, -0.84321,  0.15329,  0.93739,  0.00469,  0.06117
6678, 1763, -0.4929, -0.02854, -0.18795, -0.17071,  0.42593, -0.8885,  0.16824,  0.96291,  0.00471,  0.06121
