VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
6774, 1962, -0.19252, -0.06645,  0.03788, -0.1695, -0.89758, -0.18748,  0.93696,  0.10912,  0.01109,  0.06541
6775, 1980, -0.20803, -0.05976,  0.04283, -0.67951, -0.53074, -0.38999,  0.93035,  0.12618,  0.01109,  0.06541
6776, 1964, -0.21165, -0.05964,  0.04004, -0.71332, -0.6399, -0.02826,  0.93692,  0.12861,  0.01109,  0.06541
6777, 1980, -0.20803, -0.05976,  0.04283, -0.67951, -0.53074, -0.38999,  0.93035,  0.12618,  0.01109,  0.06541
6778, 1962, -0.19252, -0.06645,  0.03788, -0.1695, -0.89758, -0.18748,  0.93696,  0.10912,  0.01109,  0.06541
6779, 1982, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.93123,  0.10643,  0.01109,  0.06541
6780, 1960, -0.172, -0.06234,  0.04397,  0.22872, -0.90021, -0.03148,  0.933,  0.09041,  0.01109,  0.06541
6781, 1982, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.93123,  0.10643,  0.01109,  0.06541
6782, 1962, -0.19252, -0.06645,  0.03788, -0.1695, -0.89758, -0.18748,  0.93696,  0.10912,  0.01109,  0.06541
6783, 1982, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.93123,  0.10643,  0.01109,  0.06541
6784, 1960, -0.172, -0.06234,  0.04397,  0.22872, -0.90021, -0.03148,  0.933,  0.09041,  0.01109,  0.06541
6785, 1956, -0.17012, -0.06035,  0.04483,  0.38774, -0.74273, -0.3806,  0.92865,  0.08998,  0.01109,  0.06541
6786, 1959, -0.15723, -0.06617,  0.03098,  0.15989, -0.96148,  0.22357,  0.9458,  0.073,  0.01109,  0.06541
6787, 1975, -0.1802, -0.07166,  0.01138, -0.03171, -0.99928,  0.02068,  0.96796,  0.09293,  0.01109,  0.06541
6788, 1977, -0.15919, -0.07065,  0.00969,  0.08696, -0.99292,  0.08093,  0.96701,  0.07275,  0.01109,  0.06541
6789, 1975, -0.1802, -0.07166,  0.01138, -0.03171, -0.99928,  0.02068,  0.96796,  0.09293,  0.01109,  0.06541
6790, 1959, -0.15723, -0.06617,  0.03098,  0.15989, -0.96148,  0.22357,  0.9458,  0.073,  0.01109,  0.06541
6791, 1961, -0.17659, -0.07007,  0.03144,  0.10525, -0.98658,  0.12479,  0.94886,  0.09174,  0.01109,  0.06541
6792, 1976, -0.16148, -0.07012, -0.01026,  0.05193, -0.97221, -0.22826,  0.98642,  0.07314,  0.01109,  0.06541
6793, 1983, -0.1335, -0.0671,  0.01002, -0.0164, -0.98748,  0.13795,  0.9662,  0.04699,  0.01109,  0.06541
6794, 1977, -0.15919, -0.07065,  0.00969,  0.08696, -0.99292,  0.08093,  0.96701,  0.07275,  0.01109,  0.06541
6795, 1983, -0.1335, -0.0671,  0.01002, -0.0164, -0.98748,  0.13795,  0.9662,  0.04699,  0.01109,  0.06541
6796, 1959, -0.15723, -0.06617,  0.03098,  0.15989, -0.96148,  0.22357,  0.9458,  0.073,  0.01109,  0.06541
6797, 1977, -0.15919, -0.07065,  0.00969,  0.08696, -0.99292,  0.08093,  0.96701,  0.07275,  0.01109,  0.06541
6798, 1983, -0.1335, -0.0671,  0.01002, -0.0164, -0.98748,  0.13795,  0.9662,  0.04699,  0.01109,  0.06541
6799, 1976, -0.16148, -0.07012, -0.01026,  0.05193, -0.97221, -0.22826,  0.98642,  0.07314,  0.01109,  0.06541
6800, 1984, -0.13529, -0.06756, -0.01001, -0.04402, -0.98051, -0.17684,  0.98642,  0.04699,  0.01109,  0.06541
6801, 1984, -0.13529, -0.06756, -0.01001, -0.04402, -0.98051, -0.17684,  0.98642,  0.04699,  0.01109,  0.06541
6802, 1985, -0.10369, -0.07111,  0.01184, -0.19931, -0.95195,  0.21951,  0.96548,  0.01809,  0.01109,  0.06542
6803, 1983, -0.1335, -0.0671,  0.01002, -0.0164, -0.98748,  0.13795,  0.9662,  0.04699,  0.01109,  0.06541
6804, 1985, -0.10369, -0.07111,  0.01184, -0.19931, -0.95195,  0.21951,  0.96548,  0.01809,  0.01109,  0.06542
6805, 1984, -0.13529, -0.06756, -0.01001, -0.04402, -0.98051, -0.17684,  0.98642,  0.04699,  0.01109,  0.06541
6806, 1986, -0.10452, -0.07354, -0.01013, -0.22525, -0.96379, -0.12221,  0.98642,  0.01815,  0.01109,  0.06542
6807, 1959, -0.15723, -0.06617,  0.03098,  0.15989, -0.96148,  0.22357,  0.9458,  0.073,  0.01109,  0.06541
6808, 1983, -0.1335, -0.0671,  0.01002, -0.0164, -0.98748,  0.13795,  0.9662,  0.04699,  0.01109,  0.06541
6809, 1957, -0.13222, -0.06151,  0.03163,  0.03313, -0.92513,  0.37004,  0.94402,  0.04699,  0.01109,  0.06541
6810, 1985, -0.10369, -0.07111,  0.01184, -0.19931, -0.95195,  0.21951,  0.96548,  0.01809,  0.01109,  0.06542
6811, 1957, -0.13222, -0.06151,  0.03163,  0.03313, -0.92513,  0.37004,  0.94402,  0.04699,  0.01109,  0.06541
6812, 1983, -0.1335, -0.0671,  0.01002, -0.0164, -0.98748,  0.13795,  0.9662,  0.04699,  0.01109,  0.06541
6813, 1957, -0.13222, -0.06151,  0.03163,  0.03313, -0.92513,  0.37004,  0.94402,  0.04699,  0.01109,  0.06541
6814, 1985, -0.10369, -0.07111,  0.01184, -0.19931, -0.95195,  0.21951,  0.96548,  0.01809,  0.01109,  0.06542
6815, 1987, -0.10312, -0.06238,  0.0347, -0.19133, -0.86966,  0.44786,  0.94303,  0.01809,  0.01109,  0.06542
6816, 1952, -0.10289, -0.04579,  0.05908, -0.27461, -0.59352,  0.75172,  0.91676,  0.01837,  0.01109,  0.06542
6817, 1957, -0.13222, -0.06151,  0.03163,  0.03313, -0.92513,  0.37004,  0.94402,  0.04699,  0.01109,  0.06541
6818, 1987, -0.10312, -0.06238,  0.0347, -0.19133, -0.86966,  0.44786,  0.94303,  0.01809,  0.01109,  0.06542
6819, 1988, -0.15802, -0.03881,  0.06535,  0.92756, -0.13037,  0.29985,  0.7247,  0.57272,  0.0111,  0.0654
6820, 1989, -0.16255, -0.04385,  0.09288,  0.2819,  0.79597,  0.53568,  0.70087,  0.56351,  0.0111,  0.0654
6821, 1990, -0.14901, -0.04972,  0.0734,  0.46515,  0.84798, -0.2541,  0.72695,  0.55813,  0.0111,  0.0654
6822, 1989, -0.16255, -0.04385,  0.09288,  0.2819,  0.79597,  0.53568,  0.70087,  0.56351,  0.0111,  0.0654
6823, 1988, -0.15802, -0.03881,  0.06535,  0.92756, -0.13037,  0.29985,  0.7247,  0.57272,  0.0111,  0.0654
6824, 1991, -0.17296, -0.02092,  0.07994, -0.05184,  0.23707,  0.85259,  0.69441,  0.58218,  0.0111,  0.0654
6825, 1991, -0.17296, -0.02092,  0.07994, -0.05184,  0.23707,  0.85259,  0.69441,  0.58218,  0.0111,  0.0654
6826, 1992, -0.18065, -0.04922,  0.09257, -0.36189,  0.29325,  0.88489,  0.67724,  0.57299,  0.0111,  0.0654
6827, 1989, -0.16255, -0.04385,  0.09288,  0.2819,  0.79597,  0.53568,  0.70087,  0.56351,  0.0111,  0.0654
6828, 1992, -0.18065, -0.04922,  0.09257, -0.36189,  0.29325,  0.88489,  0.67724,  0.57299,  0.0111,  0.0654
6829, 1991, -0.17296, -0.02092,  0.07994, -0.05184,  0.23707,  0.85259,  0.69441,  0.58218,  0.0111,  0.0654
6830, 1993, -0.1898, -0.02686,  0.07695, -0.39412,  0.32158,  0.77546,  0.67635,  0.5968,  0.0111,  0.0654
6831, 1993, -0.1898, -0.02686,  0.07695, -0.39412,  0.32158,  0.77546,  0.67635,  0.5968,  0.0111,  0.0654
6832, 1994, -0.19945, -0.06028,  0.0849, -0.75471,  0.03346,  0.6552,  0.64989,  0.57944,  0.0111,  0.0654
6833, 1992, -0.18065, -0.04922,  0.09257, -0.36189,  0.29325,  0.88489,  0.67724,  0.57299,  0.0111,  0.0654
6834, 1994, -0.19945, -0.06028,  0.0849, -0.75471,  0.03346,  0.6552,  0.64989,  0.57944,  0.0111,  0.0654
6835, 1993, -0.1898, -0.02686,  0.07695, -0.39412,  0.32158,  0.77546,  0.67635,  0.5968,  0.0111,  0.0654
6836, 1995, -0.211, -0.04042,  0.07465, -0.81509,  0.27558,  0.48413,  0.64886,  0.60624,  0.0111,  0.0654
6837, 1995, -0.211, -0.04042,  0.07465, -0.81509,  0.27558,  0.48413,  0.64886,  0.60624,  0.0111,  0.0654
6838, 1996, -0.20432, -0.07033,  0.06665, -0.92097, -0.38631,  0.05076,  0.62414,  0.58286,  0.0111,  0.0654
6839, 1994, -0.19945, -0.06028,  0.0849, -0.75471,  0.03346,  0.6552,  0.64989,  0.57944,  0.0111,  0.0654
6840, 1996, -0.20432, -0.07033,  0.06665, -0.92097, -0.38631,  0.05076,  0.62414,  0.58286,  0.0111,  0.0654
6841, 1995, -0.211, -0.04042,  0.07465, -0.81509,  0.27558,  0.48413,  0.64886,  0.60624,  0.0111,  0.0654
6842, 1997, -0.21704, -0.0512,  0.05804, -0.99102, -0.07671,  0.00127,  0.62405,  0.61153,  0.0111,  0.0654
6843, 1998, -0.19876, -0.09355,  0.07835, -0.75634, -0.62737,  0.18534,  0.62469,  0.55377,  0.0111,  0.0654
6844, 1994, -0.19945, -0.06028,  0.0849, -0.75471,  0.03346,  0.6552,  0.64989,  0.57944,  0.0111,  0.0654
6845, 1996, -0.20432, -0.07033,  0.06665, -0.92097, -0.38631,  0.05076,  0.62414,  0.58286,  0.0111,  0.0654
6846, 1994, -0.19945, -0.06028,  0.0849, -0.75471,  0.03346,  0.6552,  0.64989,  0.57944,  0.0111,  0.0654
6847, 1998, -0.19876, -0.09355,  0.07835, -0.75634, -0.62737,  0.18534,  0.62469,  0.55377,  0.0111,  0.0654
6848, 1999, -0.19507, -0.07964,  0.09689, -0.62765, -0.20569,  0.75083,  0.64591,  0.55367,  0.0111,  0.0654
6849, 1999, -0.19507, -0.07964,  0.09689, -0.62765, -0.20569,  0.75083,  0.64591,  0.55367,  0.0111,  0.0654
6850, 1992, -0.18065, -0.04922,  0.09257, -0.36189,  0.29325,  0.88489,  0.67724,  0.57299,  0.0111,  0.0654
6851, 1994, -0.19945, -0.06028,  0.0849, -0.75471,  0.03346,  0.6552,  0.64989,  0.57944,  0.0111,  0.0654
6852, 2000, -0.17194, -0.05916,  0.10231, -0.13634,  0.2519,  0.9581,  0.67861,  0.55277,  0.0111,  0.0654
6853, 1989, -0.16255, -0.04385,  0.09288,  0.2819,  0.79597,  0.53568,  0.70087,  0.56351,  0.0111,  0.0654
6854, 1992, -0.18065, -0.04922,  0.09257, -0.36189,  0.29325,  0.88489,  0.67724,  0.57299,  0.0111,  0.0654
6855, 1992, -0.18065, -0.04922,  0.09257, -0.36189,  0.29325,  0.88489,  0.67724,  0.57299,  0.0111,  0.0654
6856, 1999, -0.19507, -0.07964,  0.09689, -0.62765, -0.20569,  0.75083,  0.64591,  0.55367,  0.0111,  0.0654
6857, 2000, -0.17194, -0.05916,  0.10231, -0.13634,  0.2519,  0.9581,  0.67861,  0.55277,  0.0111,  0.0654
6858, 1989, -0.16255, -0.04385,  0.09288,  0.2819,  0.79597,  0.53568,  0.70087,  0.56351,  0.0111,  0.0654
6859, 2000, -0.17194, -0.05916,  0.10231, -0.13634,  0.2519,  0.9581,  0.67861,  0.55277,  0.0111,  0.0654
6860, 2001, -0.15417, -0.04894,  0.09756,  0.41003,  0.5734,  0.70928,  0.70443,  0.55119,  0.0111,  0.0654
6861, 2002, -0.19555, -0.07569,  0.04963, -0.55274, -0.55426, -0.62232,  0.59997,  0.58057,  0.0111,  0.0654
6862, 1998, -0.19876, -0.09355,  0.07835, -0.75634, -0.62737,  0.18534,  0.62469,  0.55377,  0.0111,  0.0654
6863, 1996, -0.20432, -0.07033,  0.06665, -0.92097, -0.38631,  0.05076,  0.62414,  0.58286,  0.0111,  0.0654
6864, 1998, -0.19876, -0.09355,  0.07835, -0.75634, -0.62737,  0.18534,  0.62469,  0.55377,  0.0111,  0.0654
6865, 2002, -0.19555, -0.07569,  0.04963, -0.55274, -0.55426, -0.62232,  0.59997,  0.58057,  0.0111,  0.0654
6866, 2003, -0.19, -0.09772,  0.05711, -0.41051, -0.76526, -0.49584,  0.60405,  0.55445,  0.0111,  0.0654
6867, 2004, -0.17357, -0.07127,  0.04275,  0.09748, -0.40032, -0.91117,  0.57231,  0.57284,  0.0111,  0.0654
6868, 2003, -0.19, -0.09772,  0.05711, -0.41051, -0.76526, -0.49584,  0.60405,  0.55445,  0.0111,  0.0654
6869, 2002, -0.19555, -0.07569,  0.04963, -0.55274, -0.55426, -0.62232,  0.59997,  0.58057,  0.0111,  0.0654
6870, 2003, -0.19, -0.09772,  0.05711, -0.41051, -0.76526, -0.49584,  0.60405,  0.55445,  0.0111,  0.0654
6871, 2004, -0.17357, -0.07127,  0.04275,  0.09748, -0.40032, -0.91117,  0.57231,  0.57284,  0.0111,  0.0654
6872, 2005, -0.16344, -0.08359,  0.04643,  0.25103, -0.47101, -0.84566,  0.5714,  0.55252,  0.0111,  0.0654
6873, 2006, -0.15528, -0.06263,  0.04809,  0.53519,  0.34008, -0.77325,  0.54649,  0.56224,  0.0111,  0.0654
6874, 2005, -0.16344, -0.08359,  0.04643,  0.25103, -0.47101, -0.84566,  0.5714,  0.55252,  0.0111,  0.0654
6875, 2004, -0.17357, -0.07127,  0.04275,  0.09748, -0.40032, -0.91117,  0.57231,  0.57284,  0.0111,  0.0654
6876, 2004, -0.17357, -0.07127,  0.04275,  0.09748, -0.40032, -0.91117,  0.57231,  0.57284,  0.0111,  0.0654
6877, 2007, -0.17012, -0.06035,  0.04483,  0.38774, -0.74273, -0.3806,  0.55517,  0.5849,  0.0111,  0.0654
6878, 2006, -0.15528, -0.06263,  0.04809,  0.53519,  0.34008, -0.77325,  0.54649,  0.56224,  0.0111,  0.0654
6879, 2008, -0.15802, -0.03881,  0.06535,  0.92756, -0.13037,  0.29985,  0.51499,  0.56936,  0.0111,  0.0654
6880, 2006, -0.15528, -0.06263,  0.04809,  0.53519,  0.34008, -0.77325,  0.54649,  0.56224,  0.0111,  0.0654
6881, 2007, -0.17012, -0.06035,  0.04483,  0.38774, -0.74273, -0.3806,  0.55517,  0.5849,  0.0111,  0.0654
6882, 2006, -0.15528, -0.06263,  0.04809,  0.53519,  0.34008, -0.77325,  0.54649,  0.56224,  0.0111,  0.0654
6883, 2008, -0.15802, -0.03881,  0.06535,  0.92756, -0.13037,  0.29985,  0.51499,  0.56936,  0.0111,  0.0654
6884, 2009, -0.14901, -0.04972,  0.0734,  0.46515,  0.84798, -0.2541,  0.514,  0.55474,  0.0111,  0.0654
6885, 2007, -0.17012, -0.06035,  0.04483,  0.38774, -0.74273, -0.3806,  0.55517,  0.5849,  0.0111,  0.0654
6886, 2004, -0.17357, -0.07127,  0.04275,  0.09748, -0.40032, -0.91117,  0.57231,  0.57284,  0.0111,  0.0654
6887, 2010, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.57313,  0.60082,  0.0111,  0.0654
6888, 2002, -0.19555, -0.07569,  0.04963, -0.55274, -0.55426, -0.62232,  0.59997,  0.58057,  0.0111,  0.0654
6889, 2010, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.57313,  0.60082,  0.0111,  0.0654
6890, 2004, -0.17357, -0.07127,  0.04275,  0.09748, -0.40032, -0.91117,  0.57231,  0.57284,  0.0111,  0.0654
6891, 2005, -0.16344, -0.08359,  0.04643,  0.25103, -0.47101, -0.84566,  0.5714,  0.55252,  0.0111,  0.0654
6892, 2006, -0.15528, -0.06263,  0.04809,  0.53519,  0.34008, -0.77325,  0.54649,  0.56224,  0.0111,  0.0654
6893, 2011, -0.14626, -0.06803,  0.0506,  0.66332,  0.11166, -0.73996,  0.54312,  0.54995,  0.0111,  0.0654
6894, 2012, -0.20863, -0.06067,  0.04339, -0.68786, -0.49001, -0.45838,  0.60086,  0.60838,  0.0111,  0.0654
6895, 1996, -0.20432, -0.07033,  0.06665, -0.92097, -0.38631,  0.05076,  0.62414,  0.58286,  0.0111,  0.0654
6896, 1997, -0.21704, -0.0512,  0.05804, -0.99102, -0.07671,  0.00127,  0.62405,  0.61153,  0.0111,  0.0654
6897, 1996, -0.20432, -0.07033,  0.06665, -0.92097, -0.38631,  0.05076,  0.62414,  0.58286,  0.0111,  0.0654
6898, 2012, -0.20863, -0.06067,  0.04339, -0.68786, -0.49001, -0.45838,  0.60086,  0.60838,  0.0111,  0.0654
6899, 2002, -0.19555, -0.07569,  0.04963, -0.55274, -0.55426, -0.62232,  0.59997,  0.58057,  0.0111,  0.0654
6900, 2010, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.57313,  0.60082,  0.0111,  0.0654
6901, 2002, -0.19555, -0.07569,  0.04963, -0.55274, -0.55426, -0.62232,  0.59997,  0.58057,  0.0111,  0.0654
6902, 2012, -0.20863, -0.06067,  0.04339, -0.68786, -0.49001, -0.45838,  0.60086,  0.60838,  0.0111,  0.0654
6903, 2010, -0.18838, -0.0659,  0.03892, -0.06426, -0.78522, -0.48963,  0.57313,  0.60082,  0.0111,  0.0654
6904, 2012, -0.20863, -0.06067,  0.04339, -0.68786, -0.49001, -0.45838,  0.60086,  0.60838,  0.0111,  0.0654
6905, 2013, -0.20803, -0.05976,  0.04283, -0.67951, -0.53074, -0.38999,  0.59739,  0.61534,  0.0111,  0.0654
6906, 1997, -0.21704, -0.0512,  0.05804, -0.99102, -0.07671,  0.00127,  0.62405,  0.61153,  0.0111,  0.0654
6907, 2013, -0.20803, -0.05976,  0.04283, -0.67951, -0.53074, -0.38999,  0.59739,  0.61534,  0.0111,  0.0654
6908, 2012, -0.20863, -0.06067,  0.04339, -0.68786, -0.49001, -0.45838,  0.60086,  0.60838,  0.0111,  0.0654
6909, 2013, -0.20803, -0.05976,  0.04283, -0.67951, -0.53074, -0.38999,  0.59739,  0.61534,  0.0111,  0.0654
6910, 1997, -0.21704, -0.0512,  0.05804, -0.99102, -0.07671,  0.00127,  0.62405,  0.61153,  0.0111,  0.0654
6911, 2014, -0.21436, -0.0468,  0.055, -0.99543,  0.03861, -0.01674,  0.62408,  0.61979,  0.0111,  0.0654
6912, 1997, -0.21704, -0.0512,  0.05804, -0.99102, -0.07671,  0.00127,  0.62405,  0.61153,  0.0111,  0.0654
6913, 2015, -0.20789, -0.03419,  0.06999, -0.76633,  0.37772,  0.48038,  0.65304,  0.61242,  0.0111,  0.0654
6914, 2014, -0.21436, -0.0468,  0.055, -0.99543,  0.03861, -0.01674,  0.62408,  0.61979,  0.0111,  0.0654
6915, 2015, -0.20789, -0.03419,  0.06999, -0.76633,  0.37772,  0.48038,  0.65304,  0.61242,  0.0111,  0.0654
6916, 1997, -0.21704, -0.0512,  0.05804, -0.99102, -0.07671,  0.00127,  0.62405,  0.61153,  0.0111,  0.0654
6917, 1995, -0.211, -0.04042,  0.07465, -0.81509,  0.27558,  0.48413,  0.64886,  0.60624,  0.0111,  0.0654
6918, 2011, -0.14626, -0.06803,  0.0506,  0.66332,  0.11166, -0.73996,  0.54312,  0.54995,  0.0111,  0.0654
6919, 2016, -0.15953, -0.08764,  0.05339,  0.47839, -0.75909, -0.44151,  0.5723,  0.54077,  0.0111,  0.0654
6920, 2005, -0.16344, -0.08359,  0.04643,  0.25103, -0.47101, -0.84566,  0.5714,  0.55252,  0.0111,  0.0654
6921, 2016, -0.15953, -0.08764,  0.05339,  0.47839, -0.75909, -0.44151,  0.5723,  0.54077,  0.0111,  0.0654
6922, 2011, -0.14626, -0.06803,  0.0506,  0.66332,  0.11166, -0.73996,  0.54312,  0.54995,  0.0111,  0.0654
6923, 2017, -0.1411, -0.0714,  0.05865,  0.92289, -0.22881, -0.30971,  0.54325,  0.53983,  0.0111,  0.0654
6924, 2017, -0.1411, -0.0714,  0.05865,  0.92289, -0.22881, -0.30971,  0.54325,  0.53983,  0.0111,  0.0654
6925, 2018, -0.15684, -0.08784,  0.06195,  0.55984, -0.80615, -0.1916,  0.572,  0.53014,  0.0111,  0.0654
6926, 2016, -0.15953, -0.08764,  0.05339,  0.47839, -0.75909, -0.44151,  0.5723,  0.54077,  0.0111,  0.0654
6927, 2018, -0.15684, -0.08784,  0.06195,  0.55984, -0.80615, -0.1916,  0.572,  0.53014,  0.0111,  0.0654
6928, 2017, -0.1411, -0.0714,  0.05865,  0.92289, -0.22881, -0.30971,  0.54325,  0.53983,  0.0111,  0.0654
6929, 2019, -0.1454, -0.07723,  0.06435,  0.78603, -0.61717, -0.03552,  0.54822,  0.53065,  0.0111,  0.0654
6930, 2020, -0.16902, -0.09443,  0.06843,  0.33136, -0.94223,  0.04903,  0.59798,  0.52887,  0.0111,  0.0654
6931, 2016, -0.15953, -0.08764,  0.05339,  0.47839, -0.75909, -0.44151,  0.5723,  0.54077,  0.0111,  0.0654
6932, 2018, -0.15684, -0.08784,  0.06195,  0.55984, -0.80615, -0.1916,  0.572,  0.53014,  0.0111,  0.0654
6933, 2016, -0.15953, -0.08764,  0.05339,  0.47839, -0.75909, -0.44151,  0.5723,  0.54077,  0.0111,  0.0654
6934, 2020, -0.16902, -0.09443,  0.06843,  0.33136, -0.94223,  0.04903,  0.59798,  0.52887,  0.0111,  0.0654
6935, 2021, -0.18176, -0.0992,  0.06282,  0.13159, -0.98486, -0.11288,  0.60301,  0.54401,  0.0111,  0.0654
6936, 2022, -0.1749, -0.09101,  0.08179,  0.30121, -0.87299,  0.38363,  0.62549,  0.5269,  0.0111,  0.0654
6937, 2021, -0.18176, -0.0992,  0.06282,  0.13159, -0.98486, -0.11288,  0.60301,  0.54401,  0.0111,  0.0654
6938, 2020, -0.16902, -0.09443,  0.06843,  0.33136, -0.94223,  0.04903,  0.59798,  0.52887,  0.0111,  0.0654
6939, 2021, -0.18176, -0.0992,  0.06282,  0.13159, -0.98486, -0.11288,  0.60301,  0.54401,  0.0111,  0.0654
6940, 2022, -0.1749, -0.09101,  0.08179,  0.30121, -0.87299,  0.38363,  0.62549,  0.5269,  0.0111,  0.0654
6941, 2023, -0.1887, -0.0961,  0.08206, -0.07483, -0.90453,  0.4198,  0.6256,  0.54254,  0.0111,  0.0654
6942, 2024, -0.1723, -0.08269,  0.09461,  0.20256, -0.60443,  0.77047,  0.65312,  0.52878,  0.0111,  0.0654
6943, 2023, -0.1887, -0.0961,  0.08206, -0.07483, -0.90453,  0.4198,  0.6256,  0.54254,  0.0111,  0.0654
6944, 2022, -0.1749, -0.09101,  0.08179,  0.30121, -0.87299,  0.38363,  0.62549,  0.5269,  0.0111,  0.0654
6945, 2023, -0.1887, -0.0961,  0.08206, -0.07483, -0.90453,  0.4198,  0.6256,  0.54254,  0.0111,  0.0654
6946, 2024, -0.1723, -0.08269,  0.09461,  0.20256, -0.60443,  0.77047,  0.65312,  0.52878,  0.0111,  0.0654
6947, 2025, -0.18635, -0.08322,  0.09733, -0.07591, -0.54227,  0.83677,  0.64759,  0.54357,  0.0111,  0.0654
6948, 2026, -0.16233, -0.07217,  0.09789,  0.28935, -0.38482,  0.87646,  0.67757,  0.53117,  0.0111,  0.0654
6949, 2025, -0.18635, -0.08322,  0.09733, -0.07591, -0.54227,  0.83677,  0.64759,  0.54357,  0.0111,  0.0654
6950, 2024, -0.1723, -0.08269,  0.09461,  0.20256, -0.60443,  0.77047,  0.65312,  0.52878,  0.0111,  0.0654
6951, 2025, -0.18635, -0.08322,  0.09733, -0.07591, -0.54227,  0.83677,  0.64759,  0.54357,  0.0111,  0.0654
6952, 2026, -0.16233, -0.07217,  0.09789,  0.28935, -0.38482,  0.87646,  0.67757,  0.53117,  0.0111,  0.0654
6953, 2027, -0.16693, -0.06642,  0.10196,  0.17564, -0.16695,  0.97019,  0.67769,  0.54128,  0.0111,  0.0654
6954, 2028, -0.15062, -0.06465,  0.09532,  0.58503, -0.2316,  0.77724,  0.69819,  0.533,  0.0111,  0.0654
6955, 2027, -0.16693, -0.06642,  0.10196,  0.17564, -0.16695,  0.97019,  0.67769,  0.54128,  0.0111,  0.0654
6956, 2026, -0.16233, -0.07217,  0.09789,  0.28935, -0.38482,  0.87646,  0.67757,  0.53117,  0.0111,  0.0654
6957, 2027, -0.16693, -0.06642,  0.10196,  0.17564, -0.16695,  0.97019,  0.67769,  0.54128,  0.0111,  0.0654
6958, 2028, -0.15062, -0.06465,  0.09532,  0.58503, -0.2316,  0.77724,  0.69819,  0.533,  0.0111,  0.0654
6959, 2029, -0.14753, -0.05674,  0.09513,  0.72235,  0.11751,  0.68147,  0.7043,  0.5408,  0.0111,  0.0654
6960, 2025, -0.18635, -0.08322,  0.09733, -0.07591, -0.54227,  0.83677,  0.64759,  0.54357,  0.0111,  0.0654
6961, 1998, -0.19876, -0.09355,  0.07835, -0.75634, -0.62737,  0.18534,  0.62469,  0.55377,  0.0111,  0.0654
6962, 2023, -0.1887, -0.0961,  0.08206, -0.07483, -0.90453,  0.4198,  0.6256,  0.54254,  0.0111,  0.0654
6963, 1998, -0.19876, -0.09355,  0.07835, -0.75634, -0.62737,  0.18534,  0.62469,  0.55377,  0.0111,  0.0654
6964, 2025, -0.18635, -0.08322,  0.09733, -0.07591, -0.54227,  0.83677,  0.64759,  0.54357,  0.0111,  0.0654
6965, 1999, -0.19507, -0.07964,  0.09689, -0.62765, -0.20569,  0.75083,  0.64591,  0.55367,  0.0111,  0.0654
6966, 2027, -0.16693, -0.06642,  0.10196,  0.17564, -0.16695,  0.97019,  0.67769,  0.54128,  0.0111,  0.0654
6967, 1999, -0.19507, -0.07964,  0.09689, -0.62765, -0.20569,  0.75083,  0.64591,  0.55367,  0.0111,  0.0654
6968, 2025, -0.18635, -0.08322,  0.09733, -0.07591, -0.54227,  0.83677,  0.64759,  0.54357,  0.0111,  0.0654
6969, 2029, -0.14753, -0.05674,  0.09513,  0.72235,  0.11751,  0.68147,  0.7043,  0.5408,  0.0111,  0.0654
6970, 2000, -0.17194, -0.05916,  0.10231, -0.13634,  0.2519,  0.9581,  0.67861,  0.55277,  0.0111,  0.0654
6971, 2027, -0.16693, -0.06642,  0.10196,  0.17564, -0.16695,  0.97019,  0.67769,  0.54128,  0.0111,  0.0654
6972, 1999, -0.19507, -0.07964,  0.09689, -0.62765, -0.20569,  0.75083,  0.64591,  0.55367,  0.0111,  0.0654
6973, 2027, -0.16693, -0.06642,  0.10196,  0.17564, -0.16695,  0.97019,  0.67769,  0.54128,  0.0111,  0.0654
6974, 2000, -0.17194, -0.05916,  0.10231, -0.13634,  0.2519,  0.9581,  0.67861,  0.55277,  0.0111,  0.0654
6975, 2000, -0.17194, -0.05916,  0.10231, -0.13634,  0.2519,  0.9581,  0.67861,  0.55277,  0.0111,  0.0654
6976, 2029, -0.14753, -0.05674,  0.09513,  0.72235,  0.11751,  0.68147,  0.7043,  0.5408,  0.0111,  0.0654
6977, 2001, -0.15417, -0.04894,  0.09756,  0.41003,  0.5734,  0.70928,  0.70443,  0.55119,  0.0111,  0.0654
6978, 2023, -0.1887, -0.0961,  0.08206, -0.07483, -0.90453,  0.4198,  0.6256,  0.54254,  0.0111,  0.0654
6979, 2003, -0.19, -0.09772,  0.05711, -0.41051, -0.76526, -0.49584,  0.60405,  0.55445,  0.0111,  0.0654
6980, 2021, -0.18176, -0.0992,  0.06282,  0.13159, -0.98486, -0.11288,  0.60301,  0.54401,  0.0111,  0.0654
