VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
387, 199, -0.03631,  0.02001,  0.46598,  0.00, -1.00,  0.00, -0.01832,  0.00,  0.99983,  1.00,  0.76553,  0.10961
388, 198, -0.14412,  0.02001,  0.51974,  0.00, -1.00,  0.00, -0.00112,  0.00,  1.00,  1.00,  0.77431,  0.07868
389, 201, -0.03631,  0.02001,  0.57795,  0.00, -1.00,  0.00,  0.01824,  0.00,  0.99983,  1.00,  0.79067,  0.10961
390, 202, -0.34346,  0.02001,  0.61754,  0.00, -1.00,  0.00,  0.0113,  0.00,  0.99994,  1.00,  0.79067,  0.01849
391, 201, -0.03631,  0.02001,  0.57795,  0.00, -1.00,  0.00,  0.01824,  0.00,  0.99983,  1.00,  0.79067,  0.10961
392, 198, -0.14412,  0.02001,  0.51974,  0.00, -1.00,  0.00, -0.00112,  0.00,  1.00,  1.00,  0.77431,  0.07868
393, 202, -0.34346,  0.02001,  0.61754,  0.00, -1.00,  0.00,  0.0113,  0.00,  0.99994,  1.00,  0.79067,  0.01849
394, 198, -0.14412,  0.02001,  0.51974,  0.00, -1.00,  0.00, -0.00112,  0.00,  1.00,  1.00,  0.77431,  0.07868
395, 203, -0.34346,  0.02001,  0.53697,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.77404,  0.01849
396, 204, -0.09961,  0.02001,  0.71788,  0.00, -1.00,  0.00,  0.06213,  0.00,  0.99807,  1.00,  0.7707,  0.0909
397, 205, -0.09944,  0.02001,  0.77335,  0.00, -1.00,  0.00,  0.06915,  0.00,  0.99761,  1.00,  0.78206,  0.08974
398, 206, -0.03611,  0.02001,  0.77335,  0.00, -1.00,  0.00,  0.03162,  0.00,  0.9995,  1.00,  0.78342,  0.10961
399, 204, -0.09961,  0.02001,  0.71788,  0.00, -1.00,  0.00,  0.06213,  0.00,  0.99807,  1.00,  0.7707,  0.0909
400, 206, -0.03611,  0.02001,  0.77335,  0.00, -1.00,  0.00,  0.03162,  0.00,  0.9995,  1.00,  0.78342,  0.10961
401, 207, -0.03611,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.01408,  0.00,  0.9999,  1.00,  0.75665,  0.10961
402, 204, -0.09961,  0.02001,  0.71788,  0.00, -1.00,  0.00,  0.06213,  0.00,  0.99807,  1.00,  0.7707,  0.0909
403, 207, -0.03611,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.01408,  0.00,  0.9999,  1.00,  0.75665,  0.10961
404, 208, -0.16124,  0.02001,  0.71778,  0.00, -1.00,  0.00,  0.09587,  0.00,  0.99539,  1.00,  0.76951,  0.07473
405, 208, -0.16124,  0.02001,  0.71778,  0.00, -1.00,  0.00,  0.09587,  0.00,  0.99539,  1.00,  0.76951,  0.07473
406, 207, -0.03611,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.01408,  0.00,  0.9999,  1.00,  0.75665,  0.10961
407, 209, -0.34371,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.13163,  0.00,  0.9913,  1.00,  0.74896,  0.01849
408, 208, -0.16124,  0.02001,  0.71778,  0.00, -1.00,  0.00,  0.09587,  0.00,  0.99539,  1.00,  0.76951,  0.07473
409, 209, -0.34371,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.13163,  0.00,  0.9913,  1.00,  0.74896,  0.01849
410, 210, -0.22659,  0.02001,  0.71767,  0.00, -1.00,  0.00, -0.10385,  0.00,  0.99459,  1.00,  0.76824,  0.05758
411, 208, -0.16124,  0.02001,  0.71778,  0.00, -1.00,  0.00,  0.09587,  0.00,  0.99539,  1.00,  0.76951,  0.07473
412, 210, -0.22659,  0.02001,  0.71767,  0.00, -1.00,  0.00, -0.10385,  0.00,  0.99459,  1.00,  0.76824,  0.05758
413, 211, -0.22638,  0.02001,  0.76485,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.7779,  0.05662
414, 208, -0.16124,  0.02001,  0.71778,  0.00, -1.00,  0.00,  0.09587,  0.00,  0.99539,  1.00,  0.76951,  0.07473
415, 211, -0.22638,  0.02001,  0.76485,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.7779,  0.05662
416, 212, -0.16125,  0.02001,  0.76485,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.77914,  0.07371
417, 210, -0.22659,  0.02001,  0.71767,  0.00, -1.00,  0.00, -0.10385,  0.00,  0.99459,  1.00,  0.76824,  0.05758
418, 209, -0.34371,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.13163,  0.00,  0.9913,  1.00,  0.74896,  0.01849
419, 213, -0.2777,  0.02001,  0.71767,  0.00, -1.00,  0.00, -0.16641,  0.00,  0.98606,  1.00,  0.76726,  0.04417
420, 213, -0.2777,  0.02001,  0.71767,  0.00, -1.00,  0.00, -0.16641,  0.00,  0.98606,  1.00,  0.76726,  0.04417
421, 209, -0.34371,  0.02001,  0.64256,  0.00, -1.00,  0.00, -0.13163,  0.00,  0.9913,  1.00,  0.74896,  0.01849
422, 214, -0.34371,  0.02001,  0.77332,  0.00, -1.00,  0.00,  0.06216,  0.00,  0.99807,  1.00,  0.79126,  0.01735
423, 213, -0.2777,  0.02001,  0.71767,  0.00, -1.00,  0.00, -0.16641,  0.00,  0.98606,  1.00,  0.76726,  0.04417
424, 214, -0.34371,  0.02001,  0.77332,  0.00, -1.00,  0.00,  0.06216,  0.00,  0.99807,  1.00,  0.79126,  0.01735
425, 215, -0.2777,  0.02001,  0.77332,  0.00, -1.00,  0.00,  0.11231,  0.00,  0.99367,  1.00,  0.79251,  0.04183
426, 216, -0.3431,  0.02001,  0.86163,  0.00, -1.00,  0.00, -0.01717,  0.00,  0.99985,  1.00,  0.76355,  0.01849
427, 217, -0.21035,  0.02001,  0.90185,  0.00, -1.00,  0.00,  0.03244,  0.00,  0.99947,  1.00,  0.77431,  0.06107
428, 218, -0.16397,  0.02001,  0.8618,  0.00, -1.00,  0.00, -0.06184,  0.00,  0.99809,  1.00,  0.76699,  0.07411
429, 218, -0.16397,  0.02001,  0.8618,  0.00, -1.00,  0.00, -0.06184,  0.00,  0.99809,  1.00,  0.76699,  0.07411
430, 217, -0.21035,  0.02001,  0.90185,  0.00, -1.00,  0.00,  0.03244,  0.00,  0.99947,  1.00,  0.77431,  0.06107
431, 219, -0.03486,  0.02001,  0.90134,  0.00, -1.00,  0.00,  0.00304,  0.00,  1.00,  1.00,  0.77769,  0.10961
432, 216, -0.3431,  0.02001,  0.86163,  0.00, -1.00,  0.00, -0.01717,  0.00,  0.99985,  1.00,  0.76355,  0.01849
433, 218, -0.16397,  0.02001,  0.8618,  0.00, -1.00,  0.00, -0.06184,  0.00,  0.99809,  1.00,  0.76699,  0.07411
434, 220, -0.03486,  0.02001,  0.79853,  0.00, -1.00,  0.00, -0.04107,  0.00,  0.99916,  1.00,  0.75665,  0.10961
435, 216, -0.3431,  0.02001,  0.86163,  0.00, -1.00,  0.00, -0.01717,  0.00,  0.99985,  1.00,  0.76355,  0.01849
436, 220, -0.03486,  0.02001,  0.79853,  0.00, -1.00,  0.00, -0.04107,  0.00,  0.99916,  1.00,  0.75665,  0.10961
437, 221, -0.3431,  0.02001,  0.79853,  0.00, -1.00,  0.00, -0.03059,  0.00,  0.99953,  1.00,  0.74896,  0.01849
438, 219, -0.03486,  0.02001,  0.90134,  0.00, -1.00,  0.00,  0.00304,  0.00,  1.00,  1.00,  0.77769,  0.10961
439, 217, -0.21035,  0.02001,  0.90185,  0.00, -1.00,  0.00,  0.03244,  0.00,  0.99947,  1.00,  0.77431,  0.06107
440, 222, -0.3431,  0.02001,  0.9653,  0.00, -1.00,  0.00,  0.04999,  0.00,  0.99875,  1.00,  0.78477,  0.01849
441, 219, -0.03486,  0.02001,  0.90134,  0.00, -1.00,  0.00,  0.00304,  0.00,  1.00,  1.00,  0.77769,  0.10961
442, 222, -0.3431,  0.02001,  0.9653,  0.00, -1.00,  0.00,  0.04999,  0.00,  0.99875,  1.00,  0.78477,  0.01849
443, 223, -0.03486,  0.02001,  0.9653,  0.00, -1.00,  0.00,  0.03887,  0.00,  0.99924,  1.00,  0.79067,  0.10961
444, 220, -0.03486,  0.02001,  0.79853,  0.00, -1.00,  0.00, -0.04107,  0.00,  0.99916,  1.00,  0.75665,  0.10961
445, 218, -0.16397,  0.02001,  0.8618,  0.00, -1.00,  0.00, -0.06184,  0.00,  0.99809,  1.00,  0.76699,  0.07411
446, 224, -0.03486,  0.02001,  0.86154,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.76954,  0.10961
447, 222, -0.3431,  0.02001,  0.9653,  0.00, -1.00,  0.00,  0.04999,  0.00,  0.99875,  1.00,  0.78477,  0.01849
448, 217, -0.21035,  0.02001,  0.90185,  0.00, -1.00,  0.00,  0.03244,  0.00,  0.99947,  1.00,  0.77431,  0.06107
449, 225, -0.3431,  0.02001,  0.90171,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.77175,  0.01849
450, 226, -0.03465,  0.02001, -0.15019,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.78142,  0.10961
451, 227, -0.03465,  0.02001, -0.21833,  0.00, -1.00,  0.00,  0.02699,  0.00,  0.99964,  1.00,  0.76748,  0.10961
452, 228, -0.14942,  0.02001, -0.21831,  0.00, -1.00,  0.00,  0.03015,  0.00,  0.99955,  1.00,  0.76517,  0.07824
453, 226, -0.03465,  0.02001, -0.15019,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.78142,  0.10961
454, 228, -0.14942,  0.02001, -0.21831,  0.00, -1.00,  0.00,  0.03015,  0.00,  0.99955,  1.00,  0.76517,  0.07824
455, 229, -0.14942,  0.02001, -0.14981,  0.00, -1.00,  0.00,  0.09791,  0.00,  0.9952,  1.00,  0.77919,  0.07677
456, 228, -0.14942,  0.02001, -0.21831,  0.00, -1.00,  0.00,  0.03015,  0.00,  0.99955,  1.00,  0.76517,  0.07824
457, 230, -0.23364,  0.02001, -0.18436,  0.00, -1.00,  0.00,  0.02831,  0.00,  0.9996,  1.00,  0.77051,  0.05541
458, 229, -0.14942,  0.02001, -0.14981,  0.00, -1.00,  0.00,  0.09791,  0.00,  0.9952,  1.00,  0.77919,  0.07677
459, 231, -0.34346,  0.02001, -0.20236,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.76473,  0.01849
460, 230, -0.23364,  0.02001, -0.18436,  0.00, -1.00,  0.00,  0.02831,  0.00,  0.9996,  1.00,  0.77051,  0.05541
461, 228, -0.14942,  0.02001, -0.21831,  0.00, -1.00,  0.00,  0.03015,  0.00,  0.99955,  1.00,  0.76517,  0.07824
462, 231, -0.34346,  0.02001, -0.20236,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.76473,  0.01849
463, 228, -0.14942,  0.02001, -0.21831,  0.00, -1.00,  0.00,  0.03015,  0.00,  0.99955,  1.00,  0.76517,  0.07824
464, 232, -0.34346,  0.02001, -0.27125,  0.00, -1.00,  0.00, -0.05669,  0.00,  0.99839,  1.00,  0.74896,  0.01849
465, 233, -0.34346,  0.02001, -0.09526,  0.00, -1.00,  0.00,  0.07393,  0.00,  0.99726,  1.00,  0.78665,  0.01849
466, 229, -0.14942,  0.02001, -0.14981,  0.00, -1.00,  0.00,  0.09791,  0.00,  0.9952,  1.00,  0.77919,  0.07677
467, 230, -0.23364,  0.02001, -0.18436,  0.00, -1.00,  0.00,  0.02831,  0.00,  0.9996,  1.00,  0.77051,  0.05541
468, 233, -0.34346,  0.02001, -0.09526,  0.00, -1.00,  0.00,  0.07393,  0.00,  0.99726,  1.00,  0.78665,  0.01849
469, 230, -0.23364,  0.02001, -0.18436,  0.00, -1.00,  0.00,  0.02831,  0.00,  0.9996,  1.00,  0.77051,  0.05541
470, 234, -0.34346,  0.02001, -0.16407,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.77257,  0.01849
471, 235, -0.34346,  0.02001, -0.42481,  0.00, -1.00,  0.00, -0.12551,  0.00,  0.99209,  1.00,  0.74896,  0.01849
472, 236, -0.26233,  0.02001, -0.36949,  0.00, -1.00,  0.00,  0.00309,  0.00,  1.00,  1.00,  0.7635,  0.04856
473, 237, -0.147,  0.02001, -0.37869,  0.00, -1.00,  0.00, -0.05232,  0.00,  0.99863,  1.00,  0.76381,  0.07903
474, 235, -0.34346,  0.02001, -0.42481,  0.00, -1.00,  0.00, -0.12551,  0.00,  0.99209,  1.00,  0.74896,  0.01849
475, 237, -0.147,  0.02001, -0.37869,  0.00, -1.00,  0.00, -0.05232,  0.00,  0.99863,  1.00,  0.76381,  0.07903
476, 238, -0.03465,  0.02001, -0.46433,  0.00, -1.00,  0.00, -0.03154,  0.00,  0.9995,  1.00,  0.74896,  0.10961
477, 236, -0.26233,  0.02001, -0.36949,  0.00, -1.00,  0.00,  0.00309,  0.00,  1.00,  1.00,  0.7635,  0.04856
478, 235, -0.34346,  0.02001, -0.42481,  0.00, -1.00,  0.00, -0.12551,  0.00,  0.99209,  1.00,  0.74896,  0.01849
479, 239, -0.34346,  0.02001, -0.31491,  0.00, -1.00,  0.00,  0.12561,  0.00,  0.99208,  1.00,  0.77313,  0.01849
480, 236, -0.26233,  0.02001, -0.36949,  0.00, -1.00,  0.00,  0.00309,  0.00,  1.00,  1.00,  0.7635,  0.04856
481, 239, -0.34346,  0.02001, -0.31491,  0.00, -1.00,  0.00,  0.12561,  0.00,  0.99208,  1.00,  0.77313,  0.01849
482, 240, -0.03465,  0.02001, -0.27538,  0.00, -1.00,  0.00,  0.0174,  0.00,  0.99985,  1.00,  0.78723,  0.10961
483, 236, -0.26233,  0.02001, -0.36949,  0.00, -1.00,  0.00,  0.00309,  0.00,  1.00,  1.00,  0.7635,  0.04856
484, 240, -0.03465,  0.02001, -0.27538,  0.00, -1.00,  0.00,  0.0174,  0.00,  0.99985,  1.00,  0.78723,  0.10961
485, 241, -0.14728,  0.02001, -0.35812,  0.00, -1.00,  0.00,  0.09804,  0.00,  0.99518,  1.00,  0.76802,  0.07851
486, 241, -0.14728,  0.02001, -0.35812,  0.00, -1.00,  0.00,  0.09804,  0.00,  0.99518,  1.00,  0.76802,  0.07851
487, 242, -0.08773,  0.02001, -0.37978,  0.00, -1.00,  0.00,  0.05033,  0.00,  0.99873,  1.00,  0.76472,  0.0946
488, 237, -0.147,  0.02001, -0.37869,  0.00, -1.00,  0.00, -0.05232,  0.00,  0.99863,  1.00,  0.76381,  0.07903
489, 237, -0.147,  0.02001, -0.37869,  0.00, -1.00,  0.00, -0.05232,  0.00,  0.99863,  1.00,  0.76381,  0.07903
490, 242, -0.08773,  0.02001, -0.37978,  0.00, -1.00,  0.00,  0.05033,  0.00,  0.99873,  1.00,  0.76472,  0.0946
491, 238, -0.03465,  0.02001, -0.46433,  0.00, -1.00,  0.00, -0.03154,  0.00,  0.9995,  1.00,  0.74896,  0.10961
492, 241, -0.14728,  0.02001, -0.35812,  0.00, -1.00,  0.00,  0.09804,  0.00,  0.99518,  1.00,  0.76802,  0.07851
493, 243, -0.08773,  0.02001, -0.3565,  0.00, -1.00,  0.00, -0.00895,  0.00,  0.99996,  1.00,  0.76949,  0.0941
494, 242, -0.08773,  0.02001, -0.37978,  0.00, -1.00,  0.00,  0.05033,  0.00,  0.99873,  1.00,  0.76472,  0.0946
495, 241, -0.14728,  0.02001, -0.35812,  0.00, -1.00,  0.00,  0.09804,  0.00,  0.99518,  1.00,  0.76802,  0.07851
496, 240, -0.03465,  0.02001, -0.27538,  0.00, -1.00,  0.00,  0.0174,  0.00,  0.99985,  1.00,  0.78723,  0.10961
497, 243, -0.08773,  0.02001, -0.3565,  0.00, -1.00,  0.00, -0.00895,  0.00,  0.99996,  1.00,  0.76949,  0.0941
498, 238, -0.03465,  0.02001, -0.46433,  0.00, -1.00,  0.00, -0.03154,  0.00,  0.9995,  1.00,  0.74896,  0.10961
499, 242, -0.08773,  0.02001, -0.37978,  0.00, -1.00,  0.00,  0.05033,  0.00,  0.99873,  1.00,  0.76472,  0.0946
500, 244, -0.03465,  0.02001, -0.38681,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.76442,  0.10961
501, 243, -0.08773,  0.02001, -0.3565,  0.00, -1.00,  0.00, -0.00895,  0.00,  0.99996,  1.00,  0.76949,  0.0941
502, 240, -0.03465,  0.02001, -0.27538,  0.00, -1.00,  0.00,  0.0174,  0.00,  0.99985,  1.00,  0.78723,  0.10961
503, 245, -0.03465,  0.02001, -0.35108,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.77173,  0.10961
504, 246, -0.03602,  0.02001, -0.58938,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.77167,  0.10961
505, 247, -0.03602,  0.02001, -0.66278,  0.00, -1.00,  0.00, -0.0519,  0.00,  0.99865,  1.00,  0.75665,  0.10961
506, 248, -0.34247,  0.02001, -0.66278,  0.00, -1.00,  0.00, -0.16722,  0.00,  0.98592,  1.00,  0.74896,  0.01849
507, 246, -0.03602,  0.02001, -0.58938,  0.00, -1.00,  0.00,  0.00,  0.00,  1.00,  1.00,  0.77167,  0.10961
508, 248, -0.34247,  0.02001, -0.66278,  0.00, -1.00,  0.00, -0.16722,  0.00,  0.98592,  1.00,  0.74896,  0.01849
509, 249, -0.28986,  0.02001, -0.58938,  0.00, -1.00,  0.00, -0.0563,  0.00,  0.99841,  1.00,  0.76666,  0.04069
510, 249, -0.28986,  0.02001, -0.58938,  0.00, -1.00,  0.00, -0.0563,  0.00,  0.99841,  1.00,  0.76666,  0.04069
511, 248, -0.34247,  0.02001, -0.66278,  0.00, -1.00,  0.00, -0.16722,  0.00,  0.98592,  1.00,  0.74896,  0.01849
512, 250, -0.34247,  0.02001, -0.54332,  0.00, -1.00,  0.00, -0.16733,  0.00,  0.9859,  1.00,  0.78894,  0.01735
513, 249, -0.28986,  0.02001, -0.58938,  0.00, -1.00,  0.00, -0.0563,  0.00,  0.99841,  1.00,  0.76666,  0.04069
514, 250, -0.34247,  0.02001, -0.54332,  0.00, -1.00,  0.00, -0.16733,  0.00,  0.9859,  1.00,  0.78894,  0.01735
515, 251, -0.28986,  0.02001, -0.57645,  0.00, -1.00,  0.00,  0.17295,  0.00,  0.98493,  1.00,  0.78316,  0.03928
516, 251, -0.28986,  0.02001, -0.57645,  0.00, -1.00,  0.00,  0.17295,  0.00,  0.98493,  1.00,  0.78316,  0.03928
517, 250, -0.34247,  0.02001, -0.54332,  0.00, -1.00,  0.00, -0.16733,  0.00,  0.9859,  1.00,  0.78894,  0.01735
518, 252, -0.33087,  0.02001, -0.51972,  0.00, -1.00,  0.00, -0.07488,  0.00,  0.99719,  1.00,  0.79399,  0.02729
519, 251, -0.28986,  0.02001, -0.57645,  0.00, -1.00,  0.00,  0.17295,  0.00,  0.98493,  1.00,  0.78316,  0.03928
520, 252, -0.33087,  0.02001, -0.51972,  0.00, -1.00,  0.00, -0.07488,  0.00,  0.99719,  1.00,  0.79399,  0.02729
521, 253, -0.28632,  0.02001, -0.56931,  0.00, -1.00,  0.00,  0.38643,  0.00,  0.92232,  1.00,  0.78469,  0.04005
522, 253, -0.28632,  0.02001, -0.56931,  0.00, -1.00,  0.00,  0.38643,  0.00,  0.92232,  1.00,  0.78469,  0.04005
523, 252, -0.33087,  0.02001, -0.51972,  0.00, -1.00,  0.00, -0.07488,  0.00,  0.99719,  1.00,  0.79399,  0.02729
524, 254, -0.31156,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.0742,  0.00,  0.99724,  1.00,  0.79736,  0.03204
525, 253, -0.28632,  0.02001, -0.56931,  0.00, -1.00,  0.00,  0.38643,  0.00,  0.92232,  1.00,  0.78469,  0.04005
526, 254, -0.31156,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.0742,  0.00,  0.99724,  1.00,  0.79736,  0.03204
527, 255, -0.27985,  0.02001, -0.56644,  0.00, -1.00,  0.00,  0.47907,  0.00,  0.87778,  1.00,  0.77154,  0.04282
528, 255, -0.27985,  0.02001, -0.56644,  0.00, -1.00,  0.00,  0.47907,  0.00,  0.87778,  1.00,  0.77154,  0.04282
529, 254, -0.31156,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.0742,  0.00,  0.99724,  1.00,  0.79736,  0.03204
530, 256, -0.28711,  0.02001, -0.49888,  0.00, -1.00,  0.00,  0.0683,  0.00,  0.99766,  1.00,  0.78523,  0.03946
531, 257, -0.23171,  0.02001, -0.5664,  0.00, -1.00,  0.00,  0.08202,  0.00,  0.99663,  1.00,  0.77247,  0.05545
532, 255, -0.27985,  0.02001, -0.56644,  0.00, -1.00,  0.00,  0.47907,  0.00,  0.87778,  1.00,  0.77154,  0.04282
533, 256, -0.28711,  0.02001, -0.49888,  0.00, -1.00,  0.00,  0.0683,  0.00,  0.99766,  1.00,  0.78523,  0.03946
534, 257, -0.23171,  0.02001, -0.5664,  0.00, -1.00,  0.00,  0.08202,  0.00,  0.99663,  1.00,  0.77247,  0.05545
535, 256, -0.28711,  0.02001, -0.49888,  0.00, -1.00,  0.00,  0.0683,  0.00,  0.99766,  1.00,  0.78523,  0.03946
536, 258, -0.22601,  0.02001, -0.49905,  0.00, -1.00,  0.00,  0.08197,  0.00,  0.99664,  1.00,  0.78636,  0.05549
537, 259, -0.20953,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.78545,  0.05995
538, 257, -0.23171,  0.02001, -0.5664,  0.00, -1.00,  0.00,  0.08202,  0.00,  0.99663,  1.00,  0.77247,  0.05545
539, 258, -0.22601,  0.02001, -0.49905,  0.00, -1.00,  0.00,  0.08197,  0.00,  0.99664,  1.00,  0.78636,  0.05549
540, 259, -0.20953,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.78545,  0.05995
541, 260, -0.22596,  0.02001, -0.57031,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77178,  0.05705
542, 257, -0.23171,  0.02001, -0.5664,  0.00, -1.00,  0.00,  0.08202,  0.00,  0.99663,  1.00,  0.77247,  0.05545
543, 261, -0.19612,  0.02001, -0.53266,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78005,  0.06406
544, 260, -0.22596,  0.02001, -0.57031,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77178,  0.05705
545, 259, -0.20953,  0.02001, -0.50507,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.78545,  0.05995
546, 261, -0.19612,  0.02001, -0.53266,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78005,  0.06406
547, 262, -0.1701,  0.02001, -0.57028,  0.00, -1.00,  0.00,  0.08186,  0.00,  0.99664,  1.00,  0.77285,  0.0717
548, 260, -0.22596,  0.02001, -0.57031,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77178,  0.05705
549, 262, -0.1701,  0.02001, -0.57028,  0.00, -1.00,  0.00,  0.08186,  0.00,  0.99664,  1.00,  0.77285,  0.0717
550, 261, -0.19612,  0.02001, -0.53266,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.78005,  0.06406
551, 263, -0.19237,  0.02001, -0.5196,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.7828,  0.06477
552, 262, -0.1701,  0.02001, -0.57028,  0.00, -1.00,  0.00,  0.08186,  0.00,  0.99664,  1.00,  0.77285,  0.0717
553, 263, -0.19237,  0.02001, -0.5196,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.7828,  0.06477
554, 264, -0.16436,  0.02001, -0.567,  0.00, -1.00,  0.00,  0.0802,  0.00,  0.99678,  1.00,  0.77363,  0.07314
555, 264, -0.16436,  0.02001, -0.567,  0.00, -1.00,  0.00,  0.0802,  0.00,  0.99678,  1.00,  0.77363,  0.07314
556, 263, -0.19237,  0.02001, -0.5196,  0.00, -1.00,  0.00,  0.08199,  0.00,  0.99663,  1.00,  0.7828,  0.06477
557, 265, -0.17967,  0.02001, -0.50598,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.78583,  0.0678
558, 264, -0.16436,  0.02001, -0.567,  0.00, -1.00,  0.00,  0.0802,  0.00,  0.99678,  1.00,  0.77363,  0.07314
559, 265, -0.17967,  0.02001, -0.50598,  0.00, -1.00,  0.00,  0.08198,  0.00,  0.99663,  1.00,  0.78583,  0.0678
560, 266, -0.16267,  0.02001, -0.49707,  0.00, -1.00,  0.00,  0.06485,  0.00,  0.9979,  1.00,  0.78797,  0.07207
561, 267, -0.17339,  0.02001, -0.57553,  0.00, -1.00,  0.00,  0.08169,  0.00,  0.99666,  1.00,  0.77171,  0.07095
562, 260, -0.22596,  0.02001, -0.57031,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77178,  0.05705
563, 262, -0.1701,  0.02001, -0.57028,  0.00, -1.00,  0.00,  0.08186,  0.00,  0.99664,  1.00,  0.77285,  0.0717
564, 267, -0.17339,  0.02001, -0.57553,  0.00, -1.00,  0.00,  0.08169,  0.00,  0.99666,  1.00,  0.77171,  0.07095
565, 268, -0.22324,  0.02001, -0.57977,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.76989,  0.05796
566, 260, -0.22596,  0.02001, -0.57031,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.77178,  0.05705
567, 268, -0.22324,  0.02001, -0.57977,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.76989,  0.05796
568, 267, -0.17339,  0.02001, -0.57553,  0.00, -1.00,  0.00,  0.08169,  0.00,  0.99666,  1.00,  0.77171,  0.07095
569, 269, -0.17409,  0.02001, -0.58266,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.77024,  0.07092
570, 268, -0.22324,  0.02001, -0.57977,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.76989,  0.05796
571, 269, -0.17409,  0.02001, -0.58266,  0.00, -1.00,  0.00,  0.082,  0.00,  0.99663,  1.00,  0.77024,  0.07092
572, 270, -0.17208,  0.02001, -0.5891,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76896,  0.07159
573, 268, -0.22324,  0.02001, -0.57977,  0.00, -1.00,  0.00,  0.08192,  0.00,  0.99664,  1.00,  0.76989,  0.05796
574, 270, -0.17208,  0.02001, -0.5891,  0.00, -1.00,  0.00,  0.08194,  0.00,  0.99664,  1.00,  0.76896,  0.07159
575, 271, -0.22483,  0.02001, -0.58912,  0.00, -1.00,  0.00,  0.08207,  0.00,  0.99663,  1.00,  0.76795,  0.05775
576, 272, -0.03574,  0.02001, -0.567,  0.00, -1.00,  0.00,  0.02541,  0.00,  0.99968,  1.00,  0.77625,  0.10961
577, 264, -0.16436,  0.02001, -0.567,  0.00, -1.00,  0.00,  0.0802,  0.00,  0.99678,  1.00,  0.77363,  0.07314
578, 266, -0.16267,  0.02001, -0.49707,  0.00, -1.00,  0.00,  0.06485,  0.00,  0.9979,  1.00,  0.78797,  0.07207
579, 272, -0.03574,  0.02001, -0.567,  0.00, -1.00,  0.00,  0.02541,  0.00,  0.99968,  1.00,  0.77625,  0.10961
