VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
1156, 486, -0.3987,  0.04307,  0.23196, -0.5261, -0.16639,  0.83398, -0.19364,  0.97835,  0.07304, -1.00,  0.04071,  0.90716
1157, 492, -0.38182,  0.02465,  0.2364, -0.37957, -0.34621,  0.85794, -0.04293,  0.93293,  0.35748, -1.00,  0.03162,  0.93344
1158, 491, -0.32044,  0.11518,  0.25182, -0.21286, -0.02584,  0.97674, -0.01147,  0.99965,  0.02395, -1.00,  0.12062,  0.99499
1159, 492, -0.38182,  0.02465,  0.2364, -0.37957, -0.34621,  0.85794, -0.04293,  0.93293,  0.35748, -1.00,  0.03162,  0.93344
1160, 493, -0.35054,  0.01594,  0.24147, -0.20829, -0.42475,  0.88102, -0.08028,  0.90516,  0.41741, -1.00,  0.0231,  0.96507
1161, 489, -0.40493,  0.52644,  0.23123, -0.52911,  0.04997,  0.84708,  0.02782,  0.99875, -0.04154, -1.00,  0.52263,  0.90716
1162, 490, -0.32473,  0.52305,  0.25054, -0.18694,  0.03891,  0.9816, -0.00269,  0.99919, -0.04012, -1.00,  0.51965,  0.99008
1163, 494, -0.39869,  0.55872,  0.23197, -0.52652,  0.16673,  0.83365,  0.05771,  0.98533, -0.16062, -1.00,  0.5548,  0.91534
1164, 490, -0.32473,  0.52305,  0.25054, -0.18694,  0.03891,  0.9816, -0.00269,  0.99919, -0.04012, -1.00,  0.51965,  0.99008
1165, 495, -0.38169,  0.57787,  0.23642, -0.39135,  0.33986,  0.85518,  0.12388,  0.9403, -0.317, -1.00,  0.57373,  0.93288
1166, 494, -0.39869,  0.55872,  0.23197, -0.52652,  0.16673,  0.83365,  0.05771,  0.98533, -0.16062, -1.00,  0.5548,  0.91534
1167, 490, -0.32473,  0.52305,  0.25054, -0.18694,  0.03891,  0.9816, -0.00269,  0.99919, -0.04012, -1.00,  0.51965,  0.99008
1168, 496, -0.35039,  0.58763,  0.24151, -0.22128,  0.42311,  0.87864,  0.08361,  0.90589, -0.41517, -1.00,  0.5832,  0.96442
1169, 495, -0.38169,  0.57787,  0.23642, -0.39135,  0.33986,  0.85518,  0.12388,  0.9403, -0.317, -1.00,  0.57373,  0.93288
1170, 497, -0.42392,  0.03783, -0.06295, -0.8691, -0.49261, -0.04473, -0.49375,  0.86941,  0.01866, -1.00,  0.04071,  0.60503
1171, 485, -0.40274,  0.01498,  0.00025, -0.51423, -0.85765, -0.00149, -0.85444,  0.51215,  0.08735, -1.00,  0.01187,  0.67079
1172, 482, -0.42392,  0.03783,  0.09087, -0.87091, -0.48943,  0.04444, -0.48939,  0.87197,  0.01263, -1.00,  0.04094,  0.75787
1173, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1174, 485, -0.40274,  0.01498,  0.00025, -0.51423, -0.85765, -0.00149, -0.85444,  0.51215,  0.08735, -1.00,  0.01187,  0.67079
1175, 497, -0.42392,  0.03783, -0.06295, -0.8691, -0.49261, -0.04473, -0.49375,  0.86941,  0.01866, -1.00,  0.04071,  0.60503
1176, 485, -0.40274,  0.01498,  0.00025, -0.51423, -0.85765, -0.00149, -0.85444,  0.51215,  0.08735, -1.00,  0.01187,  0.67079
1177, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1178, 499, -0.38897,  0.0148, -0.22424, -0.52988, -0.76692, -0.36203, -0.83419,  0.54825,  0.05954, -1.00,  0.01187,  0.44445
1179, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1180, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1181, 497, -0.42392,  0.03783, -0.06295, -0.8691, -0.49261, -0.04473, -0.49375,  0.86941,  0.01866, -1.00,  0.04071,  0.60503
1182, 482, -0.42392,  0.03783,  0.09087, -0.87091, -0.48943,  0.04444, -0.48939,  0.87197,  0.01263, -1.00,  0.04094,  0.75787
1183, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1184, 497, -0.42392,  0.03783, -0.06295, -0.8691, -0.49261, -0.04473, -0.49375,  0.86941,  0.01866, -1.00,  0.04071,  0.60503
1185, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1186, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1187, 501, -0.41723,  0.07395, -0.21867, -0.91894, -0.11558, -0.37708, -0.12305,  0.99239, -0.00432, -1.00,  0.07539,  0.44445
1188, 502, -0.40493,  0.07502, -0.23123, -0.5878, -0.10924, -0.8016, -0.11656,  0.99194, -0.0497, -1.00,  0.07539,  0.42656
1189, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1190, 501, -0.41723,  0.07395, -0.21867, -0.91894, -0.11558, -0.37708, -0.12305,  0.99239, -0.00432, -1.00,  0.07539,  0.44445
1191, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1192, 502, -0.40493,  0.07502, -0.23123, -0.5878, -0.10924, -0.8016, -0.11656,  0.99194, -0.0497, -1.00,  0.07539,  0.42656
1193, 503, -0.3987,  0.04305, -0.23197, -0.55664, -0.20369, -0.8054, -0.45962,  0.88309,  0.09432, -1.00,  0.04071,  0.42656
1194, 503, -0.3987,  0.04305, -0.23197, -0.55664, -0.20369, -0.8054, -0.45962,  0.88309,  0.09432, -1.00,  0.04071,  0.42656
1195, 499, -0.38897,  0.0148, -0.22424, -0.52988, -0.76692, -0.36203, -0.83419,  0.54825,  0.05954, -1.00,  0.01187,  0.44445
1196, 498, -0.41017,  0.03778, -0.21955, -0.84113, -0.40147, -0.36239, -0.4584,  0.88479,  0.08376, -1.00,  0.04071,  0.44445
1197, 499, -0.38897,  0.0148, -0.22424, -0.52988, -0.76692, -0.36203, -0.83419,  0.54825,  0.05954, -1.00,  0.01187,  0.44445
1198, 503, -0.3987,  0.04305, -0.23197, -0.55664, -0.20369, -0.8054, -0.45962,  0.88309,  0.09432, -1.00,  0.04071,  0.42656
1199, 504, -0.38181,  0.02465, -0.23589, -0.37917, -0.37293, -0.84685, -0.73287,  0.67976,  0.0288, -1.00,  0.01187,  0.42656
1200, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1201, 482, -0.42392,  0.03783,  0.09087, -0.87091, -0.48943,  0.04444, -0.48939,  0.87197,  0.01263, -1.00,  0.04094,  0.75787
1202, 481, -0.43099,  0.07395,  0.09086, -0.99177, -0.1182,  0.04911, -0.11868,  0.99291, -0.00701, -1.00,  0.0754,  0.75846
1203, 481, -0.43099,  0.07395,  0.09086, -0.99177, -0.1182,  0.04911, -0.11868,  0.99291, -0.00701, -1.00,  0.0754,  0.75846
1204, 505, -0.43199,  0.09635, -0.06301, -0.99864, -0.04434, -0.02756, -0.04708,  0.99303,  0.10807, -1.00,  0.09192,  0.60105
1205, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1206, 505, -0.43199,  0.09635, -0.06301, -0.99864, -0.04434, -0.02756, -0.04708,  0.99303,  0.10807, -1.00,  0.09192,  0.60105
1207, 481, -0.43099,  0.07395,  0.09086, -0.99177, -0.1182,  0.04911, -0.11868,  0.99291, -0.00701, -1.00,  0.0754,  0.75846
1208, 473, -0.4386,  0.24434,  0.09039, -0.9985, -0.02212,  0.05015, -0.02233,  0.99974, -0.0037, -1.00,  0.2503,  0.75909
1209, 506, -0.41822,  0.09635, -0.21849, -0.93688, -0.03872, -0.34751, -0.04677,  0.9988,  0.01482, -1.00,  0.09192,  0.44445
1210, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1211, 505, -0.43199,  0.09635, -0.06301, -0.99864, -0.04434, -0.02756, -0.04708,  0.99303,  0.10807, -1.00,  0.09192,  0.60105
1212, 500, -0.43099,  0.07395, -0.06295, -0.99217, -0.11825, -0.04024, -0.12127,  0.9891,  0.08346, -1.00,  0.07539,  0.60503
1213, 506, -0.41822,  0.09635, -0.21849, -0.93688, -0.03872, -0.34751, -0.04677,  0.9988,  0.01482, -1.00,  0.09192,  0.44445
1214, 501, -0.41723,  0.07395, -0.21867, -0.91894, -0.11558, -0.37708, -0.12305,  0.99239, -0.00432, -1.00,  0.07539,  0.44445
1215, 507, -0.40589,  0.09688, -0.23396, -0.50426, -0.06256, -0.86128, -0.04396,  0.99794, -0.04674, -1.00,  0.09192,  0.42656
1216, 501, -0.41723,  0.07395, -0.21867, -0.91894, -0.11558, -0.37708, -0.12305,  0.99239, -0.00432, -1.00,  0.07539,  0.44445
1217, 506, -0.41822,  0.09635, -0.21849, -0.93688, -0.03872, -0.34751, -0.04677,  0.9988,  0.01482, -1.00,  0.09192,  0.44445
1218, 501, -0.41723,  0.07395, -0.21867, -0.91894, -0.11558, -0.37708, -0.12305,  0.99239, -0.00432, -1.00,  0.07539,  0.44445
1219, 507, -0.40589,  0.09688, -0.23396, -0.50426, -0.06256, -0.86128, -0.04396,  0.99794, -0.04674, -1.00,  0.09192,  0.42656
1220, 502, -0.40493,  0.07502, -0.23123, -0.5878, -0.10924, -0.8016, -0.11656,  0.99194, -0.0497, -1.00,  0.07539,  0.42656
1221, 505, -0.43199,  0.09635, -0.06301, -0.99864, -0.04434, -0.02756, -0.04708,  0.99303,  0.10807, -1.00,  0.09192,  0.60105
1222, 473, -0.4386,  0.24434,  0.09039, -0.9985, -0.02212,  0.05015, -0.02233,  0.99974, -0.0037, -1.00,  0.2503,  0.75909
1223, 508, -0.4386,  0.25288, -0.06341, -0.9995, -0.01392, -0.02837, -0.01391,  0.9999,  0.00, -1.00,  0.25187,  0.60105
1224, 473, -0.4386,  0.24434,  0.09039, -0.9985, -0.02212,  0.05015, -0.02233,  0.99974, -0.0037, -1.00,  0.2503,  0.75909
1225, 509, -0.4386,  0.37543, -0.06341, -0.99884,  0.0248, -0.0413,  0.02482,  0.99969,  0.00, -1.00,  0.37354,  0.60105
1226, 508, -0.4386,  0.25288, -0.06341, -0.9995, -0.01392, -0.02837, -0.01391,  0.9999,  0.00, -1.00,  0.25187,  0.60105
1227, 510, -0.42477,  0.37543, -0.21734, -0.91793,  0.0206, -0.39621,  0.02442,  0.99969, -0.00459, -1.00,  0.3735,  0.44228
1228, 508, -0.4386,  0.25288, -0.06341, -0.9995, -0.01392, -0.02837, -0.01391,  0.9999,  0.00, -1.00,  0.25187,  0.60105
1229, 509, -0.4386,  0.37543, -0.06341, -0.99884,  0.0248, -0.0413,  0.02482,  0.99969,  0.00, -1.00,  0.37354,  0.60105
1230, 508, -0.4386,  0.25288, -0.06341, -0.9995, -0.01392, -0.02837, -0.01391,  0.9999,  0.00, -1.00,  0.25187,  0.60105
1231, 510, -0.42477,  0.37543, -0.21734, -0.91793,  0.0206, -0.39621,  0.02442,  0.99969, -0.00459, -1.00,  0.3735,  0.44228
1232, 511, -0.42477,  0.25288, -0.21734, -0.9171,  0.00, -0.39866,  0.00,  1.00,  0.00, -1.00,  0.25187,  0.44228
1233, 512, -0.41237,  0.37543, -0.2298, -0.66874,  0.0164, -0.74332,  0.0328,  0.99943, -0.00746, -1.00,  0.3735,  0.42447
1234, 511, -0.42477,  0.25288, -0.21734, -0.9171,  0.00, -0.39866,  0.00,  1.00,  0.00, -1.00,  0.25187,  0.44228
1235, 510, -0.42477,  0.37543, -0.21734, -0.91793,  0.0206, -0.39621,  0.02442,  0.99969, -0.00459, -1.00,  0.3735,  0.44228
1236, 511, -0.42477,  0.25288, -0.21734, -0.9171,  0.00, -0.39866,  0.00,  1.00,  0.00, -1.00,  0.25187,  0.44228
1237, 512, -0.41237,  0.37543, -0.2298, -0.66874,  0.0164, -0.74332,  0.0328,  0.99943, -0.00746, -1.00,  0.3735,  0.42447
1238, 513, -0.41237,  0.25288, -0.2298, -0.63857, -0.0227, -0.76923, -0.0145,  0.99974, -0.01746, -1.00,  0.25187,  0.42447
1239, 514, -0.38151,  0.28856, -0.2526, -0.40208, -0.01011, -0.91555,  0.00128,  0.99993, -0.0116, -1.00,  0.28462,  0.39018
1240, 513, -0.41237,  0.25288, -0.2298, -0.63857, -0.0227, -0.76923, -0.0145,  0.99974, -0.01746, -1.00,  0.25187,  0.42447
1241, 512, -0.41237,  0.37543, -0.2298, -0.66874,  0.0164, -0.74332,  0.0328,  0.99943, -0.00746, -1.00,  0.3735,  0.42447
1242, 515, -0.40493,  0.52644, -0.23123, -0.63242,  0.06561, -0.77184,  0.00906,  0.99696,  0.07732, -1.00,  0.52263,  0.42447
1243, 514, -0.38151,  0.28856, -0.2526, -0.40208, -0.01011, -0.91555,  0.00128,  0.99993, -0.0116, -1.00,  0.28462,  0.39018
1244, 512, -0.41237,  0.37543, -0.2298, -0.66874,  0.0164, -0.74332,  0.0328,  0.99943, -0.00746, -1.00,  0.3735,  0.42447
1245, 510, -0.42477,  0.37543, -0.21734, -0.91793,  0.0206, -0.39621,  0.02442,  0.99969, -0.00459, -1.00,  0.3735,  0.44228
1246, 515, -0.40493,  0.52644, -0.23123, -0.63242,  0.06561, -0.77184,  0.00906,  0.99696,  0.07732, -1.00,  0.52263,  0.42447
1247, 512, -0.41237,  0.37543, -0.2298, -0.66874,  0.0164, -0.74332,  0.0328,  0.99943, -0.00746, -1.00,  0.3735,  0.42447
1248, 514, -0.38151,  0.28856, -0.2526, -0.40208, -0.01011, -0.91555,  0.00128,  0.99993, -0.0116, -1.00,  0.28462,  0.39018
1249, 515, -0.40493,  0.52644, -0.23123, -0.63242,  0.06561, -0.77184,  0.00906,  0.99696,  0.07732, -1.00,  0.52263,  0.42447
1250, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1251, 509, -0.4386,  0.37543, -0.06341, -0.99884,  0.0248, -0.0413,  0.02482,  0.99969,  0.00, -1.00,  0.37354,  0.60105
1252, 517, -0.41723,  0.52751, -0.21867, -0.91543,  0.10451, -0.38868,  0.10584,  0.99422,  0.01807, -1.00,  0.52263,  0.44228
1253, 510, -0.42477,  0.37543, -0.21734, -0.91793,  0.0206, -0.39621,  0.02442,  0.99969, -0.00459, -1.00,  0.3735,  0.44228
1254, 515, -0.40493,  0.52644, -0.23123, -0.63242,  0.06561, -0.77184,  0.00906,  0.99696,  0.07732, -1.00,  0.52263,  0.42447
1255, 510, -0.42477,  0.37543, -0.21734, -0.91793,  0.0206, -0.39621,  0.02442,  0.99969, -0.00459, -1.00,  0.3735,  0.44228
1256, 517, -0.41723,  0.52751, -0.21867, -0.91543,  0.10451, -0.38868,  0.10584,  0.99422,  0.01807, -1.00,  0.52263,  0.44228
1257, 517, -0.41723,  0.52751, -0.21867, -0.91543,  0.10451, -0.38868,  0.10584,  0.99422,  0.01807, -1.00,  0.52263,  0.44228
1258, 509, -0.4386,  0.37543, -0.06341, -0.99884,  0.0248, -0.0413,  0.02482,  0.99969,  0.00, -1.00,  0.37354,  0.60105
1259, 518, -0.43099,  0.52751, -0.06295, -0.99189,  0.12055, -0.0403,  0.1204,  0.99271,  0.00616, -1.00,  0.52263,  0.60105
1260, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1261, 519, -0.22088,  0.28856, -0.27833, -0.11445, -0.00916, -0.99339,  0.00241,  0.99995, -0.00949, -1.00,  0.28462,  0.23137
1262, 514, -0.38151,  0.28856, -0.2526, -0.40208, -0.01011, -0.91555,  0.00128,  0.99993, -0.0116, -1.00,  0.28462,  0.39018
1263, 519, -0.22088,  0.28856, -0.27833, -0.11445, -0.00916, -0.99339,  0.00241,  0.99995, -0.00949, -1.00,  0.28462,  0.23137
1264, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1265, 520, -0.22009,  0.53288, -0.27048, -0.11235,  0.09995, -0.98863,  0.00574,  0.99498,  0.09994, -1.00,  0.52263,  0.23137
1266, 521,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541,  0.00196,  0.9954,  0.09574, -1.00,  0.52263,  0.01549
1267, 519, -0.22088,  0.28856, -0.27833, -0.11445, -0.00916, -0.99339,  0.00241,  0.99995, -0.00949, -1.00,  0.28462,  0.23137
1268, 520, -0.22009,  0.53288, -0.27048, -0.11235,  0.09995, -0.98863,  0.00574,  0.99498,  0.09994, -1.00,  0.52263,  0.23137
1269, 519, -0.22088,  0.28856, -0.27833, -0.11445, -0.00916, -0.99339,  0.00241,  0.99995, -0.00949, -1.00,  0.28462,  0.23137
1270, 521,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541,  0.00196,  0.9954,  0.09574, -1.00,  0.52263,  0.01549
1271, 522,  0.00,  0.28857, -0.29035,  0.00, -0.00915, -0.99996,  0.00,  0.99996, -0.00915, -1.00,  0.28462,  0.01549
1272, 523, -0.21931,  0.59891, -0.26022, -0.11693,  0.46696, -0.87651,  0.05163,  0.88423,  0.46419, -1.00,  0.58943,  0.23137
1273, 521,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541,  0.00196,  0.9954,  0.09574, -1.00,  0.52263,  0.01549
1274, 520, -0.22009,  0.53288, -0.27048, -0.11235,  0.09995, -0.98863,  0.00574,  0.99498,  0.09994, -1.00,  0.52263,  0.23137
1275, 521,  0.00,  0.53292, -0.28229,  0.00,  0.09575, -0.99541,  0.00196,  0.9954,  0.09574, -1.00,  0.52263,  0.01549
1276, 523, -0.21931,  0.59891, -0.26022, -0.11693,  0.46696, -0.87651,  0.05163,  0.88423,  0.46419, -1.00,  0.58943,  0.23137
1277, 524,  0.00,  0.60534, -0.27184,  0.00,  0.46535, -0.88512,  0.00,  0.88512,  0.46535, -1.00,  0.59396,  0.01549
1278, 525, -0.3504,  0.58763, -0.24152, -0.22585,  0.46201, -0.85763,  0.0312,  0.88336,  0.46765, -1.00,  0.57878,  0.36159
1279, 520, -0.22009,  0.53288, -0.27048, -0.11235,  0.09995, -0.98863,  0.00574,  0.99498,  0.09994, -1.00,  0.52263,  0.23137
1280, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1281, 520, -0.22009,  0.53288, -0.27048, -0.11235,  0.09995, -0.98863,  0.00574,  0.99498,  0.09994, -1.00,  0.52263,  0.23137
1282, 525, -0.3504,  0.58763, -0.24152, -0.22585,  0.46201, -0.85763,  0.0312,  0.88336,  0.46765, -1.00,  0.57878,  0.36159
1283, 523, -0.21931,  0.59891, -0.26022, -0.11693,  0.46696, -0.87651,  0.05163,  0.88423,  0.46419, -1.00,  0.58943,  0.23137
1284, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1285, 526, -0.38169,  0.57787, -0.23592, -0.41002,  0.40354, -0.81795,  0.00774,  0.8983,  0.43931, -1.00,  0.56936,  0.39018
1286, 525, -0.3504,  0.58763, -0.24152, -0.22585,  0.46201, -0.85763,  0.0312,  0.88336,  0.46765, -1.00,  0.57878,  0.36159
1287, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1288, 527, -0.39869,  0.55873, -0.23197, -0.58979,  0.21631, -0.77805, -0.04254,  0.9538,  0.29741, -1.00,  0.55081,  0.41102
1289, 526, -0.38169,  0.57787, -0.23592, -0.41002,  0.40354, -0.81795,  0.00774,  0.8983,  0.43931, -1.00,  0.56936,  0.39018
1290, 516, -0.37708,  0.53272, -0.24573, -0.32884,  0.09308, -0.93979, -0.04031,  0.99284,  0.11244, -1.00,  0.52263,  0.39018
1291, 515, -0.40493,  0.52644, -0.23123, -0.63242,  0.06561, -0.77184,  0.00906,  0.99696,  0.07732, -1.00,  0.52263,  0.42447
1292, 527, -0.39869,  0.55873, -0.23197, -0.58979,  0.21631, -0.77805, -0.04254,  0.9538,  0.29741, -1.00,  0.55081,  0.41102
1293, 518, -0.43099,  0.52751, -0.06295, -0.99189,  0.12055, -0.0403,  0.1204,  0.99271,  0.00616, -1.00,  0.52263,  0.60105
1294, 472, -0.4386,  0.37543,  0.09039, -0.99842,  0.0248,  0.05036,  0.02493,  0.99969,  0.002, -1.00,  0.37353,  0.75906
1295, 478, -0.43099,  0.52751,  0.09086, -0.99158,  0.1198,  0.04922,  0.12012,  0.99275,  0.00369, -1.00,  0.52268,  0.7589
1296, 472, -0.4386,  0.37543,  0.09039, -0.99842,  0.0248,  0.05036,  0.02493,  0.99969,  0.002, -1.00,  0.37353,  0.75906
1297, 518, -0.43099,  0.52751, -0.06295, -0.99189,  0.12055, -0.0403,  0.1204,  0.99271,  0.00616, -1.00,  0.52263,  0.60105
1298, 509, -0.4386,  0.37543, -0.06341, -0.99884,  0.0248, -0.0413,  0.02482,  0.99969,  0.00, -1.00,  0.37354,  0.60105
1299, 509, -0.4386,  0.37543, -0.06341, -0.99884,  0.0248, -0.0413,  0.02482,  0.99969,  0.00, -1.00,  0.37354,  0.60105
1300, 473, -0.4386,  0.24434,  0.09039, -0.9985, -0.02212,  0.05015, -0.02233,  0.99974, -0.0037, -1.00,  0.2503,  0.75909
1301, 472, -0.4386,  0.37543,  0.09039, -0.99842,  0.0248,  0.05036,  0.02493,  0.99969,  0.002, -1.00,  0.37353,  0.75906
1302, 528,  0.00,  1.41740E-13,  0.00008,  0.00, -1.00,  0.00,  0.99969,  0.00,  0.02487,  1.00,  0.85073,  0.30127
1303, 529, -0.21933,  4.35639E-10,  0.24955, -0.05722, -0.92472,  0.37632,  0.99545, -0.02408,  0.0922,  1.00,  0.8016,  0.3559
1304, 530, -0.21958, -6.54216E-15, -3.74761E-6, -0.0185, -0.99983,  0.00,  0.99955, -0.0185,  0.02377,  1.00,  0.8016,  0.30127
1305, 529, -0.21933,  4.35639E-10,  0.24955, -0.05722, -0.92472,  0.37632,  0.99545, -0.02408,  0.0922,  1.00,  0.8016,  0.3559
1306, 528,  0.00,  1.41740E-13,  0.00008,  0.00, -1.00,  0.00,  0.99969,  0.00,  0.02487,  1.00,  0.85073,  0.30127
1307, 531,  0.00,  4.56234E-10,  0.26135,  0.00, -0.92446,  0.38128,  0.99877,  0.01894,  0.04592,  1.00,  0.85073,  0.3559
1308, 532, -0.35366,  0.005,  0.23054, -0.19835, -0.90915,  0.36619,  0.97781, -0.15783,  0.13779,  1.00,  0.77064,  0.3559
1309, 530, -0.21958, -6.54216E-15, -3.74761E-6, -0.0185, -0.99983,  0.00,  0.99955, -0.0185,  0.02377,  1.00,  0.8016,  0.30127
1310, 529, -0.21933,  4.35639E-10,  0.24955, -0.05722, -0.92472,  0.37632,  0.99545, -0.02408,  0.0922,  1.00,  0.8016,  0.3559
1311, 530, -0.21958, -6.54216E-15, -3.74761E-6, -0.0185, -0.99983,  0.00,  0.99955, -0.0185,  0.02377,  1.00,  0.8016,  0.30127
1312, 532, -0.35366,  0.005,  0.23054, -0.19835, -0.90915,  0.36619,  0.97781, -0.15783,  0.13779,  1.00,  0.77064,  0.3559
1313, 533, -0.3674,  0.00542, -2.70730E-6, -0.15411, -0.98805,  0.00029,  0.98804, -0.15411,  0.00472,  1.00,  0.77064,  0.30127
1314, 534, -0.38898,  0.0148,  0.22475, -0.52491, -0.76697,  0.36908,  0.85101, -0.46496,  0.24412,  1.00,  0.76293,  0.3559
1315, 533, -0.3674,  0.00542, -2.70730E-6, -0.15411, -0.98805,  0.00029,  0.98804, -0.15411,  0.00472,  1.00,  0.77064,  0.30127
1316, 532, -0.35366,  0.005,  0.23054, -0.19835, -0.90915,  0.36619,  0.97781, -0.15783,  0.13779,  1.00,  0.77064,  0.3559
1317, 533, -0.3674,  0.00542, -2.70730E-6, -0.15411, -0.98805,  0.00029,  0.98804, -0.15411,  0.00472,  1.00,  0.77064,  0.30127
1318, 534, -0.38898,  0.0148,  0.22475, -0.52491, -0.76697,  0.36908,  0.85101, -0.46496,  0.24412,  1.00,  0.76293,  0.3559
1319, 535, -0.40274,  0.01498,  0.00025, -0.51423, -0.85765, -0.00149,  0.85763, -0.5142, -0.00773,  1.00,  0.76293,  0.30127
1320, 536, -0.21931,  0.01109,  0.26021, -0.10147, -0.43799,  0.89324,  0.9945, -0.02126,  0.10255,  1.00,  0.8016,  0.36067
1321, 532, -0.35366,  0.005,  0.23054, -0.19835, -0.90915,  0.36619,  0.97781, -0.15783,  0.13779,  1.00,  0.77064,  0.3559
1322, 529, -0.21933,  4.35639E-10,  0.24955, -0.05722, -0.92472,  0.37632,  0.99545, -0.02408,  0.0922,  1.00,  0.8016,  0.3559
1323, 532, -0.35366,  0.005,  0.23054, -0.19835, -0.90915,  0.36619,  0.97781, -0.15783,  0.13779,  1.00,  0.77064,  0.3559
1324, 536, -0.21931,  0.01109,  0.26021, -0.10147, -0.43799,  0.89324,  0.9945, -0.02126,  0.10255,  1.00,  0.8016,  0.36067
1325, 537, -0.35054,  0.01594,  0.24147, -0.20829, -0.42475,  0.88102,  0.97634, -0.14378,  0.1615,  1.00,  0.77064,  0.36067
1326, 537, -0.35054,  0.01594,  0.24147, -0.20829, -0.42475,  0.88102,  0.97634, -0.14378,  0.1615,  1.00,  0.77064,  0.36067
1327, 534, -0.38898,  0.0148,  0.22475, -0.52491, -0.76697,  0.36908,  0.85101, -0.46496,  0.24412,  1.00,  0.76293,  0.3559
1328, 532, -0.35366,  0.005,  0.23054, -0.19835, -0.90915,  0.36619,  0.97781, -0.15783,  0.13779,  1.00,  0.77064,  0.3559
1329, 538,  0.00,  0.01109,  0.27201,  0.00, -0.43644,  0.89973,  0.99972,  0.02112,  0.01024,  1.00,  0.85073,  0.36067
1330, 529, -0.21933,  4.35639E-10,  0.24955, -0.05722, -0.92472,  0.37632,  0.99545, -0.02408,  0.0922,  1.00,  0.8016,  0.3559
1331, 531,  0.00,  4.56234E-10,  0.26135,  0.00, -0.92446,  0.38128,  0.99877,  0.01894,  0.04592,  1.00,  0.85073,  0.3559
1332, 529, -0.21933,  4.35639E-10,  0.24955, -0.05722, -0.92472,  0.37632,  0.99545, -0.02408,  0.0922,  1.00,  0.8016,  0.3559
1333, 538,  0.00,  0.01109,  0.27201,  0.00, -0.43644,  0.89973,  0.99972,  0.02112,  0.01024,  1.00,  0.85073,  0.36067
1334, 536, -0.21931,  0.01109,  0.26021, -0.10147, -0.43799,  0.89324,  0.9945, -0.02126,  0.10255,  1.00,  0.8016,  0.36067
1335, 534, -0.38898,  0.0148,  0.22475, -0.52491, -0.76697,  0.36908,  0.85101, -0.46496,  0.24412,  1.00,  0.76293,  0.3559
